t_s,uc
74.626000,2226.1120
74.876000,2251.2080
75.126000,2250.9440
75.376000,2254.6800
75.626000,2255.2480
75.876000,2256.9920
76.126000,2282.0400
76.376000,2276.7920
76.626000,2271.8560
76.876000,2288.7600
77.126000,2302.1840
77.376000,2337.8080
77.626000,2350.6160
77.876000,2353.1120
78.126000,2348.5120
78.376000,2346.8480
78.626000,2329.6080
78.876000,2343.9760
79.126000,2350.2720
79.376000,2350.7120
79.626000,2350.8400
79.876000,2383.2400
80.126000,2402.3040
80.376000,2410.0480
80.626000,2411.7280
80.876000,2422.2080
81.126000,2422.3440
81.376000,2433.3440
81.626000,2398.3680
81.876000,2391.5200
82.126000,2399.9280
82.376000,2398.8880
82.626000,2377.6640
82.876000,2277.1760
83.126000,2288.6320
83.376000,2302.2880
83.626000,2284.7920
83.876000,2277.7920
84.126000,2260.3280
84.376000,2251.2000
84.626000,2242.8560
84.876000,2231.9280
85.126000,2271.6400
85.376000,2235.9840
85.626000,2225.0480
85.876000,2256.6080
86.126000,2269.9600
86.376000,2156.2640
86.626000,2202.2640
86.876000,2328.8160
87.126000,2339.6080
87.376000,2324.0320
87.626000,2331.3120
87.876000,2312.8400
88.126000,2301.4560
88.376000,2295.3600
88.626000,2295.8880
88.876000,2231.2320
89.126000,2229.9920
89.376000,2255.9200
89.626000,2279.4000
89.876000,2352.1760
90.126000,2371.2800
90.376000,2338.7600
90.626000,2269.4000
90.876000,2261.0240
91.126000,2355.9680
91.376000,2318.0240
91.626000,2299.2640
91.876000,2296.3920
92.126000,2266.3760
92.376000,2260.6160
92.626000,2236.6160
92.876000,2238.2480
93.126000,2255.4640
93.376000,2258.9120
93.626000,2242.4880
93.876000,2253.9200
94.126000,2252.7920
94.376000,2255.6240
94.626000,2254.1280
94.876000,2233.9200
95.126000,2198.7280
95.376000,2183.3120
95.626000,2172.6000
95.876000,2165.7760
96.126000,2056.5680
96.376000,1953.0720
96.626000,1907.6720
96.876000,1804.1520
97.126000,1780.2400
97.376000,1820.3280
97.626000,1884.6400
97.876000,1928.4960
98.126000,2029.1520
98.376000,2090.5680
98.626000,2138.6800
98.876000,2124.6240
99.126000,2093.0240
99.376000,2016.6640
99.626000,1953.1760
99.876000,1946.0640
100.126000,1943.5120
100.376000,1950.3280
100.626000,2051.9040
100.876000,2106.6960
101.126000,2156.7760
101.376000,2154.6400
101.626000,2214.3040
101.876000,2213.9520
102.126000,2222.6320
102.376000,2187.2560
102.626000,2143.1440
102.876000,2196.1120
103.126000,2150.3280
103.376000,2131.7920
103.626000,2163.9760
103.876000,2133.4400
104.126000,2151.9520
104.376000,2143.2800
104.626000,2099.6320
104.876000,2142.4880
105.126000,2054.6400
105.376000,2009.0960
105.626000,1958.6160
105.876000,1815.0400
106.126000,1765.7440
106.376000,1778.9440
106.626000,1748.9200
106.876000,1685.1040
107.126000,1753.1520
107.376000,1704.6000
107.626000,1730.5440
107.876000,1679.6480
108.126000,1608.0640
108.376000,1586.8800
108.626000,1428.6480
108.876000,1517.6400
109.126000,1479.1680
109.376000,1388.0960
109.626000,1456.3680
109.876000,1299.8240
110.126000,1480.7520
110.376000,1625.7520
110.626000,1667.1520
110.876000,1648.7040
111.126000,1641.5360
111.376000,1645.7840
111.626000,1608.3840
111.876000,1570.9120
112.126000,1450.8720
112.376000,1354.1040
112.626000,1129.6240
112.876000,1061.1680
113.126000,1157.0160
113.376000,1153.8240
113.626000,1093.3200
113.876000,1073.1200
114.126000,1077.4640
114.376000,1124.6560
114.626000,1126.0960
114.876000,1114.4320
115.126000,1127.1920
115.376000,1134.7600
115.626000,1145.9520
115.876000,1219.6240
116.126000,1443.8000
116.376000,1525.3040
116.626000,1560.6960
116.876000,1561.3040
117.126000,1384.5440
117.376000,1551.3760
117.626000,1580.0800
117.876000,1578.2960
118.126000,1585.7520
118.376000,1601.0240
118.626000,1538.5360
118.876000,1591.6560
119.126000,1501.9520
119.376000,1357.7840
119.626000,1394.3440
119.876000,1353.9200
120.126000,1367.5120
120.376000,1401.6160
120.626000,1240.4080
120.876000,1268.9600
121.126000,1270.9680
121.376000,1246.6880
121.626000,1332.2800
121.876000,1317.9920
122.126000,1292.8320
122.376000,1321.1200
122.626000,1283.6000
122.876000,1288.5040
123.126000,1280.2880
123.376000,1263.7920
123.626000,1271.9600
123.876000,1282.9920
124.126000,1263.9680
124.376000,1257.9120
124.626000,1219.5120
124.876000,1147.0800
125.126000,1216.9600
125.376000,1148.2320
125.626000,1096.5360
125.876000,1166.9200
126.126000,1148.4640
126.376000,1111.7040
126.626000,1077.8000
126.876000,1112.6880
127.126000,1121.0080
127.376000,1121.3360
127.626000,1122.2400
127.876000,1120.4640
128.126000,1120.5920
128.376000,1120.4720
128.626000,1122.9040
128.876000,1123.2560
129.126000,1122.0800
129.376000,1119.1360
129.626000,1117.4480
129.876000,1117.0480
130.126000,1114.6720
130.376000,1111.6560
130.626000,1109.8960
130.876000,1108.8720
131.126000,1105.1440
131.376000,1104.0560
131.626000,1104.0000
131.876000,1094.8160
132.126000,1093.2960
132.376000,1093.9200
132.626000,1094.5680
132.876000,1095.6240
133.126000,1095.4560
133.376000,1096.1040
133.626000,1096.8720
133.876000,1097.8720
134.126000,1099.4880
134.376000,1100.6480
134.626000,1100.8720
134.876000,1101.3360
135.126000,1102.9120
135.376000,1104.4720
135.626000,1105.2160
135.876000,1105.2320
136.126000,1106.0160
136.376000,1106.2960
136.626000,1106.6400
136.876000,1107.3520
137.126000,1106.5680
137.376000,1107.5520
137.626000,1107.4480
137.876000,1107.1520
138.126000,1118.8160
138.376000,1127.6000
138.626000,1130.3600
138.876000,1131.3600
139.126000,1131.6560
139.376000,1131.8480
139.626001,1133.5440
139.876000,1133.8160
140.126000,1135.0480
140.376000,1138.4560
140.626000,1146.2560
140.876000,1147.9600
141.126000,1148.8640
141.376000,1149.4160
141.626000,1151.8640
141.876000,1153.1280
142.126000,1153.8400
142.376000,1153.6320
142.626000,1154.4960
142.876000,1155.4640
143.126000,1156.4640
143.376000,1157.4240
143.626000,1157.1520
143.876000,1157.4400
144.126000,1158.4560
144.376000,1158.8480
144.626000,1158.6080
144.876000,1159.4320
145.126000,1160.2480
145.376000,1159.5520
145.626000,1161.4240
145.876000,1160.4000
146.126000,1161.9440
146.376000,1161.8400
146.626001,1162.2240
146.876000,1156.8720
147.126000,1150.1520
147.376000,1150.4240
147.626000,1151.8960
147.876000,1154.5120
148.126000,1153.7840
148.376000,1154.0240
148.626000,1154.8720
148.876000,1154.3360
149.126001,1155.5040
149.376000,1154.6880
149.626000,1156.0800
149.876000,1155.7680
150.126000,1156.7280
150.376000,1156.4320
150.626000,1156.2880
150.876000,1157.7360
151.126000,1158.4240
151.376000,1158.1440
151.626000,1158.0480
151.876000,1158.6160
152.126000,1159.3680
152.376000,1160.4160
152.626000,1161.0880
152.876000,1160.9920
153.126000,1160.5120
153.376000,1161.8640
153.626000,1161.2000
153.876000,1161.2880
154.126000,1161.6320
154.376000,1162.2480
154.626000,1161.9040
154.876000,1162.7200
155.126000,1163.3840
155.376000,1162.9920
155.626000,1163.0800
155.876000,1164.4400
156.126000,1164.8640
156.376000,1167.0720
156.626000,1167.3840
156.876000,1168.0960
157.126000,1168.4080
157.376000,1168.4160
157.626000,1168.9680
157.876000,1169.0080
158.126000,1169.0240
158.376000,1169.4400
158.626000,1169.8800
158.876000,1169.1440
159.126000,1168.7440
159.376000,1170.3280
159.626000,1170.0640
159.876000,1170.0560
160.126000,1170.4800
160.376000,1170.1360
160.626000,1171.0640
160.876000,1171.3840
161.126000,1171.9360
161.376000,1171.5120
161.626000,1171.0400
161.876000,1172.4320
162.126000,1172.8080
162.376000,1173.0560
162.626000,1172.6960
162.876000,1172.8720
163.126000,1172.2640
163.376000,1172.5760
163.626000,1171.9120
163.876000,1172.8320
164.126000,1172.9760
164.376000,1173.8240
164.626000,1173.5040
164.876000,1173.5120
165.126000,1173.5440
165.376000,1173.9120
165.626000,1173.3680
165.876000,1173.0160
166.126000,1173.5280
166.376000,1173.6000
166.626000,1173.3600
166.876000,1173.7040
167.126000,1175.0720
167.376000,1173.9680
167.626000,1174.0160
167.876000,1173.6960
168.126000,1174.2560
168.376000,1174.2960
168.626000,1173.8720
168.876000,1174.0400
169.126000,1173.5280
169.376000,1174.3360
169.626000,1174.0960
169.876000,1174.5520
170.126000,1175.0000
170.376000,1176.0480
170.626000,1175.6400
170.876000,1176.2240
171.126000,1176.0720
171.376000,1176.0560
171.626000,1176.1440
171.876000,1176.1840
172.126000,1175.9600
172.376000,1175.9200
172.626000,1176.6320
172.876000,1176.1920
173.126000,1176.8480
173.376000,1176.8880
173.626000,1176.5280
173.876000,1177.0800
174.126000,1176.5680
174.376000,1176.7440
174.626000,1176.9360
174.876000,1178.1600
175.126000,1177.8480
175.376000,1177.8080
175.626000,1176.9600
175.876000,1177.5360
176.126000,1177.8160
176.376000,1179.0080
176.626000,1179.0800
176.876000,1178.6480
177.126000,1179.2320
177.376000,1179.0880
177.626000,1180.0560
177.876000,1179.0160
178.126000,1179.4800
178.376000,1179.0800
178.626000,1180.0880
178.876000,1179.5200
179.126000,1180.2160
179.376000,1179.9360
179.626000,1179.4960
179.876000,1179.4960
180.126000,1180.3920
180.376000,1181.2320
180.626000,1180.9360
180.876000,1180.6080
181.126000,1179.8480
181.376000,1179.9520
181.626000,1180.7760
181.876000,1180.7520
182.126000,1181.3120
182.376000,1180.2480
182.626000,1179.9840
182.876000,1179.4640
183.126000,1180.8400
183.376000,1180.2160
183.626000,1180.6480
183.876000,1181.3600
184.126000,1180.5360
184.376000,1181.1600
184.626000,1181.1520
184.876000,1180.2800
185.126000,1180.8960
185.376000,1182.2560
185.626000,1181.7520
185.876001,1182.0080
186.126000,1181.6160
186.376000,1181.1440
186.626000,1181.6160
186.876000,1181.1040
187.126000,1180.9600
187.376000,1180.8160
187.626000,1181.3200
187.876000,1180.8080
188.126000,1180.2960
188.376000,1180.6400
188.626000,1180.2400
188.876000,1180.9760
189.126000,1180.8000
189.376000,1181.4720
189.626000,1181.4160
189.876000,1181.8080
190.126000,1182.0560
190.376000,1181.7200
190.626000,1182.0320
190.876000,1181.7520
191.126000,1182.2640
191.376000,1181.3760
191.626000,1182.0160
191.876000,1182.4960
192.126000,1182.2640
192.376000,1182.4320
192.626000,1182.8320
192.876000,1182.8640
193.126000,1182.6560
193.376000,1182.8400
193.626000,1182.7280
193.876000,1182.7360
194.126000,1182.4000
194.376000,1182.8960
194.626000,1182.3600
194.876000,1182.6720
195.126000,1182.8400
195.376000,1182.7600
195.626000,1183.2480
195.876000,1183.9760
196.126000,1183.6160
196.376000,1183.4880
196.626000,1183.7360
196.876000,1183.5040
197.126000,1183.6560
197.376000,1183.8640
197.626000,1183.5360
197.876000,1184.1280
198.126000,1183.4000
198.376000,1183.4880
198.626000,1184.0240
198.876000,1184.3120
199.126000,1184.0080
199.376000,1183.9120
199.626000,1183.5040
199.876000,1183.6720
200.126000,1183.9440
200.376000,1183.7120
200.626000,1183.8400
200.876000,1183.8800
201.126000,1184.1200
201.376000,1184.7920
201.626000,1185.0240
201.876000,1185.2560
202.126000,1185.2720
202.376000,1184.3840
202.626000,1184.6800
202.876000,1184.7440
203.126000,1184.9120
203.376000,1185.2240
203.626000,1184.5920
203.876000,1183.1920
204.126000,1184.8560
204.376000,1185.3040
204.626000,1185.4320
204.876000,1185.3440
205.126000,1184.7280
205.376000,1184.8000
205.626000,1184.7040
205.876000,1185.2480
206.126000,1184.8880
206.376000,1187.0000
206.626000,1184.8560
206.876000,1184.5680
207.126000,1184.4640
207.376000,1184.1360
207.626001,1184.5040
207.876000,1184.9120
208.126000,1184.3840
208.376000,1184.7760
208.626000,1184.7120
208.876000,1185.3200
209.126000,1184.4640
209.376000,1184.6160
209.626000,1184.2320
209.876000,1184.2080
210.126000,1184.1680
210.376000,1184.7440
210.626000,1184.2240
210.876000,1184.1120
211.126000,1184.0160
211.376000,1184.5600
211.626000,1185.4000
211.876000,1184.5040
212.126000,1184.6480
212.376001,1184.3680
212.626000,1184.1280
212.876000,1184.5760
213.126001,1184.4880
213.376000,1184.2320
213.626000,1184.3120
213.876000,1184.3840
214.126000,1184.3920
214.376000,1185.0720
214.626000,1184.7520
214.876000,1185.3280
215.126000,1185.3040
215.376000,1186.1600
215.626000,1185.8480
215.876000,1186.6160
216.126000,1186.3840
216.376000,1185.8160
216.626000,1186.6400
216.876000,1186.6720
217.126000,1186.3680
217.376000,1186.9040
217.626000,1186.8720
217.876000,1186.6000
218.126000,1186.6720
218.376000,1187.0160
218.626000,1186.8400
218.876000,1186.4480
219.126000,1186.7840
219.376000,1186.8400
219.626000,1187.6720
219.876000,1187.3840
220.126000,1187.2960
220.376000,1187.0720
220.626000,1187.4320
220.876000,1187.4320
221.126000,1187.4160
221.376000,1187.7520
221.626000,1187.7760
221.876000,1187.8080
222.126000,1188.0240
222.376000,1187.8720
222.626000,1187.5200
222.876000,1187.4000
223.126000,1187.5120
223.376000,1187.5920
223.626000,1187.9280
223.876000,1187.5440
224.126000,1186.8880
224.376000,1188.2960
224.626000,1188.5680
224.876000,1188.0800
225.126000,1188.0480
225.376000,1188.6240
225.626000,1188.7120
225.876000,1187.6800
226.126000,1188.7120
226.376000,1188.4320
226.626000,1188.2160
226.876000,1188.4080
227.126000,1187.5680
227.376000,1187.9840
227.626000,1189.0640
227.876000,1189.1760
228.126000,1189.2000
228.376000,1189.6160
228.626000,1187.8320
228.876000,1385.8480
229.126000,1624.7040
229.376000,1679.3760
229.626000,1743.0880
229.876000,1819.8240
230.126000,2015.8880
230.376000,2095.3360
230.626000,2137.5680
230.876000,2172.5920
231.126000,2235.1360
231.376000,2252.1120
231.626000,2289.9680
231.876000,2301.0480
232.126000,2299.3040
232.376000,2315.8480
232.626000,2316.0560
232.876000,2290.3200
233.126000,2344.0320
233.376000,2348.6800
233.626000,2353.0480
233.876000,2356.4720
234.126000,2352.7600
234.376000,2357.1200
234.626000,2358.3360
234.876000,2347.8240
235.126000,2354.6560
235.376000,2359.5520
235.626000,2368.7120
235.876000,2375.5120
236.126000,2375.4720
236.376000,2382.9920
236.626000,2394.3440
236.876000,2408.4560
237.126000,2398.9200
237.376000,2406.4800
237.626000,2406.9680
237.876000,2413.7200
238.126000,2415.5280
238.376000,2423.9760
238.626000,2424.1520
238.876000,2403.3200
239.126000,2410.1120
239.376000,2432.6720
239.626000,2449.8000
239.876000,2452.9840
240.126000,2458.8240
240.376000,2460.6800
240.626000,2458.2000
240.876000,2460.7760
241.126000,2465.4720
241.376000,2465.4080
241.626000,2463.8160
241.876000,2474.2320
242.126000,2479.5040
242.376000,2480.0480
242.626000,2482.3840
242.876000,2484.6960
243.126000,2489.9600
243.376000,2486.9520
243.626000,2480.8320
243.876000,2482.7760
244.126000,2488.0240
244.376000,2488.2560
244.626000,2482.5360
244.876000,2484.6080
245.126000,2479.1040
245.376000,2480.6880
245.626000,2488.4000
245.876000,2489.9600
246.126000,2466.8240
246.376000,2460.0160
246.626000,2459.9760
246.876000,2451.9280
247.126000,2450.8400
247.376000,2451.2240
247.626000,2451.0480
247.876000,2450.1600
248.126000,2451.9280
248.376000,2446.6960
248.626000,2454.2320
248.876000,2454.3040
249.126000,2462.0320
249.376000,2463.2560
249.626000,2465.1920
249.876000,2464.5280
250.126000,2464.9440
250.376000,2467.1200
250.626000,2468.2240
250.876000,2466.4080
251.126000,2464.4320
251.376000,2462.4960
251.626000,2464.1120
251.876000,2461.9760
252.126000,2462.0960
252.376000,2457.4800
252.626000,2456.2720
252.876000,2444.3920
253.126000,2449.7920
253.376000,2441.1040
253.626000,2440.5760
253.876000,2414.3920
254.126000,2388.8560
254.376000,2418.4320
254.626000,2431.7440
254.876000,2426.7440
255.126000,2432.2720
255.376000,2447.7120
255.626000,2456.1920
255.876000,2455.2160
256.126000,2426.2320
256.376000,2353.8160
256.626000,2348.6800
256.876000,2317.9040
257.126000,2289.4080
257.376000,2249.3680
257.626000,2248.9040
257.876000,2248.2880
258.126000,2252.5600
258.376000,2241.4560
258.626000,2200.2160
258.876000,2160.1920
259.126000,2120.9440
259.376000,2152.3200
259.626000,2161.9760
259.876000,2175.6960
260.126000,2241.6320
260.376001,2231.2880
260.626000,2255.1760
260.876000,2286.5040
261.126000,2284.8080
261.376000,2277.5520
261.626000,2275.7040
261.876000,2252.5280
262.126000,2263.0080
262.376000,2274.0560
262.626000,2304.2480
262.876000,2255.5920
263.126000,2240.4000
263.376000,2237.0720
263.626000,2266.0640
263.876000,2280.6000
264.126000,2279.4080
264.376000,2230.3760
264.626000,2207.9040
264.876000,2190.6480
265.126000,2189.7840
265.376000,2200.2560
265.626000,2225.3840
265.876000,2207.5760
266.126000,2186.0640
266.376000,2170.0880
266.626000,2183.4160
266.876000,2183.5680
267.126000,2229.6000
267.376000,2184.3280
267.626000,2145.6960
267.876000,2115.8880
268.126000,2169.5600
268.376000,2116.6880
268.626000,2153.9040
268.876000,2182.1120
269.126000,2185.6080
269.376000,2118.8480
269.626000,2184.1840
269.876000,2154.8720
270.126000,2124.0560
270.376000,2116.8240
270.626000,2068.2000
270.876000,2053.6240
271.126000,2091.7440
271.376000,2051.1600
271.626000,2072.0080
271.876000,2067.3920
272.126000,2157.1280
272.376000,2214.7760
272.626000,2195.1680
272.876000,2053.1520
273.126000,2062.3360
273.376000,1914.2400
273.626000,1882.3760
273.876000,1814.3440
274.126000,1809.0800
274.376000,1789.4640
274.626000,1760.8320
274.876000,1752.4080
275.126000,1792.6000
275.376000,1767.5040
275.626000,1823.5200
275.876000,1807.3680
276.126000,1828.4480
276.376000,1849.8320
276.626000,1878.0960
276.876000,1815.4240
277.126000,1750.0880
277.376000,1725.0640
277.626000,1688.3920
277.876000,1752.5760
278.126000,1887.6320
278.376000,1885.0560
278.626000,1794.4320
278.876000,1672.4640
279.126000,1651.6240
279.376000,1530.8080
279.626000,1434.5040
279.876000,1402.7840
280.126000,1380.3280
280.376000,1336.8400
280.626000,1302.1680
280.876000,1137.7520
281.126000,1137.6960
281.376000,1137.1520
281.626000,1159.5680
281.876000,1236.6560
282.126000,1223.6960
282.376000,1437.4960
282.626000,1488.5440
282.876000,1598.1680
283.126000,1661.2640
283.376000,1479.8960
283.626000,1455.3680
283.876000,1475.9520
284.126000,1473.3200
284.376000,1481.6000
284.626000,1466.2880
284.876000,1453.8880
285.126000,1465.7920
285.376000,1521.6960
285.626000,1526.4400
285.876000,1550.7040
286.126000,1733.5120
286.376000,1759.7440
286.626000,1798.2560
286.876000,1857.5360
287.126000,1898.2560
287.376000,1880.5280
287.626000,1839.0240
287.876000,1874.5360
288.126000,1865.1520
288.376000,1850.4880
288.626000,1868.7360
288.876000,1830.1520
289.126000,1682.1360
289.376000,1685.3520
289.626000,1834.5200
289.876000,1854.7840
290.126000,1827.9280
290.376000,1776.8320
290.626000,1646.7200
290.876000,1440.9440
291.126000,1329.1840
291.376000,1213.9600
291.626000,1145.3040
291.876000,1165.3200
292.126000,1185.9520
292.376000,1204.3520
292.626000,1198.1120
292.876000,1192.0000
293.126000,1195.1120
293.376000,1198.4240
293.626000,1198.1840
293.876000,1199.3440
294.126000,1198.6960
294.376000,1198.3280
294.626000,1197.0240
294.876000,1197.8240
295.126000,1198.5520
295.376000,1197.0080
295.626000,1196.1200
295.876000,1196.5120
296.126000,1196.5600
296.376000,1196.2000
296.626000,1194.1920
296.876000,1193.3520
297.126000,1191.7760
297.376000,1191.4960
297.626000,1191.0000
297.876000,1191.1840
298.126000,1191.0800
298.376000,1191.5600
298.626000,1191.4400
298.876000,1190.7680
299.126000,1191.0240
299.376000,1190.9440
299.626000,1191.0240
299.876000,1191.3040
300.126000,1192.5200
300.376000,1192.6800
300.626000,1191.6240
300.876000,1190.5840
301.126000,1190.6080
301.376000,1190.1600
301.626000,1189.8000
301.876001,1187.7520
302.126001,1187.2640
302.376000,1187.4800
302.626000,1187.3280
302.876000,1186.2000
303.126000,1184.8240
303.376000,1183.4880
303.626000,1180.5520
303.876001,1177.6320
304.126000,1175.7840
304.376000,1173.5200
304.626000,1172.4560
304.876000,1170.2560
305.126000,1168.3200
305.376000,1168.7440
305.626000,1167.1200
305.876001,1166.9600
306.126000,1166.4000
306.376000,1164.9840
306.626000,1162.0800
306.876000,1161.7520
307.126000,1163.9280
307.376000,1160.3600
307.626000,1156.2080
307.876000,1158.1760
308.126000,1156.4960
308.376000,1156.7760
308.626001,1156.9600
308.876000,1156.2160
309.126000,1156.0640
309.376000,1143.2080
309.626000,1138.2880
309.876000,1137.0560
310.126000,1137.0640
310.376000,1138.0480
310.626000,1138.2240
310.876000,1137.8560
311.126000,1137.7200
311.376000,1137.6720
311.626000,1137.9360
311.876000,1137.5600
312.126000,1138.2240
312.376000,1137.6000
312.626001,1137.3120
312.876000,1137.3360
313.126000,1137.1760
313.376000,1136.6640
313.626000,1136.6240
313.876000,1136.3920
314.126000,1135.5600
314.376000,1132.0480
314.626000,1131.8000
314.876000,1131.9840
315.126000,1129.8800
315.376000,1127.0400
315.626000,1128.4320
315.876000,1129.3600
316.126000,1129.3680
316.376000,1129.5840
316.626000,1131.5200
316.876000,1131.8240
317.126000,1132.4400
317.376000,1133.1520
317.626000,1132.9440
