t_s,uc
0.126001,0.0000
0.376000,0.0000
0.626001,0.0000
0.876001,0.0000
1.126001,0.0000
1.376001,0.0000
1.626001,0.0000
1.876001,0.0000
2.126000,0.0000
2.376000,0.0000
2.626000,0.0000
2.876001,0.0000
3.126000,0.0000
3.376000,0.0000
3.626000,0.0000
3.876001,0.0000
4.126001,0.0000
4.376000,0.0000
4.626000,0.0000
4.876000,0.0000
5.126000,0.0000
5.376000,0.0000
5.626000,0.0000
5.876000,0.0000
6.126000,0.0000
6.376000,0.0000
6.626000,0.0000
6.876000,0.0000
7.126000,0.0000
7.376000,0.0000
7.626001,0.0000
7.876000,0.0000
8.126001,0.0000
8.376000,0.0000
8.626000,0.0000
8.876000,0.0000
9.126000,0.0000
9.376000,0.0000
9.626000,0.0000
9.876001,0.0000
10.126000,0.0000
10.376000,0.0000
10.626001,0.0000
10.876000,0.0000
11.126000,0.0000
11.376001,0.0000
11.626000,0.0000
11.876000,0.0000
12.126000,0.0000
12.376000,0.0000
12.626000,0.0000
12.876001,0.0000
13.126001,0.0000
13.376001,0.0000
13.626001,0.0000
13.876001,0.0000
14.126000,0.0000
14.376000,0.0000
14.626000,0.0000
14.876000,0.0000
15.126000,0.0000
15.376001,0.0000
15.626001,0.0000
15.876001,0.0000
16.126000,0.0000
16.376001,0.0000
16.626001,0.0000
16.876001,0.0000
17.126001,0.0000
17.376001,0.0000
17.626001,0.0000
17.876001,0.0000
18.126001,0.0000
18.376001,0.0000
18.626000,0.0000
18.876000,0.0000
19.126000,0.0000
19.376000,0.0000
19.626001,0.0000
19.876001,0.0000
20.126000,0.0000
20.376001,0.0000
20.626001,0.0000
20.876000,0.0000
21.126001,0.0000
21.376000,0.0000
21.626000,0.0000
21.876000,0.0000
22.126000,0.0000
22.376000,0.0000
22.626000,0.0000
22.876000,0.0000
23.126000,0.0000
23.376000,0.0000
23.626000,0.0000
23.876000,0.0000
24.126000,0.0000
24.376000,0.0000
24.626000,0.0000
24.876001,0.0000
25.126000,0.0000
25.376000,0.0000
25.626001,0.0000
25.876001,0.0000
26.126000,0.0000
26.376000,0.0000
26.626000,0.0000
26.876000,0.0000
27.126000,0.0000
27.376000,0.0000
27.626000,0.0000
27.876000,0.0000
28.126000,0.0000
28.376000,0.0000
28.626001,0.0000
28.876000,0.0000
29.126000,0.0000
29.376000,0.0000
29.626001,0.0000
29.876000,0.0000
30.126000,0.0000
30.376000,0.0000
30.626000,0.0000
30.876000,0.0000
31.126000,0.0000
31.376000,0.0000
31.626000,0.0000
31.876000,0.0000
32.126000,0.0000
32.376001,0.0000
32.626000,0.0000
32.876000,0.0000
33.126000,0.0000
33.376000,0.0000
33.626000,0.0000
33.876001,0.0000
34.126000,0.0000
34.376000,0.0000
34.626000,0.0000
34.876000,0.0000
35.126000,0.0000
35.376000,0.0000
35.626001,0.0000
35.876001,0.0000
36.126000,0.0000
36.376001,0.0000
36.626000,0.0000
36.876000,0.0000
37.126000,0.0000
37.376000,0.0000
37.626000,0.0000
37.876001,0.0000
38.126000,0.0000
38.376000,0.0000
38.626000,0.0000
38.876000,0.0000
39.126001,0.0000
39.376000,0.0000
39.626000,0.0000
39.876000,0.0000
40.126000,0.0000
40.376000,0.0000
40.626000,0.0000
40.876000,0.0000
41.126000,0.0000
41.376000,0.0000
41.626000,0.0000
41.876001,0.0000
42.126001,0.0000
42.376000,0.0000
42.626000,0.0000
42.876000,0.0000
43.126000,0.0000
43.376000,0.0000
43.626000,0.0000
43.876000,0.0000
44.126000,0.0000
44.376000,0.0000
44.626000,0.0000
44.876000,0.0000
45.126000,0.0000
45.376000,0.0000
45.626001,0.0000
45.876000,0.0000
46.126000,0.0000
46.376000,0.0000
46.626000,0.0000
46.876001,0.0000
47.126000,0.0000
47.376000,0.0000
47.626000,0.0000
47.876000,0.0000
48.126000,0.0000
48.376000,0.0000
48.626000,0.0000
48.876000,0.0000
49.126001,0.0000
49.376000,0.0000
49.626000,0.0000
49.876000,0.0000
50.126000,0.0000
50.376000,0.0000
50.626000,0.0000
50.876000,0.0000
51.126000,0.0000
51.376001,0.0000
51.626001,0.0000
51.876000,0.0000
52.126000,0.0000
52.376001,0.0000
52.626000,0.0000
52.876000,0.0000
53.126000,0.0000
53.376000,0.0000
53.626001,0.0000
53.876000,0.0000
54.126001,0.0000
54.376000,0.0000
54.626000,0.0000
54.876001,0.0000
55.126001,0.0000
55.376000,0.0000
55.626000,0.0000
55.876001,0.0000
56.126001,0.0000
56.376000,0.0000
56.626001,0.0000
56.876000,0.0000
57.126000,0.0000
57.376001,0.0000
57.626000,0.0000
57.876000,0.0000
58.126000,0.0000
58.376000,0.0000
58.626000,0.0000
58.876001,0.0000
59.126000,0.0000
59.376000,0.0000
59.626001,0.0000
59.876000,0.0000
60.126000,0.0000
60.376000,0.0000
60.626000,0.0000
60.876000,0.0000
61.126000,0.0000
61.376000,0.0000
61.626001,0.0000
61.876000,0.0000
62.126000,0.0000
62.376000,0.0000
62.626001,0.0000
62.876000,0.0000
63.126000,0.0000
63.376000,0.0000
63.626000,0.0000
63.876000,0.0000
64.126000,0.0000
64.376000,0.0000
64.626000,0.0000
64.876001,0.0000
65.126000,0.0000
65.376001,0.0000
65.626000,0.0000
65.876000,0.0000
66.126000,0.0000
66.376000,0.0000
66.626001,0.0000
66.876001,0.0000
67.126001,0.0000
67.376000,0.0000
67.626001,0.0000
67.876000,0.0000
68.126000,0.0000
68.376000,0.0000
68.626000,0.0000
68.876000,0.0000
69.126000,0.0000
69.376000,0.0000
69.626000,0.0000
