t_s,uc
58.626000,1405.8640
58.876000,1395.8880
59.126000,1390.2960
59.376000,1373.8720
59.626000,1357.7840
59.876000,1332.0160
60.126000,1309.2000
60.376000,1300.9280
60.626000,1285.4960
60.876000,1294.6160
61.126000,1295.3360
61.376000,1279.2720
61.626000,1271.2080
61.876000,1266.6080
62.126000,1369.2480
62.376000,1388.3920
62.626000,1365.2960
62.876000,1400.9760
63.126000,1418.2960
63.376000,1433.3600
63.626000,1445.5920
63.876000,1450.6560
64.126000,1451.5680
64.376000,1448.4320
64.626000,1442.4880
64.876000,1469.7760
65.126000,1489.4400
65.376000,1487.9520
65.626000,1488.9280
65.876000,1464.3680
66.126000,1452.9040
66.376000,1444.0000
66.626000,1421.9920
66.876000,1419.9360
67.126000,1420.8880
67.376000,1421.4240
67.626000,1420.8480
67.876000,1420.7200
68.126000,1420.9200
68.376000,1420.8720
68.626000,1421.5440
68.876000,1422.1360
69.126000,1421.6880
69.376000,1420.7600
69.626000,1420.7120
69.876000,1420.6960
70.126000,1419.2160
70.376000,1418.9200
70.626000,1419.0800
70.876000,1418.6560
71.126000,1419.6240
71.376000,1419.9120
71.626000,1417.6320
71.876000,1418.7280
72.126000,1419.2400
72.376000,1417.5600
72.626000,1417.7920
72.876000,1417.5360
73.126000,1417.6320
73.376000,1417.2240
73.626000,1417.2640
73.876000,1417.9360
74.126000,1416.6400
74.376000,1419.1840
74.626000,1417.9840
74.876000,1416.3040
75.126000,1416.5360
75.376000,1416.6800
75.626000,1416.8960
75.876000,1415.6880
76.126000,1415.5760
76.376000,1415.3120
76.626000,1415.7760
76.876000,1414.4480
77.126000,1414.3280
77.376000,1415.1280
77.626000,1414.6720
77.876000,1414.2720
78.126000,1413.2080
78.376000,1412.1280
78.626000,1410.7840
78.876000,1409.8000
79.126000,1409.6320
79.376000,1409.7200
79.626000,1408.2080
79.876000,1407.7120
80.126000,1407.8160
80.376000,1407.3200
80.626000,1406.8080
80.876000,1407.0720
81.126000,1407.5200
81.376000,1406.2640
81.626000,1405.4240
81.876000,1406.4320
82.126000,1405.8480
82.376000,1405.8480
82.626000,1405.2560
82.876000,1405.7760
83.126000,1404.7760
83.376000,1404.8240
83.626000,1404.1280
83.876000,1403.5360
84.126000,1403.6560
84.376000,1403.3600
84.626000,1402.6560
84.876000,1402.3600
85.126000,1402.0240
85.376000,1401.7280
85.626000,1401.9760
85.876000,1401.9120
86.126000,1400.8320
86.376000,1400.6160
86.626000,1400.0880
86.876000,1398.8080
87.126000,1398.0960
87.376000,1396.8880
87.626000,1394.5200
87.876000,1393.8880
88.126000,1394.1600
88.376000,1393.1680
88.626000,1392.8240
88.876000,1392.3760
89.126000,1392.1120
89.376000,1391.3840
89.626000,1389.5840
89.876000,1387.8800
