t_s,uc
91.376000,1482.9200
91.626000,1485.6000
91.876000,1487.0880
92.126000,1487.2720
92.376000,1486.5600
92.626000,1487.4960
92.876000,1487.1840
93.126000,1486.3920
93.376000,1477.5200
93.626000,1475.4560
93.876000,1463.7920
94.126000,1455.1280
94.376000,1454.5200
94.626000,1455.1600
94.876000,1455.8480
95.126000,1455.3840
95.376000,1456.3120
95.626000,1456.3600
95.876000,1456.5360
96.126000,1457.6800
96.376000,1459.0400
96.626000,1458.8400
96.876000,1458.2560
97.126000,1459.2080
97.376000,1460.5040
97.626000,1461.6880
97.876000,1460.7120
98.126000,1462.7440
98.376000,1464.6480
98.626000,1464.7200
98.876000,1466.0880
99.126000,1465.7120
99.376001,1466.7120
99.626000,1467.1360
99.876000,1466.7040
100.126001,1466.4800
100.376000,1467.3280
100.626001,1466.9120
100.876000,1466.8960
101.126000,1466.3440
101.376000,1467.0480
101.626000,1467.1840
101.876000,1466.4320
102.126001,1467.4240
102.376000,1465.9280
102.626000,1465.9440
102.876000,1467.1280
103.126000,1466.2560
103.376000,1465.7360
103.626000,1465.3280
103.876001,1466.3200
104.126000,1466.3600
104.376000,1464.7120
104.626000,1465.6320
104.876000,1465.4240
