# mrisr_capture pcg=39@500 uc=35@4 decim=125 fs=500 att=11db uc=mean_of_125_as_sum
# 20260909_123317 tag=demo profile=demo validated_protocol=False
t_us,adc
982000,1782
984000,1903
986000,2031
988000,1984
990000,1770
992000,1650
994000,1765
996000,2039
998000,2177
1000000,2099
1002000,1904
1004000,1913
1006000,1867
1008000,1766
1010000,1860
1012000,2084
1014000,2128
1016000,1922
1018000,1728
1020000,1762
1022000,1899
1024000,1987
1026000,2000
1028000,1956
1030000,1884
1032000,1853
1034000,1872
1036000,1915
1038000,1942
1040000,1963
1042000,1949
1044000,1941
1046000,1917
1048000,1862
1050000,1814
1052000,1802
1054000,1855
1056000,1991
1058000,2119
1060000,2095
1062000,1873
1064000,1661
1066000,1645
1068000,1857
1070000,2135
1072000,2226
1074000,2069
1076000,1830
1078000,1731
1080000,1861
1082000,2053
1084000,2087
1086000,1919
1088000,1680
1090000,1604
1092000,1780
1094000,2064
1096000,2194
1098000,2078
1100000,1839
1102000,1722
1104000,1797
1106000,1949
1108000,2032
1110000,2021
1112000,1965
1114000,1904
1116000,1854
1118000,1840
1120000,1871
1122000,1929
1124000,1978
1126000,1979
1128000,1925
1130000,1849
1132000,1802
1134000,1834
1136000,1926
1138000,2009
1140000,2022
1142000,1953
1144000,1873
1146000,1847
1148000,1887
1150000,1936
1152000,1931
1154000,1895
1156000,1931
1158000,1991
1160000,1981
1162000,1876
1164000,1791
1166000,1811
1168000,1921
1170000,1999
1172000,1981
1174000,1911
1176000,1870
1178000,1882
1180000,1903
1182000,1881
1184000,1865
1186000,1894
1188000,1968
1190000,2026
1192000,2001
1194000,1914
1196000,1852
1198000,1882
1200000,1959
1202000,1983
1204000,1906
1206000,1801
1208000,1771
1210000,1833
1212000,1966
1214000,2080
1216000,2066
1218000,1927
1220000,1778
1222000,1761
1224000,1881
1226000,2022
1228000,2064
1230000,1958
1232000,1830
1234000,1803
1236000,1885
1238000,1981
1240000,1993
1242000,1933
1244000,1872
1246000,1861
1248000,1884
1250000,1911
1252000,1904
1254000,1882
1256000,1881
1258000,1923
1260000,1971
1262000,1966
1264000,1917
1266000,1876
1268000,1904
1270000,1970
1272000,1996
1274000,1942
1276000,1845
1278000,1774
1280000,1782
1282000,1857
1284000,1990
1286000,2059
1288000,2021
1290000,1957
1292000,1904
1294000,1869
1296000,1839
1298000,1840
1300000,1904
1302000,2012
1304000,2043
1306000,1974
1308000,1809
1310000,1756
1312000,1856
1314000,1970
1316000,1956
1318000,1867
1320000,1843
1322000,1923
1324000,1998
1326000,1991
1328000,1920
1330000,1863
1332000,1849
1334000,1869
1336000,1904
1338000,1953
1340000,1973
1342000,1947
1344000,1897
1346000,1876
1348000,1904
1350000,1964
1352000,2005
1354000,1989
1356000,1901
1358000,1794
1360000,1774
1362000,1862
1364000,1999
1366000,2055
1368000,1989
1370000,1861
1372000,1776
1374000,1814
1376000,1940
1378000,2043
1380000,2023
1382000,1897
1384000,1776
1386000,1771
1388000,1889
1390000,2011
1392000,2052
1394000,1988
1396000,1895
1398000,1842
1400000,1863
1402000,1927
1404000,1962
1406000,1939
1408000,1889
1410000,1856
1412000,1872
1414000,1925
1416000,1959
1418000,1950
1420000,1917
1422000,1885
1424000,1887
1426000,1905
1428000,1933
1430000,1933
1432000,1919
1434000,1936
1436000,1979
1438000,1975
1440000,1901
1442000,1803
1444000,1774
1446000,1812
1448000,1874
1450000,1904
1452000,1929
1454000,1970
1456000,2023
1458000,2042
1460000,2015
1462000,1967
1464000,1921
1466000,1890
1468000,1867
1470000,1844
1472000,1844
1474000,1872
1476000,1890
1478000,1889
1480000,1877
1482000,1885
1484000,1904
1486000,1935
1488000,1961
1490000,1967
1492000,1940
1494000,1919
1496000,1910
1498000,1943
1500000,1983
1502000,1985
1504000,1934
1506000,1858
1508000,1811
1510000,1841
1512000,1904
1514000,1939
1516000,1920
1518000,1874
1520000,1843
1522000,1868
1524000,1934
1526000,1990
1528000,2012
1530000,1979
1532000,1935
1534000,1901
1536000,1888
1538000,1902
1540000,1930
1542000,1936
1544000,1905
1546000,1856
1548000,1809
1550000,1822
1552000,1936
1554000,2069
1556000,2093
1558000,1955
1560000,1785
1562000,1735
1564000,1840
1566000,1968
1568000,1991
1570000,1926
1572000,1886
1574000,1881
1576000,1869
1578000,1874
1580000,1944
1582000,2038
1584000,2096
1586000,2032
1588000,1841
1590000,1690
1592000,1767
1594000,1969
1596000,2035
1598000,1949
1600000,1909
1602000,1928
1604000,1853
1606000,1726
1608000,1745
1610000,1967
1612000,2163
1614000,2119
1616000,1930
1618000,1844
1620000,1872
1622000,1873
1624000,1870
1626000,1943
1628000,2005
1630000,1937
1632000,1803
1634000,1760
1636000,1856
1638000,1969
1640000,2010
1642000,1987
1644000,1958
1646000,1927
1648000,1851
1650000,1776
1652000,1824
1654000,1991
1656000,2129
1658000,2093
1660000,1897
1662000,1706
1664000,1666
1666000,1829
1668000,2062
1670000,2135
1672000,2000
1674000,1805
1676000,1734
1678000,1835
1680000,1995
1682000,2078
1684000,2018
1686000,1904
1688000,1820
1690000,1820
1692000,1879
1694000,1966
1696000,2028
1698000,2009
1700000,1921
1702000,1817
1704000,1783
1706000,1839
1708000,1932
1710000,1993
1712000,1964
1714000,1867
1716000,1809
1718000,1860
1720000,1966
1722000,2019
1724000,2000
1726000,1966
1728000,1931
1730000,1874
1732000,1831
1734000,1834
1736000,1905
1738000,1988
1740000,1987
1742000,1904
1744000,1827
1746000,1845
1748000,1920
1750000,1936
1752000,1887
1754000,1872
1756000,1951
1758000,2046
1760000,2031
1762000,1906
1764000,1806
1766000,1827
1768000,1936
1770000,2001
1772000,1968
1774000,1874
1776000,1823
1778000,1830
1780000,1861
1782000,1902
1784000,1936
1786000,1961
1788000,1955
1790000,1926
1792000,1887
1794000,1876
1796000,1915
1798000,1979
1800000,2014
1802000,1978
1804000,1888
1806000,1820
1808000,1831
1810000,1910
1812000,1975
1814000,1968
1816000,1898
1818000,1850
1820000,1875
1822000,1934
1824000,1962
1826000,1935
1828000,1882
1830000,1861
1832000,1881
1834000,1932
1836000,2000
1838000,2054
1840000,2036
1842000,1922
1844000,1761
1846000,1643
1848000,1650
1850000,1769
1852000,1904
1854000,1974
1856000,2020
1858000,2055
1860000,2064
1862000,2075
1864000,2097
1866000,2121
1868000,2091
1870000,1909
1872000,1659
1874000,1535
1876000,1653
1878000,1871
1880000,2004
1882000,1981
1884000,1879
1886000,1840
1888000,1904
1890000,2032
1892000,2101
1894000,2027
1896000,1902
1898000,1839
1900000,1893
1902000,1998
1904000,2035
1906000,1968
1908000,1861
1910000,1808
1912000,1846
1914000,1918
1916000,1928
1918000,1849
1920000,1744
1922000,1744
1924000,1856
1926000,2011
1928000,2097
1930000,2065
1932000,1981
1934000,1933
1936000,1936
1938000,1958
1940000,1942
1942000,1894
1944000,1833
1946000,1783
1948000,1773
1950000,1809
1952000,1863
1954000,1918
1956000,1993
1958000,2093
1960000,2161
1962000,2096
1964000,1897
1966000,1708
1968000,1707
1970000,1870
1972000,2000
1974000,1979
1976000,1860
1978000,1776
1980000,1799
1982000,1882
1984000,1963
1986000,2002
1988000,2015
1990000,2001
1992000,1954
1994000,1886
1996000,1849
1998000,1868
2000000,1938
2002000,1994
2004000,1995
2006000,1946
2008000,1890
2010000,1855
2012000,1851
2014000,1875
2016000,1905
2018000,1911
2020000,1904
2022000,1878
2024000,1866
2026000,1879
2028000,1931
2030000,1987
2032000,1994
2034000,1936
2036000,1862
2038000,1855
2040000,1917
2042000,1982
2044000,2006
2046000,1984
2048000,1911
2050000,1828
2052000,1791
2054000,1825
2056000,1898
2058000,1943
2060000,1948
2062000,1915
2064000,1891
2066000,1903
2068000,1933
2070000,1963
2072000,1974
2074000,1987
2076000,1979
2078000,1927
2080000,1847
2082000,1809
2084000,1854
2086000,1931
2088000,1969
2090000,1922
2092000,1846
2094000,1808
2096000,1849
2098000,1935
2100000,1987
2102000,1988
2104000,1976
2106000,1981
2108000,1983
2110000,1948
2112000,1873
2114000,1822
2116000,1831
2118000,1889
2120000,1936
2122000,1935
2124000,1888
2126000,1853
2128000,1871
2130000,1923
2132000,1951
2134000,1951
2136000,1946
2138000,1937
2140000,1936
2142000,1938
2144000,1927
2146000,1890
2148000,1866
2150000,1870
2152000,1899
2154000,1913
2156000,1910
2158000,1904
2160000,1906
2162000,1934
2164000,1936
2166000,1913
2168000,1871
2170000,1851
2172000,1884
2174000,1947
2176000,2000
2178000,2001
2180000,1972
2182000,1935
2184000,1908
2186000,1895
2188000,1881
2190000,1870
2192000,1856
2194000,1853
2196000,1891
2198000,1940
2200000,1951
2202000,1899
2204000,1822
2206000,1799
2208000,1869
2210000,2005
2212000,2119
2214000,2112
2216000,2010
2218000,1890
2220000,1824
2222000,1824
2224000,1869
2226000,1904
2228000,1907
2230000,1872
2232000,1813
2234000,1797
2236000,1858
2238000,1973
2240000,2059
2242000,2034
2244000,1962
2246000,1906
2248000,1894
2250000,1887
2252000,1879
2254000,1894
2256000,1935
2258000,1968
2260000,1953
2262000,1910
2264000,1883
2266000,1872
2268000,1877
2270000,1897
2272000,1916
2274000,1926
2276000,1916
2278000,1902
2280000,1905
2282000,1931
2284000,1949
2286000,1938
2288000,1907
2290000,1904
2292000,1930
2294000,1943
2296000,1904
2298000,1833
2300000,1808
2302000,1877
2304000,1973
2306000,1999
2308000,1933
2310000,1855
2312000,1849
2314000,1913
2316000,1967
2318000,1967
2320000,1951
2322000,1947
2324000,1943
2326000,1929
2328000,1904
2330000,1867
2332000,1825
2334000,1808
2336000,1869
2338000,2016
2340000,2112
2342000,1999
2344000,1760
2346000,1652
2348000,1808
2350000,2080
2352000,2195
2354000,2066
2356000,1823
2358000,1707
2360000,1791
2362000,1971
2364000,2075
2366000,1985
2368000,1793
2370000,1687
2372000,1784
2374000,1997
2376000,2142
2378000,2077
2380000,1883
2382000,1770
2384000,1814
2386000,1927
2388000,1979
2390000,1991
2392000,1990
2394000,1958
2396000,1865
2398000,1778
2400000,1794
2402000,1947
2404000,2098
2406000,2064
2408000,1859
2410000,1680
2412000,1712
2414000,1919
2416000,2128
2418000,2161
2420000,2024
2422000,1808
2424000,1703
2426000,1765
2428000,1918
2430000,2037
2432000,2047
2434000,1938
2436000,1808
2438000,1758
2440000,1826
2442000,1955
2444000,2046
2446000,2037
2448000,1968
2450000,1904
2452000,1894
2454000,1922
2456000,1933
2458000,1911
2460000,1876
2462000,1863
2464000,1863
2466000,1873
2468000,1874
2470000,1878
2472000,1904
2474000,1947
2476000,1985
2478000,1998
2480000,1979
2482000,1950
2484000,1943
2486000,1959
2488000,1913
2490000,1782
2492000,1661
2494000,1679
2496000,1831
2498000,2029
2500000,2113
2502000,2042
2504000,1917
2506000,1856
2508000,1930
2510000,2074
2512000,2151
2514000,2096
2516000,1936
2518000,1765
2520000,1674
2522000,1675
2524000,1727
2526000,1824
2528000,1917
2530000,1966
2532000,1950
2534000,1910
2536000,1911
2538000,1966
2540000,2015
2542000,2053
2544000,2034
2546000,1989
2548000,1965
2550000,1965
2552000,1959
2554000,1934
2556000,1872
2558000,1808
2560000,1765
2562000,1777
2564000,1831
2566000,1895
2568000,1941
2570000,1947
2572000,1924
2574000,1914
2576000,1931
2578000,1967
2580000,1995
2582000,1987
2584000,1949
2586000,1892
2588000,1855
2590000,1846
2592000,1883
2594000,1919
2596000,1936
2598000,1920
2600000,1904
2602000,1898
2604000,1905
2606000,1920
2608000,1925
2610000,1915
2612000,1906
2614000,1927
2616000,1965
2618000,1966
2620000,1927
2622000,1867
2624000,1837
2626000,1840
2628000,1878
2630000,1921
2632000,1942
2634000,1933
2636000,1902
2638000,1899
2640000,1934
2642000,1983
2644000,1994
2646000,1956
2648000,1904
2650000,1875
2652000,1872
2654000,1871
2656000,1851
2658000,1841
2660000,1871
2662000,1930
2664000,1986
2666000,2009
2668000,1984
2670000,1936
2672000,1890
2674000,1877
2676000,1885
2678000,1888
2680000,1886
2682000,1880
2684000,1891
2686000,1934
2688000,1985
2690000,2000
2692000,1931
2694000,1830
2696000,1781
2698000,1830
2700000,1948
2702000,2045
2704000,2043
2706000,1948
2708000,1844
2710000,1824
2712000,1870
2714000,1923
2716000,1937
2718000,1911
2720000,1883
2722000,1874
2724000,1902
2726000,1949
2728000,1979
2730000,1949
2732000,1904
2734000,1936
2736000,1998
2738000,1966
2740000,1821
2742000,1706
2744000,1744
2746000,1930
2748000,2111
2750000,2083
2752000,1861
2754000,1719
2756000,1824
2758000,2017
2760000,2093
2762000,2064
2764000,2046
2766000,1963
2768000,1723
2770000,1535
2772000,1677
2774000,1994
2776000,2188
2778000,2112
2780000,1936
2782000,1823
2784000,1767
2786000,1803
2788000,1978
2790000,2154
2792000,2090
2794000,1843
2796000,1682
2798000,1734
2800000,1897
2802000,2031
2804000,2055
2806000,1995
2808000,1920
2810000,1851
2812000,1780
2814000,1765
2816000,1881
2818000,2080
2820000,2181
2822000,2085
2824000,1833
2826000,1620
2828000,1639
2830000,1885
2832000,2161
2834000,2210
2836000,2000
2838000,1735
2840000,1651
2842000,1801
2844000,2029
2846000,2137
2848000,2046
2850000,1862
2852000,1744
2854000,1778
2856000,1926
2858000,2059
2860000,2056
2862000,1938
2864000,1823
2866000,1778
2868000,1826
2870000,1918
2872000,2011
2874000,2032
2876000,1949
2878000,1819
2880000,1773
2882000,1857
2884000,1995
2886000,2059
2888000,2001
2890000,1904
2892000,1834
2894000,1827
2896000,1887
2898000,1974
2900000,2023
2902000,1973
2904000,1862
2906000,1766
2908000,1790
2910000,1917
2912000,2013
2914000,1994
2916000,1929
2918000,1918
2920000,1952
2922000,1947
2924000,1869
2926000,1802
2928000,1831
2930000,1926
2932000,2002
2934000,1998
2936000,1930
2938000,1872
2940000,1870
2942000,1898
2944000,1915
2946000,1922
2948000,1930
2950000,1952
2952000,1968
2954000,1904
2956000,1821
2958000,1801
2960000,1879
2962000,1985
2964000,2031
2966000,1999
2968000,1913
2970000,1819
2972000,1792
2974000,1872
2976000,1991
2978000,2047
2980000,1978
2982000,1854
2984000,1802
2986000,1857
2988000,1970
2990000,2032
2992000,1981
2994000,1849
2996000,1759
2998000,1797
3000000,1925
3002000,2031
3004000,2026
3006000,1929
3008000,1837
3010000,1829
3012000,1898
3014000,1970
3016000,1997
3018000,1973
3020000,1921
3022000,1880
3024000,1875
3026000,1893
3028000,1904
3030000,1904
3032000,1914
3034000,1919
3036000,1906
3038000,1887
3040000,1903
3042000,1943
3044000,1971
3046000,1948
3048000,1887
3050000,1853
3052000,1869
3054000,1920
3056000,1942
3058000,1922
3060000,1886
3062000,1879
3064000,1925
3066000,1971
3068000,1979
3070000,1931
3072000,1881
3074000,1874
3076000,1907
3078000,1936
3080000,1925
3082000,1889
3084000,1872
3086000,1895
3088000,1924
3090000,1943
3092000,1936
3094000,1911
3096000,1891
3098000,1882
3100000,1890
3102000,1919
3104000,1941
3106000,1937
3108000,1932
3110000,1941
3112000,1961
3114000,1963
3116000,1938
3118000,1877
3120000,1790
3122000,1723
3124000,1739
3126000,1861
3128000,2027
3130000,2107
3132000,2037
3134000,1921
3136000,1891
3138000,1981
3140000,2083
3142000,2047
3144000,1893
3146000,1774
3148000,1776
3150000,1826
3152000,1856
3154000,1882
3156000,1909
3158000,1886
3160000,1807
3162000,1762
3164000,1871
3166000,2085
3168000,2262
3170000,2240
3172000,1978
3174000,1636
3176000,1498
3178000,1729
3180000,2160
3182000,2375
3184000,2167
3186000,1734
3188000,1499
3190000,1657
3192000,1967
3194000,2145
3196000,2085
3198000,1893
3200000,1776
3202000,1799
3204000,1882
3206000,1951
3208000,1981
3210000,1977
3212000,1951
3214000,1925
3216000,1907
3218000,1899
3220000,1905
3222000,1928
3224000,1934
3226000,1909
3228000,1873
3230000,1853
3232000,1870
3234000,1906
3236000,1953
3238000,1981
3240000,1974
3242000,1929
3244000,1873
3246000,1843
3248000,1872
3250000,1935
3252000,1969
3254000,1938
3256000,1871
3258000,1824
3260000,1850
3262000,1917
3264000,1980
3266000,1984
3268000,1936
3270000,1872
3272000,1853
3274000,1904
3276000,1985
3278000,2032
3280000,2005
3282000,1909
3284000,1803
3286000,1765
3288000,1821
3290000,1925
3292000,1985
3294000,1979
3296000,1946
3298000,1922
3300000,1915
3302000,1909
3304000,1918
3306000,1919
3308000,1914
3310000,1899
3312000,1875
3314000,1854
3316000,1872
3318000,1921
3320000,1963
3322000,1971
3324000,1943
3326000,1929
3328000,1920
3330000,1918
3332000,1902
3334000,1867
3336000,1851
3338000,1883
3340000,1951
3342000,1984
3344000,1946
3346000,1870
3348000,1837
3350000,1877
3352000,1967
3354000,2015
3356000,1974
3358000,1876
3360000,1808
3362000,1825
3364000,1924
3366000,2019
3368000,2030
3370000,1922
3372000,1787
3374000,1744
3376000,1825
3378000,1977
3380000,2092
3382000,2075
3384000,1959
3386000,1851
3388000,1840
3390000,1913
3392000,1965
3394000,1931
3396000,1851
3398000,1798
3400000,1826
3402000,1910
3404000,1975
3406000,1970
3408000,1924
3410000,1904
3412000,1935
3414000,1968
3416000,1963
3418000,1918
3420000,1858
3422000,1845
3424000,1898
3426000,1943
3428000,1946
3430000,1898
3432000,1870
3434000,1891
3436000,1955
3438000,2000
3440000,1971
3442000,1888
3444000,1817
3446000,1829
3448000,1902
3450000,1958
3452000,1950
3454000,1909
3456000,1903
3458000,1926
3460000,1936
3462000,1926
3464000,1917
3466000,1915
3468000,1924
3470000,1932
3472000,1918
3474000,1896
3476000,1873
3478000,1871
3480000,1880
3482000,1903
3484000,1935
3486000,1943
3488000,1927
3490000,1901
3492000,1901
3494000,1931
3496000,1951
3498000,1947
3500000,1917
3502000,1901
3504000,1898
3506000,1898
3508000,1895
3510000,1895
3512000,1904
3514000,1917
3516000,1934
3518000,1939
3520000,1936
3522000,1919
3524000,1904
3526000,1899
3528000,1891
3530000,1895
3532000,1917
3534000,1929
3536000,1934
3538000,1919
3540000,1911
3542000,1913
3544000,1915
3546000,1893
3548000,1867
3550000,1857
3552000,1887
3554000,1938
3556000,2000
3558000,2036
3560000,2003
3562000,1869
3564000,1692
3566000,1654
3568000,1861
3570000,2177
3572000,2288
3574000,2081
3576000,1736
3578000,1591
3580000,1741
3582000,1986
3584000,2099
3586000,2012
3588000,1860
3590000,1803
3592000,1869
3594000,1968
3596000,2000
3598000,1949
3600000,1872
3602000,1839
3604000,1858
3606000,1905
3608000,1938
3610000,1956
3612000,1939
3614000,1940
3616000,1961
3618000,1968
3620000,1955
3622000,1906
3624000,1872
3626000,1875
3628000,1870
3630000,1803
3632000,1730
3634000,1750
3636000,1874
3638000,2031
3640000,2130
3642000,2131
3644000,2061
3646000,1974
3648000,1927
3650000,1904
3652000,1881
3654000,1840
3656000,1799
3658000,1782
3660000,1804
3662000,1851
3664000,1922
3666000,1991
3668000,2019
3670000,1994
3672000,1936
3674000,1898
3676000,1904
3678000,1936
3680000,1951
3682000,1926
3684000,1874
3686000,1830
3688000,1831
3690000,1879
3692000,1951
3694000,2007
3696000,2003
3698000,1947
3700000,1875
3702000,1856
3704000,1878
3706000,1899
3708000,1904
3710000,1899
3712000,1891
3714000,1895
3716000,1911
3718000,1937
3720000,1973
3722000,1995
3724000,1983
3726000,1935
3728000,1888
3730000,1868
3732000,1855
3734000,1817
3736000,1778
3738000,1784
3740000,1857
3742000,1936
3744000,1973
3746000,1991
3748000,2018
3750000,2091
3752000,2146
3754000,2121
3756000,1988
3758000,1808
3760000,1665
3762000,1659
3764000,1713
3766000,1799
3768000,1874
3770000,1923
3772000,1955
3774000,1967
3776000,1968
3778000,1957
3780000,1941
3782000,1936
3784000,1978
3786000,2033
3788000,2065
3790000,2058
3792000,2006
3794000,1938
3796000,1865
3798000,1802
3800000,1779
3802000,1806
3804000,1817
3806000,1840
3808000,1870
3810000,1902
3812000,1923
3814000,1932
3816000,1953
3818000,1980
3820000,2000
3822000,1996
3824000,1968
3826000,1908
3828000,1859
3830000,1856
3832000,1902
3834000,1942
3836000,1936
3838000,1902
3840000,1869
3842000,1872
3844000,1904
3846000,1937
3848000,1955
3850000,1941
3852000,1903
3854000,1873
3856000,1873
3858000,1904
3860000,1935
3862000,1938
3864000,1935
3866000,1918
3868000,1899
3870000,1883
3872000,1885
3874000,1901
3876000,1915
3878000,1922
3880000,1905
3882000,1874
3884000,1857
3886000,1879
3888000,1926
3890000,1981
3892000,2014
3894000,2014
3896000,1983
3898000,1931
3900000,1895
3902000,1886
3904000,1887
3906000,1875
3908000,1847
3910000,1831
3912000,1840
3914000,1872
3916000,1918
3918000,1963
3920000,1980
3922000,1968
3924000,1926
3926000,1891
3928000,1895
3930000,1942
3932000,2000
3934000,2007
3936000,1930
3938000,1824
3940000,1776
3942000,1817
3944000,1900
3946000,1956
3948000,1963
3950000,1931
3952000,1903
3954000,1904
3956000,1926
3958000,1959
3960000,1983
3962000,1977
3964000,1926
3966000,1863
3968000,1827
3970000,1874
3972000,1978
3974000,2021
3976000,1923
3978000,1743
3980000,1662
3982000,1769
3984000,1981
3986000,2133
3988000,2119
3990000,1982
3992000,1879
3994000,1885
3996000,1937
3998000,1952
4000000,1909
4002000,1902
4004000,1904
4006000,1889
4008000,1839
4010000,1787
4012000,1792
4014000,1872
4016000,1968
4018000,2015
4020000,1991
4022000,1939
4024000,1922
4026000,1958
4028000,2002
4030000,2000
4032000,1926
4034000,1838
4036000,1784
4038000,1806
4040000,1857
4042000,1905
4044000,1946
4046000,1970
4048000,1968
4050000,1939
4052000,1904
4054000,1893
4056000,1914
4058000,1936
4060000,1930
4062000,1904
4064000,1873
4066000,1903
4068000,1951
4070000,1973
4072000,1938
4074000,1879
4076000,1850
4078000,1859
4080000,1894
4082000,1920
4084000,1921
4086000,1919
4088000,1922
4090000,1920
4092000,1918
4094000,1920
