# mrisr_capture pcg=39@500 uc=35@4 decim=125 fs=500 att=11db uc=mean_of_125_as_sum
# 20260910_053227 tag=demo profile=demo validated_protocol=False
t_us,adc
850000,1845
852001,1840
854000,1827
856000,1791
858000,1807
860000,1844
862000,1895
864000,1931
866001,1941
868000,1927
870000,1900
872000,1899
874000,1970
876000,2070
878000,2080
880000,1833
882000,1439
884000,1331
886000,1600
888000,2032
890000,2377
892000,2411
894001,2182
896000,1803
898001,1503
900000,1390
902000,1526
904000,1789
906000,2033
908001,2256
910000,2278
912000,2128
914001,1931
916000,1776
918000,1762
920000,1779
922000,1780
924001,1776
926000,1807
928001,1863
930000,1919
932000,1951
934000,1950
936000,1921
938000,1917
940000,1901
942000,1884
944001,1863
946000,1858
948000,1873
950001,1899
952000,1917
954001,1913
956000,1895
958000,1907
960001,1898
962000,1870
964000,1851
966000,1847
968001,1862
970001,1871
972000,1872
974001,1873
976000,1872
978001,1904
980000,1909
982000,1911
984001,1904
986000,1898
988000,1886
990001,1873
992000,1872
994000,1874
996000,1871
998001,1875
1000001,1887
1002001,1895
1004000,1890
1006000,1891
1008001,1895
1010000,1898
1012001,1893
1014000,1879
1016000,1872
1018001,1866
1020000,1873
1022000,1887
1024000,1895
1026001,1882
1028000,1872
1030001,1882
1032000,1901
1034000,1909
1036000,1908
1038000,1890
1040000,1863
1042000,1847
1044000,1863
1046000,1887
1048001,1907
1050000,1909
1052000,1863
1054000,1870
1056000,1874
1058000,1888
1060000,1892
1062000,1887
1064000,1872
1066000,1871
1068000,1882
1070000,1905
1072000,1917
1074000,1906
1076001,1885
1078000,1867
1080000,1855
1082001,1863
1084000,1885
1086001,1899
1088000,1895
1090000,1883
1092000,1879
1094000,1876
1096000,1877
1098000,1872
1100000,1888
1102000,1904
1104001,1908
1106000,1903
1108000,1900
1110001,1875
1112000,1870
1114000,1875
1116000,1890
1118001,1887
1120000,1878
1122000,1888
1124000,1867
1126000,1851
1128000,1843
1130000,1904
1132000,1998
1134001,2035
1136000,1936
1138000,1742
1140000,1621
1142000,1738
1144001,1998
1146000,2193
1148001,2159
1150000,1863
1152000,1511
1154000,1410
1156000,1601
1158000,1906
1160000,2197
1162000,2317
1164001,2215
1166000,2005
1168000,1830
1170000,1748
1172000,1725
1174001,1708
1176000,1671
1178001,1638
1180000,1605
1182001,1594
1184000,1680
1186000,2066
1188000,2596
1190001,2713
1192000,2368
1194001,1854
1196000,1446
1198001,1419
1200000,1502
1202001,1605
1204000,1664
1206001,1859
1208000,1978
1210000,2112
1212000,2158
1214001,2133
1216000,2099
1218001,2000
1220000,1941
1222001,1902
1224000,1870
1226000,1823
1228000,1778
1230000,1771
1232001,1808
1234000,1861
1236001,1892
1238000,1895
1240000,1891
1242000,1899
1244000,1913
1246001,1930
1248000,1919
1250000,1883
1252000,1845
1254001,1837
1256000,1844
1258000,1851
1260000,1862
1262000,1875
1264001,1901
1266000,1922
1268000,1930
1270000,1931
1272000,1920
1274000,1904
1276000,1889
1278000,1877
1280000,1870
1282000,1863
1284000,1857
1286000,1843
1288001,1826
1290000,1827
1292000,1863
1294000,1913
1296001,1939
1298000,1927
1300001,1903
1302000,1875
1304000,1873
1306000,1907
1308000,2001
1310001,2078
1312000,1969
1314000,1649
1316000,1364
1318000,1443
1320000,1802
1322000,2222
1324000,2435
1326000,2333
1328001,2031
1330000,1640
1332000,1386
1334000,1402
1336001,1641
1338000,1885
1340000,2083
1342000,2251
1344001,2263
1346000,2144
1348000,1962
1350000,1792
1352000,1699
1354000,1693
1356000,1750
1358001,1815
1360000,1888
1362000,1930
1364000,1921
1366000,1894
1368000,1873
1370001,1891
1372000,1930
1374001,1963
1376000,1968
1378001,1923
1380000,1865
1382000,1830
1384000,1824
1386000,1863
1388000,1899
1390000,1901
1392000,1865
1394001,1840
1396000,1843
1398001,1874
1400000,1919
1402001,1935
1404000,1924
1406000,1859
1408001,1840
1410000,1855
1412001,1902
1414000,1947
1416000,1943
1418000,1908
1420000,1872
1422001,1850
1424000,1856
1426000,1871
1428000,1872
1430001,1871
1432000,1864
1434000,1872
1436000,1900
1438000,1925
1440000,1927
1442001,1909
1444000,1892
1446000,1877
1448000,1872
1450000,1867
1452000,1872
1454001,1872
1456000,1874
1458000,1872
1460000,1871
1462001,1873
1464000,1885
1466001,1901
1468000,1907
1470000,1910
1472000,1900
1474000,1892
1476000,1872
1478000,1867
1480000,1862
1482000,1880
1484000,1896
1486000,1890
1488001,1878
1490000,1877
1492000,1885
1494000,1897
1496001,1898
1498000,1886
1500001,1863
1502000,1852
1504000,1872
1506001,1902
1508000,1907
1510000,1894
1512000,1887
1514000,1893
1516000,1904
1518000,1909
1520001,1904
1522000,1890
1524000,1870
1526000,1847
1528001,1840
1530000,1847
1532000,1871
1534000,1899
1536000,1906
1538001,1886
1540000,1883
1542001,1885
1544000,1895
1546000,1905
1548000,1906
1550000,1907
1552000,1902
1554000,1892
1556001,1875
1558000,1855
1560001,1827
1562000,1827
1564001,1859
1566000,1931
1568000,1991
1570000,1991
1572000,1881
1574000,1719
1576000,1649
1578000,1783
1580000,2042
1582000,2222
1584000,2147
1586001,1840
1588000,1488
1590001,1403
1592000,1584
1594000,1889
1596000,2206
1598000,2353
1600000,2266
1602001,2047
1604000,1830
1606001,1689
1608000,1635
1610000,1584
1612000,1605
1614000,1680
1616001,1743
1618000,1727
1620000,1744
1622000,1879
1624000,2277
1626000,2641
1628000,2628
1630000,2272
1632000,1759
1634000,1298
1636001,1139
1638000,1329
1640000,1581
1642000,1877
1644000,2045
1646000,2173
1648000,2176
1650000,2080
1652001,2161
1654000,2128
1656000,2037
1658000,1935
1660000,1840
1662000,1782
1664000,1768
1666000,1776
1668000,1801
1670000,1837
1672001,1870
1674000,1897
1676000,1911
1678000,1917
1680000,1905
1682000,1902
1684001,1902
1686000,1892
1688001,1872
1690000,1839
1692001,1813
1694000,1819
1696001,1854
1698000,1891
1700000,1922
1702000,1936
1704001,1935
1706000,1927
1708000,1927
1710000,1922
1712001,1905
1714000,1872
1716000,1827
1718000,1808
1720000,1831
1722000,1863
1724000,1891
1726000,1901
1728001,1904
1730000,1902
1732000,1895
1734000,1895
1736001,1893
1738000,1877
1740000,1854
1742001,1856
1744000,1945
1746000,2076
1748000,2085
1750000,1845
1752000,1469
1754000,1346
1756001,1601
1758000,2041
1760000,2397
1762000,2426
1764000,2177
1766000,1748
1768000,1392
1770000,1326
1772001,1558
1774000,1835
1776001,2077
1778000,2286
1780000,2320
1782000,2180
1784000,1970
1786001,1781
1788000,1683
1790000,1669
1792000,1723
1794000,1795
1796001,1857
1798000,1900
1800001,1922
1802000,1921
1804001,1920
1806000,1923
1808000,1937
1810000,1959
1812001,1969
1814000,1953
1816000,1905
1818000,1845
1820001,1808
1822000,1813
1824000,1839
1826000,1856
1828000,1863
1830000,1873
1832000,1890
1834000,1905
1836000,1906
1838000,1897
1840000,1885
1842000,1876
1844000,1883
1846000,1894
1848000,1901
1850001,1917
1852000,1926
1854000,1904
1856001,1870
1858000,1840
1860001,1840
1862000,1858
1864000,1878
1866000,1885
1868000,1889
1870000,1894
1872000,1894
1874000,1895
1876000,1904
1878000,1913
1880000,1904
1882000,1886
1884000,1870
1886000,1862
1888001,1870
1890000,1878
1892001,1877
1894000,1875
1896000,1873
1898000,1887
1900000,1904
1902000,1913
1904000,1904
1906001,1895
1908000,1877
1910000,1863
1912001,1850
1914000,1845
1916001,1851
1918000,1860
1920000,1873
1922000,1903
1924001,1924
1926000,1940
1928000,1951
1930000,1947
1932000,1924
1934000,1875
1936000,1822
1938000,1801
1940000,1810
1942001,1839
1944000,1865
1946001,1884
1948000,1904
1950000,1918
1952000,1936
1954000,1943
1956000,1920
1958000,1886
1960000,1861
1962001,1853
1964000,1856
1966000,1861
1968000,1873
1970001,1883
1972000,1892
1974001,1903
1976000,1899
1978001,1892
1980000,1898
1982001,1900
1984000,1894
1986001,1882
1988000,1872
1990000,1866
1992000,1866
1994001,1859
1996000,1840
1998000,1849
2000000,1906
2002000,1989
2004000,2011
2006000,1923
2008000,1755
2010000,1648
2012000,1749
2014001,1993
2016000,2190
2018000,2165
2020000,1905
2022001,1535
2024000,1390
2026000,1531
2028000,1807
2030000,2102
2032000,2306
2034001,2300
2036000,2141
2038000,1936
2040000,1765
2042000,1664
2044000,1644
2046000,1610
2048000,1600
2050000,1629
2052000,1645
2054000,1698
2056000,1791
2058000,2239
2060000,2731
2062000,2707
2064001,2295
2066000,1789
2068000,1437
2070000,1361
2072000,1413
2074000,1487
2076000,1555
2078000,1853
2080000,1973
2082000,2221
2084001,2245
2086000,2192
2088000,2137
2090000,2031
2092000,1950
2094000,1895
2096000,1851
2098000,1803
2100000,1763
2102000,1765
2104000,1808
2106000,1872
2108000,1917
2110001,1925
2112000,1917
2114001,1904
2116000,1907
2118000,1910
2120000,1888
2122001,1843
2124000,1798
2126000,1779
2128000,1809
2130000,1868
2132000,1921
2134000,1947
2136000,1938
2138001,1919
2140000,1909
2142000,1922
2144000,1936
2146001,1923
2148000,1882
2150000,1835
2152000,1811
2154000,1817
2156000,1842
2158000,1881
2160000,1917
2162000,1923
2164000,1901
2166000,1873
2168000,1883
2170000,1894
2172000,1891
2174000,1872
2176000,1853
2178000,1898
2180000,2023
2182000,2108
2184000,1968
2186000,1609
2188001,1339
2190000,1469
2192001,1859
2194000,2263
2196001,2435
2198000,2310
2200001,1981
2202000,1570
2204001,1328
2206000,1435
2208000,1739
2210000,2000
2212000,2223
2214000,2275
2216001,2167
2218000,1989
2220000,1823
2222000,1730
2224000,1743
2226000,1791
2228000,1825
2230000,1851
2232000,1876
2234000,1902
2236001,1907
2238000,1899
2240001,1890
2242000,1895
2244000,1920
2246000,1942
2248000,1912
2250000,1908
2252000,1872
2254000,1853
2256000,1855
2258000,1862
2260000,1872
2262000,1877
2264000,1876
2266001,1883
2268000,1884
2270001,1884
2272000,1891
2274000,1897
2276000,1895
2278000,1889
2280000,1885
2282000,1881
2284000,1889
2286000,1899
2288000,1891
2290000,1874
2292000,1865
2294001,1868
2296000,1872
2298000,1890
2300000,1904
2302001,1904
2304000,1901
2306001,1906
2308000,1904
2310000,1890
2312000,1872
2314000,1871
2316001,1870
2318000,1879
2320000,1872
2322000,1872
2324001,1872
2326000,1882
2328000,1894
2330000,1904
2332000,1915
2334000,1909
2336000,1897
2338000,1877
2340001,1872
2342000,1883
2344000,1889
2346000,1886
2348000,1872
2350001,1867
2352000,1877
2354000,1891
2356000,1890
2358000,1889
2360000,1891
2362001,1892
2364000,1887
2366001,1882
2368000,1873
2370000,1878
2372000,1894
2374001,1895
2376000,1889
2378000,1883
2380000,1882
2382001,1895
2384000,1899
2386001,1894
2388000,1904
2390001,1885
2392000,1886
2394000,1878
2396000,1867
2398000,1856
2400000,1857
2402000,1871
2404001,1876
2406000,1882
2408000,1886
2410000,1893
2412000,1904
2414001,1907
2416000,1913
2418001,1920
2420000,1913
2422001,1898
2424000,1876
2426001,1859
2428000,1844
2430001,1841
2432000,1837
2434000,1847
2436000,1904
2438000,1994
2440000,2031
2442000,1947
2444000,1754
2446000,1605
2448000,1659
2450000,1930
2452001,2205
2454000,2267
2456000,2031
2458000,1617
2460000,1370
2462000,1457
2464000,1728
2466000,2064
2468000,2311
2470001,2339
2472000,2179
2474001,1947
2476000,1723
2478000,1619
2480000,1588
2482000,1636
2484000,1726
2486000,1768
2488000,1701
2490000,1625
2492001,1621
2494000,2047
2496000,2623
2498000,2774
2500001,2419
2502000,1869
2504000,1411
2506001,1397
2508000,1457
2510000,1553
2512000,1603
2514000,1834
2516001,1929
2518000,2097
2520000,2166
2522000,2176
2524000,2142
2526000,2058
2528001,1968
2530000,1904
2532000,1856
2534000,1815
2536000,1787
2538001,1775
2540000,1791
2542000,1847
2544000,1905
2546001,1927
2548000,1913
2550001,1877
2552000,1868
2554001,1872
2556000,1888
2558001,1915
2560000,1919
2562001,1885
2564000,1828
2566000,1793
2568000,1806
2570000,1862
2572001,1922
2574000,1968
2576001,1981
2578000,1953
2580001,1899
2582000,1859
2584000,1854
2586000,1872
2588000,1879
2590000,1878
2592000,1865
2594001,1855
2596000,1855
2598001,1862
2600000,1877
2602001,1891
2604000,1907
2606001,1910
2608000,1893
2610001,1869
2612000,1853
2614000,1874
2616000,1968
2618001,2078
2620000,2057
2622001,1792
2624000,1423
2626000,1357
2628000,1647
2630001,2117
2632000,2448
2634001,2429
2636000,2131
2638000,1686
2640000,1353
2642000,1350
2644000,1619
2646000,1904
2648001,2125
2650000,2287
2652000,2269
2654000,2103
2656000,1863
2658000,1683
2660000,1666
2662000,1751
2664000,1840
2666000,1899
2668000,1925
2670000,1934
2672000,1933
2674001,1917
2676000,1883
2678000,1851
2680000,1840
2682001,1863
2684000,1903
2686001,1920
2688000,1917
2690001,1902
2692000,1877
2694001,1875
2696000,1879
2698000,1883
2700000,1879
2702001,1866
2704000,1850
2706000,1855
2708000,1875
2710000,1902
2712000,1913
2714001,1917
2716000,1915
2718000,1915
2720000,1906
2722000,1888
2724001,1859
2726000,1840
2728000,1840
2730000,1851
2732000,1863
2734000,1878
2736001,1891
2738000,1905
2740000,1914
2742000,1911
2744000,1904
2746000,1904
2748000,1907
2750000,1907
2752001,1899
2754000,1883
2756000,1862
2758000,1850
2760000,1840
2762001,1851
2764000,1870
2766000,1883
2768000,1901
2770001,1911
2772000,1911
2774000,1898
2776000,1882
2778000,1877
2780000,1875
2782001,1873
2784000,1874
2786000,1886
2788000,1899
2790001,1899
2792000,1889
2794000,1887
2796000,1889
2798000,1889
2800001,1891
2802000,1879
2804001,1863
2806000,1861
2808000,1885
2810000,1902
2812001,1902
2814000,1888
2816000,1885
2818000,1892
2820000,1900
2822000,1895
2824000,1888
2826000,1873
2828000,1866
2830000,1862
2832000,1871
2834000,1872
2836000,1882
2838000,1892
2840000,1889
2842000,1879
2844000,1881
2846000,1902
2848000,1918
2850000,1902
2852001,1895
2854000,1885
2856001,1889
2858000,1899
2860000,1901
2862000,1887
2864000,1861
2866000,1840
2868001,1826
2870000,1836
2872001,1882
2874000,1965
2876000,2018
2878000,1979
2880000,1823
2882000,1642
2884000,1632
2886000,1856
2888000,2130
2890000,2259
2892001,2112
2894000,1739
2896001,1414
2898000,1410
2900001,1632
2902000,1939
2904000,2241
2906000,2363
2908001,2273
2910000,2053
2912000,1808
2914000,1639
2916001,1597
2918000,1623
2920001,1675
2922000,1711
2924001,1691
2926000,1655
2928000,1690
2930000,1936
2932001,2461
2934000,2738
2936000,2521
2938000,2055
2940001,1552
2942000,1381
2944001,1408
2946000,1471
2948001,1585
2950000,1782
2952001,1998
2954000,2125
2956001,2195
2958000,2176
2960000,2085
2962000,2013
2964000,1934
2966001,1895
2968000,1908
2970000,1895
2972000,1808
2974000,1747
2976001,1724
2978000,1808
2980000,1910
2982000,1936
2984000,1892
2986000,1831
2988001,1838
2990000,1894
2992000,1957
2994001,1968
2996000,1930
2998001,1856
3000000,1804
3002000,1789
3004001,1811
3006000,1871
3008000,1921
3010001,1947
3012000,1939
3014001,1925
3016000,1919
3018000,1921
3020000,1920
3022000,1889
3024001,1842
3026000,1807
3028000,1799
3030000,1833
3032001,1887
3034000,1929
3036001,1936
3038000,1903
3040000,1865
3042000,1855
3044000,1878
3046001,1900
3048000,1894
3050000,1881
3052000,1924
3054000,2029
3056001,2085
3058000,1923
3060001,1557
3062000,1328
3064000,1489
3066000,1903
3068000,2325
3070001,2471
3072000,2285
3074000,1894
3076000,1499
3078000,1357
3080000,1514
3082000,1799
3084000,2044
3086000,2245
3088001,2259
3090000,2122
3092001,1922
3094000,1756
3096001,1697
3098000,1738
3100001,1803
3102000,1856
3104001,1895
3106000,1904
3108000,1899
3110001,1879
3112000,1873
3114000,1886
3116001,1911
3118000,1938
3120001,1964
3122000,1953
3124001,1888
3126000,1863
3128001,1831
3130000,1837
3132000,1871
3134000,1889
3136001,1881
3138000,1859
3140000,1839
3142000,1844
3144000,1883
3146001,1905
3148000,1910
3150000,1914
3152000,1909
3154000,1905
3156001,1895
3158000,1885
3160001,1887
3162000,1886
3164000,1872
3166000,1835
3168001,1843
3170000,1861
3172000,1897
3174000,1915
3176000,1903
3178000,1888
3180000,1885
3182000,1888
3184001,1887
3186000,1875
3188001,1873
3190000,1881
3192001,1885
3194000,1887
3196001,1894
3198000,1899
3200000,1887
3202000,1874
3204000,1872
3206000,1872
3208001,1878
3210000,1885
3212000,1889
3214000,1887
3216000,1883
3218000,1880
3220000,1878
3222000,1880
3224000,1889
3226000,1891
3228000,1887
3230000,1879
3232001,1886
3234000,1889
3236001,1893
3238000,1890
3240000,1889
3242000,1885
3244000,1883
3246000,1870
3248000,1872
3250000,1878
3252001,1889
3254000,1899
3256000,1895
3258000,1885
3260000,1875
3262000,1885
3264000,1900
3266000,1904
3268000,1898
3270000,1878
3272001,1872
3274000,1870
3276000,1866
3278000,1857
3280001,1872
3282000,1888
3284001,1906
3286000,1903
3288001,1897
3290000,1896
3292000,1896
3294001,1901
3296000,1902
3298001,1893
3300000,1879
3302000,1875
3304000,1872
3306000,1869
3308000,1853
3310000,1834
3312000,1865
3314000,1943
3316001,2018
3318000,2000
3320000,1846
3322000,1648
3324000,1601
3326000,1786
3328001,2094
3330000,2275
3332000,2186
3334000,1853
3336000,1477
3338000,1387
3340000,1573
3342000,1841
3344000,2114
3346001,2295
3348000,2297
3350000,2144
3352000,1950
3354001,1751
3356000,1605
3358001,1526
3360000,1592
3362000,1729
3364000,1819
3366000,1769
3368001,1693
3370000,1659
3372001,1999
3374000,2544
3376000,2743
3378000,2453
3380001,1941
3382000,1439
3384001,1318
3386000,1366
3388001,1443
3390000,1644
3392001,1841
3394000,1969
3396000,2094
3398000,2135
3400000,2119
3402001,2113
3404000,2065
3406000,2032
3408000,2023
3410000,1985
3412000,1942
3414000,1867
3416001,1781
3418000,1732
3420000,1730
3422000,1776
3424000,1812
3426000,1832
3428000,1853
3430000,1903
3432000,1971
3434000,2014
3436000,1986
3438000,1904
3440001,1806
3442000,1749
3444001,1770
3446000,1839
3448001,1913
3450000,1963
3452000,1981
3454000,1969
3456001,1936
3458000,1911
3460000,1897
3462000,1881
3464001,1859
3466000,1835
3468001,1805
3470000,1796
3472001,1810
3474000,1841
3476000,1872
3478001,1904
3480000,1919
3482001,1927
3484000,1923
3486000,1918
3488000,1897
3490001,1873
3492000,1892
3494001,1968
3496000,2075
3498001,2086
3500000,1872
3502000,1464
3504000,1299
3506000,1561
3508001,1954
3510000,2320
3512001,2430
3514000,2256
3516000,1889
3518000,1449
3520000,1283
3522001,1472
3524000,1745
3526001,2055
3528000,2338
3530001,2373
3532000,2175
3534000,1920
3536000,1745
3538000,1726
3540001,1783
3542000,1824
3544000,1810
3546000,1802
3548000,1809
3550000,1845
3552000,1883
3554000,1908
3556000,1931
3558000,1936
3560000,1936
3562000,1963
3564001,1984
3566000,1968
3568001,1898
3570000,1820
3572000,1790
3574000,1821
3576001,1872
3578000,1904
3580001,1892
3582000,1869
3584000,1857
3586000,1877
3588001,1908
3590000,1914
3592001,1902
3594000,1884
3596000,1872
3598000,1871
3600000,1872
3602000,1873
3604000,1884
3606000,1893
3608001,1890
3610000,1882
3612001,1874
3614000,1891
3616001,1919
3618000,1936
3620001,1930
3622000,1902
3624001,1856
3626000,1833
3628001,1821
3630000,1827
3632001,1840
3634000,1871
3636000,1890
3638000,1915
3640000,1934
3642000,1936
3644000,1906
3646000,1871
3648001,1847
3650000,1847
3652000,1887
3654000,1935
3656001,1959
3658000,1949
3660001,1904
3662000,1854
3664000,1825
3666000,1818
3668001,1811
3670000,1813
3672001,1837
3674000,1863
3676000,1907
3678000,1958
3680000,1985
3682001,1968
3684000,1919
3686000,1881
3688000,1872
3690000,1890
3692000,1911
3694000,1897
3696000,1851
3698000,1808
3700001,1794
3702000,1819
3704000,1850
3706000,1878
3708000,1908
3710000,1934
3712000,1946
3714000,1949
3716000,1936
3718000,1920
3720000,1905
3722000,1865
3724001,1825
3726000,1818
3728001,1840
3730000,1879
3732001,1895
3734000,1889
3736000,1872
3738000,1872
3740000,1888
3742000,1920
3744000,1938
3746000,1923
3748000,1890
3750001,1862
3752000,1845
3754000,1845
3756000,1872
3758000,1929
3760000,1978
3762000,1967
3764000,1857
3766000,1682
3768000,1596
3770000,1701
3772001,1983
3774000,2251
3776000,2290
3778000,2034
3780001,1626
3782000,1399
3784001,1492
3786000,1730
3788001,2001
3790000,2229
3792001,2293
3794000,2211
3796001,2043
3798000,1777
3800000,1488
3802000,1360
3804000,1584
3806000,1925
3808001,2106
3810000,2008
3812001,1707
3814000,1456
3816001,1493
3818000,2132
3820000,2711
3822000,2768
3824000,2352
3826000,1606
3828000,1043
3830000,961
3832000,1311
3834000,1727
3836000,2111
3838000,2134
3840000,2110
3842001,2087
3844000,2127
3846000,2175
3848000,2163
3850001,2101
3852000,1999
3854001,1858
3856000,1742
3858001,1693
3860000,1722
3862001,1773
3864000,1831
3866000,1886
3868000,1924
3870000,1935
3872000,1922
3874000,1889
3876000,1870
3878000,1874
3880000,1898
3882000,1919
3884000,1886
3886000,1840
3888000,1802
3890001,1799
3892000,1890
3894000,1918
3896000,1967
3898001,1975
3900000,1948
3902000,1907
3904000,1883
3906000,1872
3908001,1855
3910000,1856
3912000,1865
3914000,1870
3916000,1870
3918001,1874
3920000,1883
3922000,1874
3924000,1870
3926000,1878
3928001,1903
3930000,1904
3932001,1878
3934000,1846
3936000,1851
3938000,1920
3940001,2043
3942000,2106
3944001,1966
3946000,1616
3948001,1361
3950000,1485
3952000,1888
3954001,2286
3956000,2417
3958001,2251
3960000,1909
3962001,1559
3964000,1409
3966000,1525
3968000,1767
3970000,1977
3972000,2164
3974000,2231
3976000,2154
3978001,1991
3980000,1827
3982001,1718
3984000,1717
3986000,1778
3988000,1823
3990000,1866
3992000,1895
3994001,1911
3996000,1908
3998000,1895
4000000,1889
4002001,1904
4004000,1936
4006001,1949
4008000,1947
4010001,1914
4012000,1872
4014001,1841
4016000,1840
4018001,1855
4020000,1872
4022000,1861
4024000,1865
4026000,1872
4028000,1892
4030000,1913
4032000,1900
4034000,1880
4036000,1871
4038001,1886
4040000,1913
4042001,1920
4044000,1909
4046001,1871
4048000,1856
4050000,1856
4052000,1867
4054000,1878
4056000,1887
4058001,1887
4060000,1890
4062000,1899
4064000,1905
4066000,1906
4068000,1895
4070000,1872
4072000,1859
4074000,1871
4076000,1887
4078000,1889
4080000,1879
4082001,1866
4084000,1869
4086000,1883
4088001,1904
4090000,1906
4092001,1899
4094000,1891
