# mrisr_capture pcg=39@500 uc=35@4 decim=125 fs=500 att=11db uc=mean_of_125_as_sum
# 20260911_152407 tag=demo profile=demo validated_protocol=False
t_us,adc
566001,1720
568001,1697
570001,1814
572001,2079
574001,2320
576001,2291
578001,1887
580001,1291
582001,1023
584001,1318
586001,1999
588001,2992
590001,3227
592001,2465
594000,1072
596000,0
598001,845
600000,1903
602000,2223
604001,2843
606001,3071
608000,2778
610001,2353
612001,2001
614001,1710
616001,1273
618001,240
620000,371
622001,1584
624001,2384
626001,2544
628001,2032
630001,1254
632000,1635
634001,3371
636001,4095
638001,3631
640001,2413
642000,1290
644001,0
646001,0
648001,1057
650001,1639
652001,1399
654001,1090
656001,3742
658001,2882
660000,2488
662000,2330
664001,2059
666001,2081
668001,1961
670001,1873
672000,1904
674001,1890
676001,1853
678001,1853
680001,1863
682001,1841
684000,1814
686001,1787
688001,1761
690001,1751
692001,1811
694001,1925
696001,2021
698001,2070
700001,2022
702001,1894
704001,1758
706001,1712
708001,1791
710001,1937
712001,2062
714001,2090
716001,2029
718001,1974
720001,1952
722001,1936
724001,1872
726001,1793
728001,1777
730001,1835
732001,1897
734001,1943
736001,1951
738001,1899
740001,1813
742001,1803
744001,1872
746001,1966
748001,2022
750001,2002
752000,1919
754000,1824
756000,1843
758000,2071
760000,2375
762000,2342
764001,1502
766001,0
768001,359
770000,1631
772000,2309
774001,4095
776000,4095
778001,2527
780000,0
782001,0
784001,1695
786001,2672
788001,2958
790001,3216
792001,3063
794001,2507
796001,2015
798001,1709
800001,1614
802001,1637
804000,1661
806000,1648
808000,1615
810000,1669
812001,1819
814001,1939
816001,1978
818001,1941
820001,1879
822001,1863
824000,1922
826001,2044
828001,2113
830001,2064
832001,1955
834001,1863
836001,1808
838000,1778
840001,1781
842000,1808
844001,1853
846000,1902
848001,1930
850001,1941
852001,1937
854001,1905
856001,1878
858001,1882
860001,1904
862001,1951
864001,1999
866001,1995
868001,1919
870000,1828
872001,1799
874001,1817
876001,1835
878001,1845
880001,1881
882001,1965
884000,2037
886001,2078
888001,2043
890001,1985
892001,1893
894001,1771
896001,1707
898001,1742
900001,1830
902001,1904
904001,1930
906001,1910
908001,1915
910001,1983
912001,2040
914001,2010
916001,1917
918001,1844
920001,1821
922001,1833
924001,1863
926001,1925
928001,2015
930001,2091
932001,2080
934001,1967
936001,1808
938001,1698
940001,1733
942000,1819
944001,1872
946001,1872
948001,1853
950000,1843
952001,1870
954000,1915
956000,1995
958001,2095
960001,2155
962001,2145
964001,2053
966001,1941
968001,1812
970001,1692
972001,1648
974001,1682
976001,1759
978001,1883
980001,2039
982001,2144
984001,2096
986001,1971
988001,1856
990000,1808
992001,1823
994000,1856
996000,1882
998001,1923
1000001,1993
1002001,2023
1004000,1967
1006001,1894
1008000,1872
1010000,1854
1012001,1819
1014000,1856
1016000,2023
1018001,2221
1020001,2189
1022001,1793
1024001,1200
1026000,1071
1028000,1611
1030001,2288
1032000,2980
1034001,2841
1036000,1861
1038001,721
1040001,638
1042001,1103
1044000,1985
1046001,3221
1048000,3487
1050001,2688
1052000,1885
1054001,1487
1056001,1648
1058001,1789
1060001,1456
1062001,806
1064001,912
1066001,1522
1068001,1843
1070000,1834
1072001,1425
1074001,2363
1076000,4046
1078001,4095
1080001,3141
1082001,2099
1084001,787
1086000,0
1088001,0
1090000,424
1092000,1264
1094001,1249
1096000,1094
1098001,973
1100001,939
1102001,1023
1104000,985
1106000,864
1108001,737
1110001,656
1112001,656
1114001,672
1116001,678
1118001,674
1120001,693
1122001,751
1124001,811
1126001,815
1128001,751
1130001,624
1132000,463
1134000,304
1136001,327
1138001,413
1140001,575
1142001,635
1144001,592
1146001,478
1148000,446
1150000,436
1152000,577
1154000,599
1156001,629
1158001,222
1160001,65
1162000,372
1164001,454
1166000,80
1168000,503
1170001,117
1172001,241
1174000,402
1176001,459
1178000,320
1180000,302
1182000,339
1184000,480
1186001,483
1188001,483
1190001,480
1192001,475
1194001,470
1196000,470
1198001,470
1200001,470
1202001,468
1204001,470
1206000,469
1208000,467
1210000,470
1212000,473
1214000,471
1216001,471
1218001,471
1220001,473
1222001,470
1224000,471
1226001,473
1228000,474
1230001,473
1232000,471
1234001,474
1236001,471
1238001,475
1240001,476
1242001,475
1244000,475
1246000,475
1248001,471
1250001,474
1252000,475
1254000,474
1256001,477
1258001,471
1260000,475
1262001,482
1264001,473
1266001,474
1268001,471
1270001,477
1272001,473
1274001,473
1276000,474
1278000,473
1280001,471
1282001,473
1284000,470
1286001,469
1288001,473
1290001,472
1292001,471
1294000,480
1296001,471
1298000,469
1300001,468
1302001,469
1304001,470
1306001,468
1308001,466
1310001,469
1312000,467
1314001,468
1316000,468
1318000,469
1320000,467
1322001,467
1324000,468
1326000,466
1328000,465
1330001,465
1332001,465
1334001,465
1336001,464
1338001,465
1340001,465
1342001,464
1344001,464
1346001,464
1348001,464
1350001,464
1352001,464
1354000,464
1356001,463
1358001,464
1360000,464
1362001,462
1364001,463
1366000,463
1368001,464
1370001,462
1372001,463
1374001,460
1376001,462
1378001,460
1380001,462
1382001,461
1384001,462
1386001,460
1388001,458
1390001,463
1392001,458
1394001,459
1396001,454
1398001,459
1400001,457
1402001,451
1404000,455
1406000,454
1408000,455
1410001,455
1412000,455
1414001,457
1416001,458
1418000,454
1420000,458
1422000,455
1424000,454
1426001,453
1428001,453
1430001,453
1432001,423
1434000,449
1436000,453
1438000,452
1440001,452
1442001,451
1444001,449
1446001,451
1448001,449
1450000,450
1452001,451
1454001,454
1456001,450
1458001,449
1460001,451
1462000,448
1464001,451
1466001,448
1468000,449
1470001,450
1472000,449
1474000,449
1476001,451
1478001,450
1480001,449
1482000,447
1484001,443
1486001,4095
1488001,4095
1490001,4095
1492001,2723
1494001,1818
1496000,1638
1498000,1971
1500001,2406
1502001,2382
1504000,2143
1506000,1902
1508000,1774
1510000,2549
1512000,4095
1514000,4095
1516000,3511
1518000,2327
1520000,1235
1522000,0
1524001,0
1526001,1231
1528001,2354
1530000,2551
1532001,2474
1534001,2379
1536000,2637
1538001,2698
1540000,2286
1542000,2000
1544000,2218
1546000,1921
1548001,1754
1550000,1777
1552001,1691
1554000,1623
1556000,1669
1558001,1850
1560001,1984
1562001,1933
1564001,1745
1566000,1613
1568001,1677
1570001,1936
1572001,2160
1574001,2186
1576000,1995
1578000,1744
1580000,1648
1582000,1759
1584001,1954
1586001,2101
1588001,2093
1590000,1982
1592000,1905
1594000,1901
1596001,1945
1598001,1973
1600001,1938
1602001,1851
1604000,1779
1606000,1782
1608000,1863
1610000,1947
1612001,1983
1614001,1941
1616001,1858
1618001,1805
1620000,1834
1622001,1919
1624000,1986
1626001,1991
1628001,1953
1630001,1902
1632000,1855
1634000,1825
1636000,1841
1638000,1931
1640000,2030
1642001,2027
1644000,1899
1646001,1767
1648000,1845
1650001,2179
1652001,2403
1654000,1975
1656000,702
1658001,272
1660001,1073
1662000,1686
1664000,3669
1666000,4095
1668000,2994
1670001,1535
1672001,977
1674001,1474
1676001,2085
1678000,2031
1680001,1488
1682001,1062
1684001,1290
1686000,2191
1688000,3402
1690000,3268
1692000,2292
1694000,1022
1696000,471
1698001,1262
1700000,2167
1702000,2654
1704000,2559
1706000,2151
1708000,1722
1710000,1578
1712000,1713
1714001,1923
1716000,2061
1718000,2045
1720000,1954
1722000,1910
1724001,1946
1726000,1994
1728001,1968
1730001,1872
1732001,1792
1734001,1760
1736001,1767
1738001,1795
1740000,1856
1742000,1897
1744000,1902
1746001,1901
1748000,1922
1750000,1998
1752000,2074
1754001,2091
1756000,2047
1758001,1998
1760001,1918
1762000,1791
1764000,1690
1766001,1727
1768000,1794
1770000,1836
1772001,1889
1774000,1975
1776000,2064
1778001,2081
1780000,2019
1782001,1913
1784000,1808
1786001,1747
1788000,1775
1790000,1872
1792000,1984
1794001,2064
1796001,2077
1798001,2016
1800000,1936
1802000,1872
1804001,1851
1806000,1840
1808001,1839
1810001,1858
1812000,1869
1814001,1852
1816000,1834
1818000,1861
1820000,1910
1822000,1943
1824000,1975
1826001,2000
1828000,1968
1830000,1904
1832000,1919
1834001,1989
1836000,2006
1838000,1936
1840000,1846
1842001,1817
1844001,1861
1846001,1916
1848000,1939
1850001,1932
1852001,1899
1854001,1865
1856000,1870
1858001,1894
1860000,1900
1862001,1878
1864001,1898
1866000,1934
1868001,1919
1870000,1872
1872001,1881
1874000,1919
1876000,1923
1878000,1905
1880001,1955
1882000,2075
1884000,2131
1886000,2045
1888000,1854
1890000,1648
1892001,1555
1894000,1689
1896000,2003
1898001,2341
1900000,2423
1902001,2054
1904000,1293
1906000,757
1908001,1168
1910001,1718
1912000,2832
1914000,3583
1916001,2902
1918000,1645
1920001,496
1922000,691
1924001,1643
1926001,2134
1928001,2606
1930001,2737
1932000,2507
1934000,2214
1936000,2031
1938000,1915
1940001,1709
1942001,1107
1944000,465
1946000,724
1948000,1776
1950000,2128
1952000,1878
1954000,1584
1956001,1648
1958000,3601
1960001,4095
1962000,3939
1964001,2448
1966001,1278
1968000,63
1970001,0
1972000,1321
1974000,2665
1976000,2928
1978000,2549
1980000,2320
1982000,2215
1984001,2205
1986001,2233
1988001,2059
1990000,1825
1992001,1641
1994000,1737
1996000,1856
1998001,2032
2000000,1953
2002000,1904
2004001,1787
2006000,1695
2008001,1680
2010000,1744
2012000,1791
2014000,1906
2016000,2001
2018000,2053
2020000,2033
2022001,2011
2024000,1986
2026000,1962
2028000,1879
2030000,1775
2032000,1712
2034000,1718
2036000,1769
2038000,1868
2040000,2029
2042000,2160
2044001,2178
2046000,2075
2048001,1913
2050001,1803
2052001,1805
2054000,1840
2056001,1823
2058000,1787
2060000,1794
2062000,1838
2064001,1882
2066000,1946
2068001,2010
2070001,2062
2072000,2064
2074001,1991
2076000,1868
2078000,1761
2080000,1757
2082001,1808
2084001,1866
2086000,1986
2088001,2241
2090000,2416
2092001,2085
2094001,866
2096001,0
2098001,769
2100001,1453
2102000,3313
2104000,4095
2106000,3475
2108001,1382
2110000,0
2112001,0
2114000,528
2116001,3285
2118001,3438
2120000,3045
2122001,2406
2124001,1949
2126000,1834
2128001,1905
2130000,1878
2132001,1697
2134000,1521
2136000,1563
2138000,1782
2140000,1995
2142000,2033
2144001,1930
2146001,1811
2148000,1763
2150001,1835
2152000,2002
2154001,2182
2156000,2229
2158000,2131
2160001,1978
2162000,1841
2164001,1746
2166000,1694
2168001,1712
2170001,1784
2172000,1873
2174001,1941
2176000,1984
2178001,1968
2180000,1933
2182001,1903
2184001,1925
2186000,1978
2188001,2007
2190001,1975
2192001,1881
2194000,1817
2196001,1837
2198000,1884
2200001,1914
2202001,1927
2204001,1920
2206000,1895
2208000,1905
2210000,1935
2212001,1931
2214000,1918
2216000,1919
2218001,1907
2220001,1868
2222000,1840
2224000,1874
2226000,1947
2228000,1979
2230001,1950
2232001,1901
2234000,1872
2236001,1891
2238001,1927
2240000,1923
2242001,1888
2244000,1866
2246001,1881
2248001,1930
2250001,1979
2252001,1988
2254000,1952
2256001,1907
2258000,1895
2260000,1886
2262001,1885
2264001,1853
2266000,1814
2268001,1827
2270000,1905
2272001,1989
2274000,2017
2276001,1965
2278000,1894
2280000,1872
2282000,1886
2284001,1923
2286000,1968
2288001,1968
2290001,1887
2292001,1802
2294001,1818
2296001,1904
2298001,1996
2300000,2016
2302001,1967
2304000,1900
2306001,1861
2308001,1859
2310001,1863
2312000,1871
2314001,1872
2316001,1878
2318000,1902
2320000,1939
2322001,1984
2324000,1997
2326001,1946
2328000,1888
2330000,1883
2332000,1920
2334001,1933
2336000,1893
2338001,1826
2340000,1775
2342001,1831
2344000,2045
2346000,2298
2348001,2317
2350000,1893
2352001,1178
2354000,893
2356001,1314
2358000,2015
2360000,3070
2362001,3343
2364000,2513
2366001,1099
2368000,0
2370001,827
2372001,1872
2374000,2287
2376001,2559
2378000,2937
2380001,2873
2382000,2543
2384001,2165
2386000,1782
2388001,1446
2390000,771
2392000,343
2394000,1059
2396001,1872
2398000,2192
2400001,1959
2402000,1306
2404000,605
2406001,4095
2408000,4095
2410000,3306
2412001,2298
2414000,1141
2416001,0
2418000,0
2420001,2075
2422000,3233
2424001,3106
2426000,2657
2428001,2243
2430000,2026
2432001,2014
2434001,2043
2436000,1951
2438001,1932
2440000,1823
2442001,1722
2444000,1758
2446001,1808
2448000,1919
2450001,1904
2452001,1791
2454001,1685
2456000,1653
2458000,1698
2460000,1872
2462001,1949
2464000,2005
2466001,2063
2468000,2096
2470001,2067
2472000,1946
2474001,1790
2476000,1680
2478001,1689
2480001,1799
2482001,1955
2484001,2083
2486000,2101
2488001,1992
2490000,1872
2492001,1858
2494000,1937
2496001,1987
2498000,1925
2500000,1809
2502001,1731
2504001,1773
2506000,1874
2508000,1942
2510001,1936
2512001,1895
2514001,1874
2516000,1910
2518000,1957
2520001,1950
2522001,1895
2524000,1853
2526001,1891
2528001,2068
2530000,2319
2532001,2351
2534000,1760
2536001,65
2538001,0
2540000,1111
2542001,2240
2544001,3299
2546000,4095
2548000,3404
2550001,1862
2552000,2
2554001,0
2556001,1402
2558000,2641
2560001,2807
2562000,2681
2564001,2641
2566001,2429
2568000,2255
2570001,2033
2572001,1751
2574000,1488
2576001,1455
2578001,1635
2580001,1846
2582000,1968
2584001,1947
2586001,1838
2588000,1749
2590001,1777
2592001,1897
2594000,2021
2596001,2108
2598000,2117
2600000,2067
2602000,1981
2604000,1890
2606001,1807
2608000,1734
2610001,1695
2612000,1731
2614001,1840
2616001,1979
2618000,2067
2620001,2061
2622000,2002
2624000,1963
2626001,1949
2628001,1935
2630000,1878
2632001,1779
2634000,1706
2636000,1734
2638001,1831
2640000,1962
2642000,2032
2644000,2026
2646000,1988
2648001,1968
2650000,1939
2652001,1872
2654000,1811
2656000,1833
2658000,1905
2660001,1936
2662000,1924
2664000,1913
2666000,1918
2668000,1919
2670001,1911
2672001,1901
2674000,1892
2676001,1899
2678000,1923
2680001,1950
2682000,1905
2684001,1822
2686000,1781
2688001,1840
2690001,1947
2692000,2004
2694001,1986
2696001,1934
2698001,1905
2700000,1931
2702000,1964
2704000,1964
2706001,1923
2708000,1857
2710001,1806
2712000,1809
2714001,1855
2716001,1888
2718000,1914
2720000,1937
2722001,1957
2724000,1954
2726001,1919
2728000,1889
2730000,1904
2732000,1947
2734000,1954
2736000,1903
2738001,1843
2740000,1858
2742001,1945
2744000,2025
2746000,2016
2748000,1915
2750000,1804
2752000,1760
2754001,1819
2756001,1899
2758000,1925
2760001,1919
2762000,1909
2764001,1904
2766001,1913
2768000,1927
2770001,1931
2772001,1942
2774000,1983
2776001,2011
2778001,1947
2780001,1813
2782001,1734
2784001,1782
2786000,1959
2788001,2179
2790001,2278
2792000,2075
2794001,1495
2796000,915
2798000,1077
2800001,1502
2802000,2368
2804001,3403
2806000,3265
2808001,2161
2810000,558
2812001,0
2814001,710
2816001,1126
2818001,2845
2820000,3104
2822000,2871
2824000,2443
2826000,2173
2828001,2063
2830000,1874
2832001,1392
2834000,320
2836001,271
2838001,1616
2840000,2128
2842000,2160
2844001,2093
2846001,1717
2848001,2394
2850000,3555
2852001,3702
2854000,2695
2856001,1699
2858000,379
2860000,0
2862000,653
2864001,2832
2866000,2987
2868001,2704
2870000,2322
2872001,2131
2874000,2147
2876001,1955
2878000,2193
2880001,1904
2882000,1913
2884001,1904
2886000,1856
2888000,1769
2890000,1730
2892001,1755
2894000,1774
2896001,1798
2898000,1872
2900001,1979
2902001,2018
2904000,1984
2906001,1887
2908000,1771
2910001,1744
2912000,1831
2914001,1947
2916000,1982
2918000,1920
2920001,1811
2922001,1767
2924001,1867
2926000,2035
2928000,2131
2930001,2063
2932001,1885
2934001,1727
2936000,1727
2938000,1899
2940001,2115
2942001,2189
2944001,2054
2946000,1782
2948001,1577
2950000,1589
2952000,1810
2954001,1986
2956000,2013
2958001,1938
2960000,1859
2962001,1851
2964000,1937
2966001,2032
2968000,2032
2970001,2015
2972000,2160
2974001,2307
2976000,1968
2978001,770
2980001,0
2982000,850
2984001,1930
2986000,2783
2988000,3142
2990001,2097
2992000,770
2994001,256
2996001,662
2998001,2021
3000000,2597
3002001,3520
3004001,3809
3006001,2928
3008001,1894
3010000,1094
3012001,1065
3014001,1607
3016000,2170
3018001,2329
3020000,2055
3022001,1623
3024000,1392
3026001,1712
3028001,2125
3030001,2423
3032000,2300
3034001,1687
3036000,1101
3038001,875
3040001,1427
3042001,2377
3044001,2306
3046000,2125
3048001,1936
3050000,1873
3052001,1933
3054001,2007
3056000,2038
3058000,2014
3060000,1936
3062001,1847
3064000,1825
3066000,1867
3068001,1885
3070000,1821
3072000,1733
3074001,1718
3076000,1814
3078001,1974
3080000,2115
3082001,2173
3084000,2098
3086001,1998
3088000,1917
3090000,1905
3092000,1907
3094000,1929
3096001,1874
3098001,1774
3100000,1694
3102001,1697
3104001,1792
3106000,1923
3108001,2019
3110001,2064
3112000,2059
3114001,2029
3116000,2004
3118001,1989
3120000,1968
3122000,1907
3124001,1814
3126000,1766
3128001,1755
3130001,1774
3132000,1813
3134001,1872
3136000,1939
3138001,2017
3140000,2081
3142001,2083
3144000,2032
3146001,1968
3148000,1904
3150001,1871
3152000,1843
3154001,1786
3156000,1741
3158000,1758
3160000,1843
3162000,1953
3164001,2028
3166000,2046
3168000,2003
3170000,1923
3172001,1858
3174000,1878
3176001,1959
3178001,2007
3180001,1970
3182000,1904
3184000,1857
3186000,1849
3188001,1833
3190000,1786
3192000,1757
3194001,1776
3196000,1870
3198000,1988
3200001,2069
3202000,2093
3204001,2096
3206001,2094
3208000,2032
3210001,1898
3212000,1745
3214001,1668
3216000,1728
3218001,1838
3220000,1906
3222001,1930
3224000,1904
3226001,1837
3228000,1799
3230001,1968
3232000,2350
3234001,2541
3236000,2143
3238000,1252
3240000,858
3242000,1392
3244001,2394
3246001,3172
3248000,2669
3250001,1151
3252001,80
3254000,827
3256001,1431
3258000,2882
3260000,3574
3262001,2718
3264001,1986
3266001,1874
3268000,1821
3270001,1959
3272000,1647
3274000,186
3276000,113
3278000,1645
3280001,2191
3282000,2299
3284001,1155
3286001,1914
3288001,4095
3290000,3908
3292001,2780
3294000,1913
3296001,826
3298001,0
3300000,173
3302001,2005
3304001,2880
3306000,2688
3308001,2425
3310001,2480
3312000,2521
3314001,2387
3316000,2147
3318001,1991
3320000,1743
3322001,1777
3324000,1783
3326000,1794
3328000,1583
3330000,1499
3332001,1694
3334001,1993
3336001,2160
3338001,2117
3340001,1942
3342000,1754
3344001,1669
3346001,1694
3348001,1761
3350000,1809
3352001,1898
3354001,2086
3356001,2139
3358000,2033
3360001,1902
3362000,1813
3364001,1808
3366000,1893
3368000,2032
3370001,2137
3372001,2123
3374000,1968
3376000,1760
3378001,1631
3380000,1693
3382000,1801
3384001,1894
3386000,1925
3388001,1890
3390000,1845
3392001,1872
3394001,1942
3396000,2033
3398000,2096
3400001,2063
3402000,1961
3404001,1856
3406000,1785
3408001,1778
3410000,1839
3412001,1919
3414001,1967
3416001,1945
3418001,1891
3420000,1957
3422001,2192
3424000,2309
3426001,1802
3428001,474
3430001,283
3432001,1328
3434001,2231
3436000,3775
3438001,3894
3440000,2557
3442000,1255
3444000,976
3446000,1855
3448000,2478
3450001,2204
3452001,1358
3454000,827
3456001,1214
3458001,2447
3460001,3462
3462000,2896
3464000,1571
3466000,240
3468000,891
3470000,2002
3472001,2736
3474000,3018
3476000,2517
3478001,1635
3480000,1149
3482001,1333
3484001,1750
3486000,1724
3488001,1626
3490000,2415
3492000,2129
3494000,2032
3496000,2066
3498000,1799
3500001,1511
3502001,2121
3504000,1851
3506001,1786
3508000,1812
3510001,1877
3512000,1936
3514000,1994
3516001,2019
3518000,1986
3520001,1959
3522000,1964
3524001,1959
3526001,1937
3528000,1915
3530000,1899
3532000,1882
3534001,1872
3536001,1877
3538000,1902
3540001,1905
3542000,1882
3544001,1863
3546000,1884
3548001,1910
3550001,1945
3552000,1959
3554001,1935
3556001,1909
3558000,1917
3560001,1935
3562000,1914
3564001,1848
3566000,1808
3568001,1841
3570000,1919
3572001,1962
3574000,1949
3576001,1904
3578000,1885
3580000,1895
3582001,1942
3584000,1974
3586001,1970
3588001,1888
3590000,1829
3592001,1821
3594001,1877
3596000,1922
3598001,1927
3600000,1886
3602001,1854
3604001,1877
3606000,1968
3608000,2058
3610001,2043
3612001,1927
3614000,1817
3616000,1811
3618001,1887
3620001,1933
3622000,1939
3624001,1932
3626000,1908
3628001,1885
3630001,1830
3632000,1774
3634001,1775
3636000,1849
3638001,1953
3640001,2037
3642001,2082
3644000,2064
3646000,1986
3648001,1893
3650000,1840
3652001,1869
3654000,1903
3656001,1878
3658000,1830
3660001,1808
3662000,1819
3664001,1823
3666001,1839
3668001,1937
3670001,2176
3672001,2416
3674000,2368
3676001,1762
3678000,791
3680001,599
3682000,1258
3684001,1986
3686000,3536
3688001,3920
3690001,2640
3692000,893
3694001,0
3696001,0
3698000,754
3700001,3328
3702000,3551
3704001,2979
3706000,2366
3708001,1988
3710000,1887
3712001,1812
3714000,1521
3716000,845
3718001,825
3720001,1478
3722000,1963
3724001,1888
3726001,1360
3728001,1535
3730001,2677
3732000,3423
3734000,2787
3736001,3499
3738000,1964
3740001,271
3742001,0
3744000,1023
3746001,2840
3748000,3129
3750001,2725
3752001,2352
3754000,2158
3756001,2145
3758001,2350
3760001,2009
3762000,1936
3764001,1707
3766000,1712
3768000,1802
3770000,1856
3772001,1935
3774001,1939
3776000,1866
3778001,1741
3780000,1655
3782001,1662
3784000,1758
3786001,1949
3788000,2181
3790001,2197
3792000,2032
3794001,1809
3796000,1690
3798000,1738
3800001,1887
3802000,2028
3804000,2043
3806001,1930
3808001,1811
3810000,1818
3812000,1914
3814001,1999
3816000,2007
3818000,1953
3820001,1855
3822001,1790
3824000,1795
3826001,1850
3828000,1898
3830000,1920
3832001,1933
3834001,1930
3836000,1899
3838001,1889
3840000,1937
3842000,2000
3844000,1988
3846001,1906
3848000,1840
3850001,1840
3852001,1862
3854000,1856
3856001,1811
3858000,1808
3860000,1981
3862001,2333
3864000,2480
3866001,1921
3868000,364
3870000,74
3872001,1022
3874000,1840
3876001,4095
3878000,4095
3880000,2682
3882001,0
3884000,0
3886001,1281
3888000,3121
3890001,3959
3892001,3500
3894000,2663
3896001,2016
3898000,1486
3900001,1446
3902001,1825
3904001,2085
3906000,1988
3908000,1705
3910001,1493
3912001,1522
3914000,1745
3916000,1907
3918001,1962
3920000,1936
3922001,1921
3924000,1926
3926001,1968
3928000,2022
3930000,2047
3932001,2025
3934000,1957
3936001,1871
3938000,1783
3940001,1734
3942001,1769
3944000,1835
3946001,1861
3948000,1902
3950001,1905
3952000,1930
3954001,1950
3956001,1950
3958000,1929
3960001,1905
3962001,1897
3964001,1916
3966001,1938
3968000,1936
3970001,1899
3972000,1855
3974000,1840
3976001,1871
3978001,1911
3980000,1936
3982001,1925
3984000,1891
3986001,1856
3988001,1842
3990000,1903
3992001,1955
3994000,1936
3996001,1889
3998000,1887
4000001,1918
4002001,1938
4004000,1936
4006001,1906
4008000,1870
4010001,1840
4012000,1847
4014001,1889
4016000,1927
4018001,1936
4020000,1930
4022001,1943
4024000,1955
4026000,1931
4028000,1877
4030001,1821
4032000,1836
4034001,1925
4036000,1997
4038000,1957
4040001,1838
4042000,1758
4044001,1810
4046001,1945
4048000,2054
4050001,2016
4052001,1915
4054001,1810
4056000,1822
4058001,1911
4060001,1995
4062000,2000
4064001,1936
4066000,1869
4068001,1842
4070000,1853
4072001,1861
4074000,1862
4076001,1873
4078001,1910
4080000,1968
4082001,1987
4084000,1927
4086001,1840
4088000,1815
4090001,1881
4092000,1977
4094001,2026
4096001,1984
4098000,1882
4100000,1822
4102000,1875
4104001,1977
4106000,1999
4108000,1908
4110000,1773
4112001,1737
4114000,1911
4116001,2197
4118000,2309
4120001,2022
4122000,1335
4124001,826
4126001,1145
4128000,1565
4130000,2635
4132001,3677
4134000,3194
4136001,1904
4138001,202
4140001,42
4142001,1360
4144000,2345
4146001,2349
4148000,2205
4150001,1957
4152001,1695
4154001,1457
4156000,1237
4158001,882
4160000,240
4162001,0
4164000,1793
4166001,2704
4168000,2919
4170001,2371
4172000,1243
4174001,933
4176001,3823
4178001,4080
4180000,2498
