t_s,uc
78.626001,1729.1520
78.876000,1728.5360
79.126000,1728.4720
79.376000,1728.2880
79.626000,1728.8160
79.876000,1737.2960
80.126000,1739.8320
80.376000,1738.0880
80.626000,1739.8400
80.876001,1740.2720
81.126000,1740.8960
81.376000,1741.0000
81.626000,1741.1360
81.876000,1742.9840
82.126000,1745.9840
82.376000,1746.8480
82.626000,1747.0720
82.876000,1747.8400
83.126000,1747.6960
83.376000,1748.3600
83.626000,1748.2800
83.876000,1748.2080
84.126000,1747.9920
84.376000,1748.4720
84.626000,1748.3200
84.876000,1748.5200
85.126001,1748.4640
85.376000,1748.9760
85.626000,1749.0400
85.876000,1749.2000
86.126001,1749.6640
86.376000,1749.5760
86.626000,1750.1600
86.876000,1750.3120
87.126000,1752.7920
87.376000,1754.0400
87.626000,1754.8320
87.876000,1756.0640
88.126000,1758.1360
88.376000,1757.8080
88.626000,1757.1680
88.876000,1757.6400
89.126000,1758.6480
89.376000,1756.8000
89.626000,1757.4720
89.876000,1756.8720
