t_s,uc
75.376001,1308.6560
75.626000,1314.8000
75.876001,1305.2240
76.126001,1294.3120
76.376000,1297.2000
76.626000,1290.6000
76.876001,1295.0880
77.126000,1291.6640
77.376000,1277.0880
77.626000,1274.5600
77.876001,1273.4320
78.126001,1273.1760
78.376000,1271.9520
78.626001,1271.6240
78.876001,1275.0880
79.126001,1275.3440
79.376001,1275.0240
79.626001,1274.1120
79.876000,1300.2560
80.126001,1273.6800
80.376001,1348.3920
80.626000,1277.1440
80.876000,1277.2800
81.126000,1307.3920
81.376001,1272.5680
81.626001,1274.2800
81.876001,1272.4960
82.126000,1305.7760
82.376001,1269.6800
82.626001,1319.8400
82.876001,1272.5840
83.126000,1273.1760
83.376000,1273.6400
83.626000,1273.6560
83.876000,1270.3840
84.126001,1265.2560
84.376001,1265.6160
84.626000,1265.1120
84.876000,1266.5280
85.126001,1265.8400
85.376001,1265.9200
85.626000,1265.2720
85.876001,1264.9840
86.126000,1265.0880
86.376000,1264.6000
86.626000,1265.6240
86.876000,1265.0160
87.126001,1266.1040
87.376001,1265.5200
87.626000,1265.7120
87.876000,1266.0560
88.126001,1266.0080
88.376000,1266.6800
88.626000,1265.4320
88.876001,1267.5280
89.126001,1265.8560
89.376001,1265.7120
89.626001,1266.0960
89.876000,1267.5680
