t_s,uc
181.8430,1138.0480
182.0930,1138.9680
182.3430,1138.3760
182.5930,1138.4880
182.8430,1138.6240
183.0930,1139.0480
183.3430,1140.1760
183.5930,1140.7440
183.8430,1140.7760
184.0930,1140.5120
184.3430,1140.7760
184.5930,1141.4080
184.8430,1140.9440
185.0930,1141.6480
185.3430,1140.9840
185.5930,1141.9920
185.8430,1142.4800
186.0930,1143.3840
186.3430,1143.0720
186.5930,1143.7040
186.8430,1143.4720
187.0930,1143.2240
187.3430,1143.1360
187.5930,1143.4800
187.8430,1143.6160
188.0930,1143.3760
188.3430,1143.7120
188.5930,1143.0400
188.8430,1143.1120
189.0930,1143.0640
189.3430,1143.3040
189.5930,1143.7280
189.8430,1143.7760
190.0930,1142.4960
190.3430,1142.3360
190.5930,1142.9760
190.8430,1143.1920
191.0930,1143.1840
191.3430,1142.5360
191.5930,1142.2800
191.8430,1142.3920
192.0930,1141.8640
192.3430,1141.6960
192.5930,1141.8480
192.8430,1141.8000
193.0930,1141.4960
193.3430,1141.1280
193.5930,1140.7040
193.8430,1140.3760
194.0930,1140.9200
194.3430,1140.6560
194.5930,1141.2160
194.8430,1140.9520
195.0930,1141.0320
195.3430,1141.2880
195.5930,1140.5520
195.8430,1139.8480
196.0930,1140.8720
196.3430,1139.5680
196.5930,1139.2000
196.8430,1139.1200
197.0930,1139.6960
197.3430,1139.8320
197.5930,1139.7680
197.8430,1139.5920
198.0930,1139.1840
198.3430,1139.0640
198.5930,1139.2240
198.8430,1138.2880
199.0930,1137.9280
199.3430,1137.7280
199.5930,1137.0240
199.8430,1136.8720
200.0930,1137.2000
200.3430,1136.8560
200.5930,1136.7120
200.8430,1136.6240
201.0930,1136.5040
201.3430,1136.7360
201.5930,1136.4720
201.8430,1136.2400
202.0930,1136.6320
202.3430,1137.1520
202.5930,1136.7520
202.8430,1136.9760
203.0930,1137.0000
203.3430,1137.3920
203.5930,1137.1040
203.8430,1137.5200
204.0930,1137.2400
204.3430,1137.2000
204.5930,1137.8560
204.8430,1137.3120
205.0930,1137.0480
205.3430,1136.8080
205.5930,1137.2880
205.8430,1137.2880
206.0930,1137.3840
206.3430,1136.7360
206.5930,1136.8320
206.8430,1136.7360
207.0930,1127.5440
207.3430,1244.5520
207.5930,1486.8960
207.8430,1466.7920
208.0930,1518.0640
208.3430,1503.7680
208.5930,1553.1920
208.8430,1627.5520
209.0930,1661.1200
209.3430,1679.2480
209.5930,1683.5680
209.8430,1703.7600
210.0930,1712.4560
210.3430,1733.0240
210.5930,1745.3680
210.8430,1803.9360
211.0930,1830.6160
211.3430,1874.1520
211.5930,1916.8960
211.8430,1942.9120
212.0930,1973.3600
212.3430,1983.8400
212.5930,1993.0320
212.8430,2002.6560
213.0930,2004.6560
213.3430,2008.4080
213.5930,2027.4000
213.8430,2031.4160
214.0930,2025.5040
214.3430,2028.0720
214.5930,2025.3840
214.8430,2028.3440
215.0930,2036.9600
215.3430,2041.6880
215.5930,2056.4800
215.8430,2062.2960
216.0930,2068.9600
216.3430,2079.5440
216.5930,2096.2480
216.8430,2099.0720
217.0930,2098.5360
217.3430,2132.1920
217.5930,2106.7040
217.8430,2126.3840
218.0930,2128.1200
218.3430,2136.8800
218.5930,2175.5280
218.8430,2209.2160
219.0930,2235.1040
219.3430,2245.1760
219.5930,2244.5840
219.8430,2251.9760
220.0930,2251.0880
220.3430,2253.9600
220.5930,2248.3920
220.8430,2255.8560
221.0930,2275.4480
221.3430,2303.0240
221.5930,2272.5120
221.8430,2275.9440
222.0930,2278.2880
222.3430,2280.3680
222.5930,2276.5120
222.8430,2253.2160
223.0930,2238.2160
223.3430,2237.0560
223.5930,2203.6640
223.8430,2201.0720
224.0930,2195.0000
224.3430,2187.3600
224.5930,2186.6240
224.8430,2198.3920
225.0930,2212.0080
225.3430,2208.0640
225.5930,2191.8320
225.8430,2171.3760
226.0930,2159.5040
226.3430,2172.7200
226.5930,2186.9520
226.8430,2184.1440
227.0930,2193.7840
227.3430,2210.1280
227.5930,2232.4240
227.8430,2227.1440
228.0930,2221.1440
228.3430,2222.9280
228.5930,2230.6320
228.8430,2235.9840
229.0930,2231.7680
229.3430,2220.1200
229.5930,2211.5680
229.8430,2205.9840
230.0930,2199.5040
230.3430,2196.2960
230.5930,2194.0720
230.8430,2185.0560
231.0930,2168.9120
231.3430,2149.0240
231.5930,2132.6960
231.8430,2109.3600
232.0930,2076.4240
232.3430,2094.1120
232.5930,2111.6160
232.8430,2125.5280
233.0930,2127.7840
233.3430,2116.0560
233.5930,2120.4160
233.8430,2120.8960
234.0930,2112.5040
234.3430,2083.6800
234.5930,2076.7840
234.8430,2070.9760
235.0930,2062.6880
235.3430,2062.4240
235.5930,2064.0160
235.8430,2064.1440
236.0930,2065.2960
236.3430,2066.5360
236.5930,2063.8400
236.8430,2068.4080
237.0930,2084.9760
237.3430,2069.2080
237.5930,2068.8720
237.8430,2067.7680
238.0930,2066.4160
238.3430,2067.3760
238.5930,2064.4160
238.8430,2066.2320
239.0930,2062.8960
239.3430,2060.9760
239.5930,2065.1680
239.8430,2066.5120
240.0930,2068.6240
240.3430,2063.6400
240.5930,2061.1440
240.8430,2059.4320
241.0930,2045.6240
241.3430,2036.2400
241.5930,2033.0720
241.8430,2004.7440
242.0930,1903.9280
242.3430,1837.3040
242.5930,1773.5520
242.8430,1724.2960
243.0930,1684.0480
243.3430,1671.0000
243.5930,1670.1040
243.8430,1660.9600
244.0930,1640.4400
244.3430,1640.5680
244.5930,1645.8720
244.8430,1645.7920
245.0930,1632.2640
245.3430,1647.1520
245.5930,1638.1200
245.8430,1629.2960
246.0930,1604.2880
246.3430,1601.0160
246.5930,1620.9520
246.8430,1623.5280
247.0930,1622.8640
247.3430,1591.2400
247.5930,1588.7040
247.8430,1588.4320
248.0930,1585.2480
248.3430,1573.1040
248.5930,1565.3520
248.8430,1564.3760
249.0930,1570.0320
249.3430,1568.9920
249.5930,1557.4640
249.8430,1532.6240
250.0930,1538.3280
250.3430,1536.9440
250.5930,1525.8800
250.8430,1523.6000
251.0930,1526.5360
251.3430,1525.7440
251.5930,1515.5040
251.8430,1516.8480
252.0930,1517.3120
252.3430,1512.2160
252.5930,1497.3040
252.8430,1488.2560
253.0930,1479.5280
253.3430,1466.0400
253.5930,1463.0880
253.8430,1459.8960
254.0930,1474.9200
254.3430,1477.4560
254.5930,1487.9760
254.8430,1486.3600
255.0930,1484.2640
255.3430,1487.4720
255.5930,1512.6080
255.8430,1498.4880
256.0930,1475.8080
256.3430,1423.7760
256.5930,1384.1760
256.8430,1381.1600
257.0930,1375.3760
257.3430,1372.6320
257.5930,1369.7360
257.8430,1367.9680
258.0930,1367.9200
258.3430,1365.1920
258.5930,1363.2720
258.8430,1360.9920
259.0930,1360.6880
259.3430,1360.1360
259.5930,1359.9200
259.8430,1359.5680
260.0930,1358.6880
260.3430,1356.6240
260.5930,1353.8400
260.8430,1351.2720
261.0930,1350.4080
261.3430,1349.1440
261.5930,1349.7760
261.8430,1347.7520
262.0930,1340.0000
262.3430,1317.0080
262.5930,1316.0320
262.8430,1316.1200
263.0930,1315.2640
263.3430,1313.8560
263.5930,1314.7920
263.8430,1315.7520
264.0930,1314.5760
264.3430,1311.7600
264.5930,1311.3680
264.8430,1310.7840
265.0930,1310.6240
265.3430,1310.3120
265.5930,1310.0400
265.8430,1309.9360
266.0930,1309.7200
266.3430,1310.0160
266.5930,1309.7520
266.8430,1307.3920
267.0930,1306.1760
267.3430,1304.7360
267.5930,1303.2080
267.8430,1303.8240
268.0930,1302.3680
268.3430,1301.0480
268.5930,1301.3840
268.8430,1300.2160
269.0930,1300.1440
269.3430,1298.9360
269.5930,1297.7840
269.8430,1297.3040
270.0930,1295.7200
270.3430,1292.6800
270.5930,1290.9840
270.8430,1289.1280
271.0930,1284.9440
271.3430,1282.7040
271.5930,1282.0960
271.8430,1282.1840
272.0930,1282.0320
272.3430,1280.9680
272.5930,1279.3520
272.8430,1276.9200
273.0930,1275.2400
273.3430,1271.5520
273.5930,1266.4000
273.8430,1260.6320
274.0930,1259.1920
274.3430,1258.2080
274.5930,1252.7280
274.8430,1247.0560
275.0930,1245.9760
275.3430,1245.7200
275.5930,1244.0800
275.8430,1237.4400
276.0930,1231.0240
276.3430,1216.7680
276.5930,1208.0480
276.8430,1200.8320
277.0930,1182.9680
277.3430,1183.3280
277.5930,1197.1840
277.8430,1197.7680
278.0930,1196.7280
278.3430,1196.7680
278.5930,1198.2400
278.8430,1196.7040
279.0930,1196.0640
279.3430,1194.5040
279.5930,1192.8960
279.8430,1186.4720
280.0930,1177.2960
280.3430,1174.2000
280.5930,1173.8000
280.8430,1173.5760
281.0930,1173.0400
281.3430,1172.8240
281.5930,1173.2160
281.8430,1172.6560
282.0930,1173.0400
282.3430,1173.6240
282.5930,1173.7520
282.8430,1173.4240
283.0930,1173.6880
283.3430,1175.1360
283.5930,1173.6400
283.8430,1173.6880
284.0930,1174.5040
284.3430,1174.7360
284.5930,1174.0320
284.8430,1173.7440
285.0930,1175.5920
285.3430,1175.1440
285.5930,1174.4400
285.8430,1175.0560
286.0930,1175.8800
286.3430,1174.8240
286.5930,1174.6160
286.8430,1175.8400
287.0930,1174.8480
287.3430,1174.8400
287.5930,1175.2560
287.8430,1174.5520
288.0930,1175.0800
288.3430,1174.6800
288.5930,1173.8320
288.8430,1173.1120
289.0930,1173.1840
289.3430,1172.3280
289.5930,1173.5520
289.8430,1173.6240
290.0930,1172.9520
290.3430,1168.1680
290.5930,1166.1120
290.8430,1166.7920
291.0930,1166.5200
291.3430,1166.8640
291.5930,1166.6880
291.8430,1166.4000
292.0930,1166.5120
292.3430,1165.1600
292.5930,1165.6640
292.8430,1166.2800
293.0930,1165.9840
293.3430,1166.5040
293.5930,1166.4160
293.8430,1166.5440
294.0930,1165.8640
294.3430,1166.6240
294.5930,1165.7760
294.8430,1166.4080
295.0930,1166.7760
295.3430,1166.7200
295.5930,1166.7840
295.8430,1167.2800
296.0930,1166.4880
296.3430,1166.8160
296.5930,1166.2720
296.8430,1243.1520
297.0930,1509.4800
297.3430,1633.5280
297.5930,1831.8880
297.8430,1986.4800
298.0930,2019.5760
298.3430,2108.7440
298.5930,2179.8800
298.8430,2229.9040
299.0930,2320.2000
299.3430,2342.8960
299.5930,2351.1360
299.8430,2353.3840
300.0930,2360.1520
300.3430,2377.5680
300.5930,2387.0400
300.8430,2380.9360
301.0930,2383.5600
301.3430,2382.1520
301.5930,2383.1840
301.8430,2355.4800
302.0930,2298.1120
302.3430,2331.0000
302.5930,2344.8960
302.8430,2351.3760
303.0930,2361.3360
303.3430,2346.8960
303.5930,2375.3120
303.8430,2385.2880
304.0930,2382.4640
304.3430,2387.5520
304.5930,2400.6480
304.8430,2409.1680
305.0930,2416.2800
305.3430,2443.4720
305.5930,2469.0400
305.8430,2475.5680
306.0930,2490.8000
306.3430,2500.2960
306.5930,2501.0720
306.8430,2519.5680
307.0930,2537.3600
307.3430,2555.8400
307.5930,2577.3520
307.8430,2575.5680
308.0930,2584.2560
308.3430,2585.9360
308.5930,2578.9680
308.8430,2595.4720
309.0930,2608.1760
309.3430,2613.8080
309.5930,2639.1200
309.8430,2656.0320
310.0930,2683.8560
310.3430,2698.9200
310.5930,2703.2560
310.8430,2733.5840
311.0930,2804.4240
311.3430,2819.3440
311.5930,2824.6080
311.8430,2821.3600
312.0930,2772.7920
312.3430,2742.9280
312.5930,2720.6960
312.8430,2704.1760
313.0930,2688.1920
313.3430,2681.8640
313.5930,2675.5840
313.8430,2679.1440
314.0930,2674.9600
314.3430,2685.7120
314.5930,2687.8480
314.8430,2685.4320
315.0930,2694.2560
315.3430,2703.4000
315.5930,2699.2000
315.8430,2706.2080
316.0930,2708.8560
316.3430,2704.4400
316.5930,2692.4880
316.8430,2678.6560
317.0930,2691.3840
317.3430,2714.2800
317.5930,2709.8960
317.8430,2705.8080
318.0930,2715.6720
318.3430,2675.5760
318.5930,2667.4400
318.8430,2664.0400
319.0930,2673.6640
319.3430,2674.3840
319.5930,2673.2320
319.8430,2656.4080
320.0930,2651.0000
320.3430,2645.8880
320.5930,2647.1360
320.8430,2642.6000
321.0930,2650.0560
321.3430,2654.8640
321.5930,2650.4240
321.8430,2662.5440
322.0930,2674.5360
322.3430,2674.4480
322.5930,2679.3120
322.8430,2678.3120
323.0930,2674.2160
323.3430,2660.2880
323.5930,2634.8880
323.8430,2630.6560
324.0930,2629.7440
324.3430,2630.0000
324.5930,2639.0080
324.8430,2637.9520
325.0930,2637.5200
325.3430,2637.9200
325.5930,2647.6400
325.8430,2663.6800
326.0930,2669.3840
326.3430,2666.0720
326.5930,2668.3920
326.8430,2669.0320
327.0930,2669.2000
327.3430,2670.6320
327.5930,2671.5680
327.8430,2671.4080
328.0930,2671.2080
328.3430,2671.2480
328.5930,2669.3280
328.8430,2652.4720
329.0930,2642.0080
329.3430,2628.0960
329.5930,2629.4800
329.8430,2625.5200
330.0930,2623.3440
330.3430,2615.0160
330.5930,2610.2640
330.8430,2612.0880
331.0930,2604.8400
331.3430,2561.2400
331.5930,2479.5200
331.8430,2462.8080
332.0930,2455.6480
332.3430,2418.6560
332.5930,2338.0400
332.8430,2297.2720
333.0930,2285.5840
333.3430,2278.8000
333.5930,2259.3360
333.8430,2250.8400
334.0930,2222.5440
334.3430,2108.7680
334.5930,2089.1200
334.8430,2110.1360
335.0930,2118.2560
335.3430,2101.7600
335.5930,2050.3520
335.8430,2068.5680
336.0930,2051.2800
336.3430,2022.1120
336.5930,1986.4320
336.8430,1937.6160
337.0930,1889.1680
337.3430,1838.6400
337.5930,1826.7520
337.8430,1827.1120
338.0930,1825.4560
338.3430,1779.7040
338.5930,1767.7120
338.8430,1780.7840
339.0930,1780.8240
339.3430,1828.9360
339.5930,1815.0480
339.8430,1792.7520
340.0930,1792.8000
340.3430,1777.3680
340.5930,1732.0960
340.8430,1707.8720
341.0930,1696.8160
341.3430,1690.6080
341.5930,1671.3200
341.8430,1674.5680
342.0930,1617.2560
342.3430,1589.0400
342.5930,1590.4000
342.8430,1503.0960
343.0930,1513.1360
343.3430,1500.0560
343.5930,1517.4720
343.8430,1558.4480
344.0930,1563.2160
344.3430,1560.1920
344.5930,1501.3280
344.8430,1473.3120
345.0930,1469.6480
345.3430,1467.7360
345.5930,1489.5600
345.8430,1563.9680
346.0930,1561.2960
346.3430,1553.0880
346.5930,1562.0640
346.8430,1613.5440
347.0930,1621.6880
347.3430,1620.8640
347.5930,1623.6640
347.8430,1624.8240
348.0930,1629.5760
348.3430,1625.8640
348.5930,1624.5360
348.8430,1625.4320
349.0930,1620.0240
349.3430,1616.1920
349.5930,1615.8000
349.8430,1610.3760
350.0930,1599.3600
350.3430,1588.0400
350.5930,1587.0400
350.8430,1586.5120
351.0930,1585.6400
351.3430,1587.4320
351.5930,1584.6320
351.8430,1583.4880
352.0930,1584.0640
352.3430,1582.8320
352.5930,1580.2720
352.8430,1578.0560
353.0930,1574.8480
353.3430,1570.7120
353.5930,1567.1520
353.8430,1563.8720
354.0930,1560.7680
354.3430,1561.7680
354.5930,1561.7680
354.8430,1558.0560
355.0930,1550.7760
355.3430,1536.7360
355.5930,1535.0480
355.8430,1535.8400
356.0930,1535.4240
356.3430,1535.2800
356.5930,1534.5120
356.8430,1534.9440
357.0930,1534.8240
357.3430,1533.9280
357.5930,1532.6880
357.8430,1530.2400
358.0930,1528.2320
358.3430,1529.1600
358.5930,1530.6000
358.8430,1530.9440
359.0930,1529.3920
359.3430,1527.5200
359.5930,1528.7040
359.8430,1528.2880
360.0930,1527.4960
360.3430,1527.1120
360.5930,1526.8720
360.8430,1525.1520
361.0930,1524.6320
361.3430,1525.9120
361.5930,1521.2560
361.8430,1520.8160
362.0930,1522.1360
362.3430,1521.7520
362.5930,1519.5360
362.8430,1516.5680
363.0930,1513.7680
363.3430,1511.9680
363.5930,1505.9760
363.8430,1504.7920
364.0930,1502.6880
364.3430,1493.4320
364.5930,1493.2320
364.8430,1493.6880
365.0930,1491.1840
365.3430,1491.3360
365.5930,1491.3360
365.8430,1490.6240
366.0930,1489.2880
366.3430,1488.6000
366.5930,1488.7440
366.8430,1487.0560
367.0930,1488.2480
367.3430,1487.4080
367.5930,1488.6880
367.8430,1488.4560
368.0930,1487.3200
368.3430,1487.3680
368.5930,1486.2480
368.8430,1486.8080
369.0930,1486.7120
369.3430,1487.2400
369.5930,1486.0640
369.8430,1485.6880
370.0930,1486.7760
370.3430,1486.2320
370.5930,1486.2480
370.8430,1486.5120
371.0930,1485.3200
371.3430,1485.9440
371.5930,1485.3040
371.8430,1485.0080
372.0930,1486.3440
372.3430,1497.0720
372.5930,1498.1920
372.8430,1499.4080
373.0930,1499.0320
