t_us,adc
38900000,0
38902000,0
38904001,0
38906000,0
38908000,0
38910000,0
38912000,0
38914000,0
38916000,0
38918000,0
38920000,0
38922001,0
38924000,0
38926000,0
38928000,0
38930001,0
38932000,0
38934000,0
38936000,0
38938000,0
38940000,0
38942001,0
38944000,0
38946000,0
38948001,0
38950001,0
38952000,0
38954000,0
38956000,0
38958000,0
38960000,0
38962000,0
38964001,0
38966001,0
38968000,0
38970000,0
38972001,0
38974000,0
38976000,0
38978000,0
38980000,0
38982000,0
38984000,0
38986000,0
38988000,0
38990000,0
38992000,0
38994000,0
38996000,0
38998000,0
39000000,0
39002000,0
39004000,0
39006000,0
39008000,0
39010000,0
39012000,0
39014000,0
39016000,0
39018000,0
39020000,0
39022000,0
39024000,0
39026000,0
39028000,0
39030000,0
39032000,0
39034001,0
39036000,0
39038000,0
39040000,0
39042000,0
39044000,0
39046000,0
39048000,0
39050000,0
39052000,0
39054000,0
39056001,0
39058001,0
39060000,0
39062000,0
39064000,0
39066001,0
39068001,0
39070001,0
39072001,0
39074000,0
39076001,0
39078000,0
39080001,0
39082000,0
39084000,0
39086000,0
39088000,0
39090000,0
39092000,0
39094000,0
39096000,0
39098000,0
39100000,0
39102000,0
39104000,0
39106000,0
39108000,0
39110000,0
39112000,0
39114000,0
39116000,0
39118000,0
39120000,0
39122000,0
39124000,0
39126000,0
39128000,0
39130000,0
39132000,0
39134000,0
39136000,0
39138000,0
39140000,0
39142000,0
39144000,0
39146000,0
39148000,0
39150001,0
39152000,0
39154000,0
39156000,0
39158000,0
39160001,0
39162000,0
39164001,0
39166001,0
39168001,0
39170001,0
39172000,0
39174000,0
39176001,0
39178000,0
39180001,0
39182000,0
39184000,0
39186000,0
39188000,0
39190000,0
39192000,0
39194000,0
39196000,0
39198000,0
39200000,0
39202001,0
39204000,0
39206000,0
39208000,0
39210000,0
39212000,0
39214000,0
39216000,0
39218000,0
39220000,0
39222000,0
39224000,0
39226000,0
39228000,0
39230000,0
39232000,0
39234000,0
39236001,0
39238000,0
39240001,0
39242000,0
39244000,0
39246000,0
39248000,0
39250000,0
39252000,0
39254000,0
39256000,0
39258000,0
39260000,0
39262000,0
39264000,0
39266000,0
39268000,0
39270001,0
39272001,0
39274001,0
39276001,0
39278000,0
39280000,0
39282000,0
39284000,0
39286000,0
39288000,0
39290000,0
39292000,0
39294000,0
39296000,0
39298000,0
39300000,0
39302000,0
39304000,0
39306000,0
39308000,0
39310000,0
39312001,0
39314001,0
39316000,0
39318000,0
39320000,0
39322000,0
39324000,0
39326000,0
39328000,0
39330000,0
39332001,0
39334000,0
39336000,0
39338001,0
39340000,0
39342000,0
39344001,0
39346001,0
39348001,0
39350000,0
39352001,0
39354000,0
39356000,0
39358000,0
39360000,0
39362000,0
39364000,0
39366000,0
39368000,0
39370001,0
39372000,0
39374001,0
39376000,0
39378000,0
39380001,0
39382000,0
39384000,0
39386000,0
39388000,0
39390001,0
39392000,0
39394000,0
39396000,0
39398001,0
39400001,0
39402001,0
39404000,0
39406001,0
39408000,0
39410000,0
39412000,0
39414000,0
39416000,0
39418001,0
39420001,0
39422001,0
39424001,0
39426000,0
39428000,0
39430000,0
39432000,0
39434000,0
39436000,0
39438000,0
39440001,0
39442000,0
39444000,0
39446000,0
39448000,0
39450000,0
39452000,0
39454000,0
39456000,0
39458000,0
39460000,0
39462000,0
39464001,0
39466001,0
39468000,0
39470000,0
39472000,0
39474000,0
39476000,0
39478000,0
39480001,0
39482001,0
39484000,0
39486001,0
39488001,0
39490001,0
39492000,0
39494000,0
39496000,0
39498000,0
39500000,0
39502001,0
39504000,0
39506000,0
39508000,0
39510000,0
39512001,0
39514001,0
39516001,0
39518001,0
39520000,0
39522001,0
39524001,0
39526000,0
39528000,0
39530000,0
39532000,0
39534000,0
39536000,0
39538001,0
39540000,0
39542001,0
39544001,0
39546001,0
39548000,0
39550000,0
39552001,0
39554001,0
39556000,0
39558000,0
39560000,0
39562000,0
39564000,0
39566000,0
39568000,0
39570000,0
39572000,0
39574001,0
39576001,0
39578001,0
39580001,0
39582001,0
39584000,0
39586000,0
39588000,0
39590000,0
39592000,0
39594000,0
39596000,0
39598001,0
39600001,0
39602001,0
39604000,0
39606000,0
39608000,0
39610000,0
39612000,0
39614000,0
39616000,0
39618000,0
39620000,0
39622000,0
39624000,0
39626000,0
39628000,0
39630001,0
39632000,0
39634001,0
39636001,0
39638001,0
39640000,0
39642001,0
39644000,0
39646001,0
39648000,0
39650000,0
39652000,0
39654000,0
39656000,0
39658000,0
39660001,0
39662000,0
39664000,0
39666000,0
39668000,0
39670000,0
39672000,0
39674000,0
39676000,0
39678000,0
39680000,0
39682000,0
39684000,0
39686000,0
39688000,0
39690000,0
39692001,0
39694000,0
39696000,0
39698000,0
39700000,0
39702000,0
39704000,0
39706000,0
39708000,0
39710000,0
39712000,0
39714001,0
39716000,0
39718000,0
39720000,0
39722000,0
39724000,0
39726000,0
39728000,0
39730000,0
39732000,0
39734000,0
39736000,0
39738001,0
39740001,0
39742000,0
39744000,0
39746000,0
39748000,0
39750001,0
39752001,0
39754001,0
39756001,0
39758001,0
39760000,0
39762000,0
39764001,0
39766001,0
39768001,0
39770001,0
39772000,0
39774000,0
39776000,0
39778000,0
39780000,0
39782000,0
39784000,0
39786001,0
39788001,0
39790000,0
39792000,0
39794000,0
39796001,0
39798000,0
39800000,0
39802000,0
39804000,0
39806000,0
39808000,0
39810000,0
39812001,0
39814000,0
39816000,0
39818000,0
39820000,0
39822000,0
39824000,0
39826000,0
39828000,0
39830000,0
39832000,0
39834000,0
39836000,0
39838000,0
39840000,0
39842001,0
39844000,0
39846000,0
39848000,0
39850001,0
39852001,0
39854000,0
39856000,0
39858000,0
39860000,0
39862000,0
39864000,0
39866000,0
39868001,0
39870000,0
39872001,0
39874000,0
39876000,0
39878000,0
39880000,0
39882000,0
39884000,0
39886000,0
39888000,0
39890000,0
39892000,0
39894000,0
39896000,0
39898000,0
39900000,0
39902000,0
39904000,0
39906000,0
39908000,0
39910000,0
39912000,0
39914001,0
39916000,0
39918001,0
39920001,0
39922001,0
39924000,0
39926000,0
39928000,0
39930000,0
39932000,0
39934000,0
39936001,0
39938000,0
39940000,0
39942000,0
39944000,0
39946000,0
39948000,0
39950000,0
39952000,0
39954000,0
39956000,0
39958001,0
39960000,0
39962001,0
39964000,0
39966001,0
39968000,0
39970000,0
39972000,0
39974000,0
39976000,0
39978000,0
39980001,0
39982001,0
39984001,0
39986001,0
39988001,0
39990000,0
39992000,0
39994000,0
39996001,0
39998000,0
40000000,0
40002000,0
40004000,0
40006001,0
40008001,0
40010001,0
40012000,0
40014001,0
40016001,0
40018001,0
40020000,0
40022001,0
40024000,0
40026000,0
40028000,0
40030000,0
40032000,0
40034000,0
40036000,0
40038000,0
40040000,0
40042000,0
40044000,0
40046000,0
40048000,0
40050000,0
40052000,0
40054001,0
40056001,0
40058000,0
40060000,0
40062000,0
40064001,0
40066000,0
40068001,0
40070000,0
40072000,0
40074000,0
40076000,0
40078000,0
40080000,0
40082000,0
40084001,0
40086000,0
40088000,0
40090000,0
40092001,0
40094001,0
40096001,0
40098000,0
40100001,0
40102000,0
40104001,0
40106000,0
40108000,0
40110001,0
40112000,0
40114000,0
40116000,0
40118000,0
40120000,0
40122000,0
40124000,0
40126001,0
40128000,0
40130000,0
40132000,0
40134000,0
40136000,0
40138001,0
40140001,0
40142000,0
40144000,0
40146000,0
40148000,0
40150001,0
40152001,0
40154001,0
40156001,0
40158000,0
40160000,0
40162000,0
40164000,0
40166000,0
40168001,0
40170000,0
40172000,0
40174000,0
40176000,0
40178000,0
40180000,0
40182000,0
40184000,0
40186000,0
40188000,0
40190001,0
40192000,0
40194001,0
40196000,0
40198000,0
40200001,0
40202000,0
40204000,0
40206000,0
40208000,0
40210000,0
40212000,0
40214000,0
40216001,0
40218000,0
40220000,0
40222001,0
40224001,0
40226000,0
40228000,0
40230000,0
40232000,0
40234000,0
40236000,0
40238000,0
40240000,0
40242000,0
40244000,0
40246000,0
40248000,0
40250001,0
40252000,0
40254000,0
40256000,0
40258000,0
40260000,0
40262000,0
40264000,0
40266000,0
40268000,0
40270000,0
40272000,0
40274000,0
40276000,0
40278000,0
40280000,0
40282000,0
40284000,0
40286000,0
40288000,0
40290001,0
40292000,0
40294001,0
40296000,0
40298001,0
40300001,0
40302001,0
40304000,0
40306001,0
40308000,0
40310000,0
40312000,0
40314000,0
40316000,0
40318000,0
40320000,0
40322000,0
40324001,0
40326000,0
40328000,0
40330000,0
40332000,0
40334000,0
40336000,0
40338000,0
40340000,0
40342000,0
40344000,0
40346000,0
40348000,0
40350000,0
40352000,0
40354000,0
40356000,0
40358001,0
40360001,0
40362001,0
40364000,0
40366000,0
40368000,0
40370000,0
40372000,0
40374000,0
40376000,0
40378000,0
40380000,0
40382000,0
40384001,0
40386001,0
40388000,0
40390000,0
40392000,0
40394000,0
40396001,0
40398001,0
40400001,0
40402001,0
40404000,0
40406000,0
40408000,0
40410000,0
40412000,0
40414000,0
40416000,0
40418000,0
40420000,0
40422000,0
40424000,0
40426000,0
40428000,0
40430000,0
40432000,0
40434000,0
40436000,0
40438000,0
40440000,0
40442000,0
40444000,0
40446000,0
40448001,0
40450000,0
40452000,0
40454001,0
40456000,0
40458000,0
40460000,0
40462000,0
40464000,0
40466000,0
40468000,0
40470000,0
40472000,0
40474000,0
40476000,0
40478000,0
40480000,0
40482000,0
40484000,0
40486000,0
40488000,0
40490000,0
40492000,0
40494000,0
40496000,0
40498001,0
40500001,0
40502000,0
40504000,0
40506001,0
40508001,0
40510000,0
40512000,0
40514000,0
40516001,0
40518001,0
40520000,0
40522000,0
40524000,0
40526000,0
40528000,0
40530000,0
40532000,0
40534000,0
40536000,0
40538000,0
40540000,0
40542000,0
40544000,0
40546000,0
40548000,0
40550001,0
40552000,0
40554000,0
40556000,0
40558000,0
40560000,0
40562000,0
40564001,0
40566001,0
40568001,0
40570000,0
40572000,0
40574001,0
40576000,0
40578001,0
40580001,0
40582001,0
40584001,0
40586000,0
40588000,0
40590000,0
40592000,0
40594000,0
40596000,0
40598001,0
40600000,0
40602000,0
40604000,0
40606000,0
40608000,0
40610000,0
40612001,0
40614000,0
40616000,0
40618001,0
40620000,0
40622000,0
40624000,0
40626001,0
40628000,0
40630001,0
40632001,0
40634000,0
40636001,0
40638000,0
40640001,0
40642001,0
40644001,0
40646000,0
40648000,0
40650001,0
40652000,0
40654000,0
40656001,0
40658000,0
40660000,0
40662000,0
40664001,0
40666001,0
40668001,0
40670000,0
40672000,0
40674000,0
40676000,0
40678000,0
40680000,0
40682001,0
40684001,0
40686001,0
40688001,0
40690000,0
40692000,0
40694000,0
40696000,0
40698001,0
40700000,0
40702000,0
40704000,0
40706000,0
40708000,0
40710000,0
40712000,0
40714001,0
40716000,0
40718000,0
40720000,0
40722000,0
40724000,0
40726000,0
40728000,0
40730000,0
40732000,0
40734000,0
40736000,0
40738000,0
40740000,0
40742001,0
40744000,0
40746000,0
40748000,0
40750000,0
40752000,0
40754001,0
40756000,0
40758000,0
40760000,0
40762000,0
40764000,0
40766000,0
40768001,0
40770001,0
40772000,0
40774000,0
40776001,0
40778000,0
40780000,0
40782000,0
40784000,0
40786000,0
40788000,0
40790001,0
40792000,0
40794000,0
40796000,0
40798000,0
40800000,0
40802001,0
40804001,0
40806000,0
40808001,0
40810000,0
40812000,0
40814001,0
40816000,0
40818000,0
40820000,0
40822000,0
40824000,0
40826001,0
40828001,0
40830001,0
40832000,0
40834000,0
40836001,0
40838001,0
40840000,0
40842000,0
40844000,0
40846001,0
40848001,0
40850001,0
40852000,0
40854001,0
40856001,0
40858000,0
40860000,0
40862000,0
40864001,0
40866000,0
40868000,0
40870001,0
40872000,0
40874001,0
40876001,0
40878000,0
40880000,0
40882001,0
40884000,0
40886000,0
40888000,0
40890000,0
40892000,0
40894000,0
40896000,0
40898000,0
40900000,0
40902000,0
40904000,0
40906000,0
40908000,0
40910000,0
40912000,0
40914001,0
40916001,0
40918000,0
40920000,0
40922000,0
40924000,0
40926000,0
40928000,0
40930000,0
40932000,0
40934000,0
40936000,0
40938001,0
40940000,0
40942000,0
40944000,0
40946000,0
40948000,0
40950001,0
40952000,0
40954000,0
40956000,0
40958001,0
40960001,0
40962000,0
40964001,0
40966001,0
40968001,0
40970001,0
40972000,0
40974000,0
40976001,0
40978000,0
40980000,0
40982000,0
40984000,0
40986000,0
40988000,0
40990000,0
40992001,0
40994001,0
40996000,0
40998001,0
41000001,0
41002000,0
41004001,0
41006000,0
41008000,0
41010000,0
41012000,0
41014001,0
41016001,0
41018000,0
41020001,0
41022001,0
41024000,0
41026000,0
41028000,0
41030000,0
41032000,0
41034000,0
41036000,0
41038000,0
41040001,0
41042000,0
41044001,0
41046001,0
41048001,0
41050000,0
41052000,0
41054000,0
41056001,0
41058000,0
41060000,0
41062000,0
41064001,0
41066000,0
41068001,0
41070000,0
41072001,0
41074001,0
41076000,0
41078000,0
41080000,0
41082000,0
41084000,0
41086000,0
41088000,0
41090000,0
41092000,0
41094000,0
41096000,0
41098001,0
41100000,0
41102001,0
41104001,0
41106000,0
41108000,0
41110000,0
41112001,0
41114001,0
41116000,0
41118000,0
41120001,0
41122000,0
41124000,0
41126000,0
41128000,0
41130000,0
41132000,0
41134001,0
41136000,0
41138000,0
41140001,0
41142000,0
41144001,0
41146001,0
41148000,0
41150001,0
41152001,0
41154000,0
41156001,0
41158000,0
41160001,0
41162000,0
41164000,0
41166000,0
41168001,0
41170000,0
41172000,0
41174001,0
41176000,0
41178000,0
41180000,0
41182000,0
41184001,0
41186001,0
41188001,0
41190001,0
41192001,0
41194001,0
41196000,0
41198000,0
41200000,0
41202000,0
41204000,0
41206000,0
41208000,0
41210000,0
41212001,0
41214000,0
41216000,0
41218000,0
41220000,0
41222000,0
41224000,0
41226000,0
41228000,0
41230000,0
41232000,0
41234001,0
41236001,0
41238000,0
41240000,0
41242000,0
41244000,0
41246000,0
41248000,0
41250000,0
41252000,0
41254000,0
41256000,0
41258001,0
41260001,0
41262000,0
41264000,0
41266000,0
41268000,0
41270000,0
41272000,0
41274000,0
41276001,0
41278001,0
41280001,0
41282001,0
41284000,0
41286000,0
41288000,0
41290000,0
41292000,0
41294000,0
41296000,0
41298000,0
41300000,0
41302000,0
41304001,0
41306000,0
41308000,0
41310000,0
41312001,0
41314000,0
41316000,0
41318000,0
41320000,0
41322000,0
41324000,0
41326001,0
41328000,0
41330000,0
41332001,0
41334000,0
41336001,0
41338000,0
41340001,0
41342000,0
41344000,0
41346000,0
41348000,0
41350001,0
41352000,0
41354001,0
41356000,0
41358001,0
41360001,0
41362000,0
41364000,0
41366001,0
41368001,0
41370001,0
41372000,0
41374001,0
41376000,0
41378000,0
41380000,0
41382000,0
41384000,0
41386000,0
41388000,0
41390000,0
41392001,0
41394000,0
41396001,0
41398000,0
41400001,0
41402000,0
41404001,0
41406001,0
41408000,0
41410000,0
41412000,0
41414000,0
41416000,0
41418000,0
41420000,0
41422000,0
41424000,0
41426000,0
41428000,0
41430000,0
41432001,0
41434001,0
41436001,0
41438001,0
41440001,0
41442001,0
41444001,0
41446000,0
41448001,0
41450001,0
41452001,0
41454000,0
41456000,0
41458000,0
41460000,0
41462000,0
41464000,0
41466001,0
41468000,0
41470001,0
41472000,0
41474001,0
41476001,0
41478000,0
41480000,0
41482000,0
41484000,0
41486000,0
41488000,0
41490000,0
41492000,0
41494000,0
41496001,0
41498000,0
41500001,0
41502001,0
41504000,0
41506000,0
41508000,0
41510000,0
41512000,0
41514001,0
41516001,0
41518001,0
41520000,0
41522001,0
41524001,0
41526000,0
41528000,0
41530001,0
41532000,0
41534001,0
41536001,0
41538000,0
41540000,0
41542001,0
41544001,0
41546000,0
41548001,0
41550001,0
41552001,0
41554001,0
41556001,0
41558001,0
41560000,0
41562001,0
41564000,0
41566001,0
41568001,0
41570001,0
41572000,0
41574000,0
41576000,0
41578000,0
41580000,0
41582000,0
41584000,0
41586000,0
41588000,0
41590000,0
41592001,0
41594000,0
41596001,0
41598000,0
41600001,0
41602001,0
41604000,0
41606001,0
41608000,0
41610000,0
41612000,0
41614000,0
41616000,0
41618000,0
41620000,0
41622000,0
41624000,0
41626000,0
41628000,0
41630000,0
41632000,0
41634000,0
41636000,0
41638000,0
41640000,0
41642000,0
41644000,0
41646000,0
41648001,0
41650001,0
41652000,0
41654001,0
41656000,0
41658000,0
41660001,0
41662001,0
41664001,0
41666000,0
41668000,0
41670000,0
41672000,0
41674000,0
41676000,0
41678000,0
41680001,0
41682000,0
41684001,0
41686001,0
41688001,0
41690000,0
41692001,0
41694001,0
41696000,0
41698001,0
41700000,0
41702001,0
41704000,0
41706001,0
41708000,0
41710001,0
41712001,0
41714000,0
41716001,0
41718000,0
41720000,0
41722000,0
41724000,0
41726001,0
41728000,0
41730000,0
41732000,0
41734000,0
41736000,0
41738000,0
41740001,0
41742001,0
41744001,0
41746001,0
41748001,0
41750001,0
41752000,0
41754000,0
41756000,0
41758000,0
41760000,0
41762000,0
41764000,0
41766000,0
41768001,0
41770000,0
41772001,0
41774000,0
41776000,0
41778001,0
41780001,0
41782000,0
41784000,0
41786000,0
41788001,0
41790000,0
41792001,0
41794000,0
41796000,0
41798000,0
41800000,0
41802001,0
41804000,0
41806000,0
41808001,0
41810001,0
41812000,0
41814001,0
41816000,0
41818001,0
41820001,0
41822000,0
41824000,0
41826000,0
41828000,0
41830000,0
41832000,0
41834000,0
41836000,0
41838001,0
41840001,0
41842000,0
41844000,0
41846000,0
41848001,0
41850000,0
41852001,0
41854001,0
41856001,0
41858001,0
41860000,0
41862000,0
41864001,0
41866000,0
41868000,0
41870001,0
41872001,0
41874000,0
41876001,0
41878000,0
41880000,0
41882000,0
41884001,0
41886000,0
41888001,0
41890001,0
41892000,0
41894001,0
41896000,0
41898001,0
41900000,0
41902001,0
41904000,0
41906000,0
41908000,0
41910000,0
41912000,0
41914001,0
41916000,0
41918001,0
41920001,0
41922000,0
41924001,0
41926001,0
41928001,0
41930000,0
41932001,0
41934001,0
41936001,0
41938000,0
41940001,0
41942000,0
41944001,0
41946000,0
41948000,0
41950000,0
41952000,0
41954000,0
41956000,0
41958000,0
41960000,0
41962001,0
41964001,0
41966000,0
41968001,0
41970001,0
41972001,0
41974001,0
41976000,0
41978001,0
41980000,0
41982001,0
41984000,0
41986000,0
41988001,0
41990001,0
41992000,0
41994001,0
41996000,0
41998001,0
42000000,0
42002000,0
42004000,0
42006000,0
42008000,0
42010000,0
42012000,0
42014001,0
42016001,0
42018001,0
42020001,0
42022000,0
42024001,0
42026000,0
42028001,0
42030001,0
42032000,0
42034000,0
42036000,0
42038001,0
42040001,0
42042001,0
42044001,0
42046000,0
42048001,0
42050000,0
42052001,0
42054000,0
42056000,0
42058001,0
42060000,0
42062001,0
42064000,0
42066001,0
42068000,0
42070001,0
42072001,0
42074001,0
42076000,0
42078000,0
42080000,0
42082001,0
42084000,0
42086001,0
42088001,0
42090001,0
42092001,0
42094001,0
42096000,0
42098001,0
42100001,0
42102001,0
42104000,0
42106000,0
42108001,0
42110000,0
42112000,0
42114000,0
42116000,0
42118000,0
42120000,0
42122000,0
42124000,0
42126000,0
42128001,0
42130001,0
42132001,0
42134001,0
42136000,0
42138000,0
42140000,0
42142001,0
42144001,0
42146000,0
42148000,0
42150000,0
42152000,0
42154000,0
42156000,0
42158000,0
42160000,0
42162000,0
42164000,0
42166000,0
42168000,0
42170001,0
42172000,0
42174000,0
42176001,0
42178000,0
42180001,0
42182000,0
42184000,0
42186000,0
42188000,0
42190000,0
42192001,0
42194001,0
42196001,0
42198000,0
42200001,0
42202001,0
42204001,0
42206001,0
42208000,0
42210000,0
42212000,0
42214000,0
42216000,0
42218000,0
42220000,0
42222000,0
42224001,0
42226001,0
42228000,0
42230000,0
42232001,0
42234000,0
42236001,0
42238000,0
42240000,0
42242000,0
42244001,0
42246001,0
42248000,0
42250001,0
42252001,0
42254000,0
42256001,0
42258001,0
42260001,0
42262001,0
42264000,0
42266000,0
42268000,0
42270000,0
42272000,0
42274000,0
42276001,0
42278000,0
42280000,0
42282001,0
42284000,0
42286001,0
42288001,0
42290000,0
42292001,0
42294000,0
42296000,0
42298000,0
42300000,0
42302000,0
42304000,0
42306000,0
42308000,0
42310000,0
42312000,0
42314001,0
42316001,0
42318000,0
42320001,0
42322000,0
42324001,0
42326000,0
42328000,0
42330001,0
42332001,0
42334000,0
42336000,0
42338000,0
42340001,0
42342000,0
42344000,0
42346000,0
42348001,0
42350001,0
42352001,0
42354000,0
42356001,0
42358000,0
42360001,0
42362000,0
42364000,0
42366001,0
42368000,0
42370000,0
42372000,0
42374000,0
42376000,0
42378000,0
42380000,0
42382000,0
42384000,0
42386001,0
42388000,0
42390000,0
42392001,0
42394000,0
42396001,0
42398001,0
42400001,0
42402001,0
42404000,0
42406000,0
42408001,0
42410000,0
42412000,0
42414000,0
42416000,0
42418000,0
42420000,0
42422000,0
42424000,0
42426000,0
42428000,0
42430000,0
42432000,0
42434001,0
42436001,0
42438001,0
42440000,0
42442000,0
42444000,0
42446000,0
42448000,0
42450000,0
42452000,0
42454000,0
42456000,0
42458000,0
42460000,0
42462000,0
42464001,0
42466001,0
42468000,0
42470001,0
42472000,0
42474000,0
42476001,0
42478000,0
42480000,0
42482001,0
42484000,0
42486000,0
42488000,0
42490000,0
42492000,0
42494001,0
42496001,0
42498001,0
42500001,0
42502000,0
42504000,0
42506000,0
42508000,0
42510000,0
42512001,0
42514000,0
42516000,0
42518001,0
42520000,0
42522001,0
42524001,0
42526000,0
42528001,0
42530000,0
42532000,0
42534000,0
42536000,0
42538000,0
42540000,0
42542000,0
42544000,0
42546001,0
42548000,0
42550000,0
42552000,0
42554000,0
42556001,0
42558000,0
42560001,0
42562001,0
42564000,0
42566000,0
42568000,0
42570001,0
42572000,0
42574000,0
42576000,0
42578000,0
42580000,0
42582000,0
42584001,0
42586001,0
42588000,0
42590001,0
42592000,0
42594000,0
42596000,0
42598000,0
42600000,0
42602001,0
42604000,0
42606000,0
42608001,0
42610000,0
42612000,0
42614001,0
42616000,0
42618000,0
42620000,0
42622000,0
42624000,0
42626000,0
42628000,0
42630000,0
42632000,0
42634000,0
42636000,0
42638000,0
42640001,0
42642001,0
42644000,0
42646000,0
42648001,0
42650000,0
42652000,0
42654001,0
42656000,0
42658000,0
42660000,0
42662000,0
42664001,0
42666001,0
42668000,0
42670000,0
42672000,0
42674000,0
42676001,0
42678000,0
42680001,0
42682001,0
42684001,0
42686000,0
42688001,0
42690000,0
42692000,0
42694001,0
42696001,0
42698001,0
42700001,0
42702000,0
42704000,0
42706001,0
42708001,0
42710001,0
42712000,0
42714001,0
42716000,0
42718000,0
42720001,0
42722001,0
42724001,0
42726001,0
42728000,0
42730000,0
42732001,0
42734000,0
42736000,0
42738000,0
42740000,0
42742000,0
42744000,0
42746001,0
42748001,0
42750001,0
42752001,0
42754001,0
42756000,0
42758001,0
42760000,0
42762000,0
