t_us,adc
289646000,0
289648001,0
289650000,0
289652001,0
289654001,0
289656001,0
289658001,0
289660001,0
289662001,0
289664001,0
289666001,0
289668001,0
289670000,0
289672000,0
289674000,0
289676000,0
289678000,0
289680000,0
289682000,0
289684000,0
289686000,0
289688000,0
289690000,0
289692000,0
289694000,0
289696000,0
289698000,0
289700000,0
289702000,0
289704000,0
289706000,0
289708000,0
289710000,0
289712000,0
289714000,0
289716000,0
289718000,0
289720001,0
289722000,0
289724000,0
289726000,0
289728000,0
289730000,0
289732001,0
289734001,0
289736000,0
289738000,0
289740000,0
289742001,0
289744001,0
289746000,0
289748000,0
289750000,0
289752000,0
289754001,0
289756000,0
289758000,0
289760001,0
289762001,0
289764000,0
289766000,0
289768000,0
289770001,0
289772000,0
289774000,0
289776000,0
289778000,0
289780000,0
289782000,0
289784000,0
289786000,0
289788000,0
289790000,0
289792000,0
289794000,0
289796000,0
289798001,0
289800001,0
289802001,0
289804000,0
289806000,0
289808001,0
289810001,0
289812001,0
289814001,0
289816001,0
289818001,0
289820001,0
289822000,0
289824000,0
289826000,0
289828001,0
289830001,0
289832000,0
289834000,0
289836000,0
289838000,0
289840000,0
289842000,0
289844000,0
289846000,0
289848000,0
289850000,0
289852000,0
289854000,0
289856000,0
289858000,0
289860000,0
289862000,0
289864000,0
289866000,0
289868000,0
289870000,0
289872000,0
289874000,0
289876000,0
289878000,0
289880000,0
289882001,0
289884001,0
289886001,0
289888001,0
289890001,0
289892001,0
289894001,0
289896000,0
289898001,0
289900001,0
289902001,0
289904000,0
289906000,0
289908000,0
289910000,0
289912000,0
289914000,0
289916000,0
289918000,0
289920000,0
289922000,0
289924000,0
289926000,0
289928000,0
289930000,0
289932000,0
289934000,0
289936000,0
289938000,0
289940000,0
289942001,0
289944000,0
289946001,0
289948000,0
289950000,0
289952000,0
289954000,0
289956000,0
289958000,0
289960000,0
289962000,0
289964000,0
289966000,0
289968000,0
289970000,0
289972000,0
289974000,0
289976000,0
289978000,0
289980000,0
289982001,0
289984001,0
289986001,0
289988000,0
289990000,0
289992001,0
289994001,0
289996000,0
289998000,0
290000000,0
290002000,0
290004000,0
290006000,0
290008000,0
290010000,0
290012000,0
290014000,0
290016000,0
290018000,0
290020000,0
290022000,0
290024000,0
290026000,0
290028000,0
290030000,0
290032000,0
290034000,0
290036000,0
290038000,0
290040001,0
290042000,0
290044000,0
290046001,0
290048001,0
290050001,0
290052000,0
290054000,0
290056000,0
290058000,0
290060000,0
290062000,0
290064000,0
290066000,0
290068000,0
290070000,0
290072001,0
290074001,0
290076001,0
290078001,0
290080000,0
290082001,0
290084000,0
290086001,0
290088001,0
290090000,0
290092000,0
290094000,0
290096000,0
290098000,0
290100000,0
290102000,0
290104000,0
290106000,0
290108000,0
290110000,0
290112000,0
290114000,0
290116000,0
290118000,0
290120000,0
290122000,0
290124001,0
290126001,0
290128001,0
290130001,0
290132001,0
290134001,0
290136001,0
290138000,0
290140000,0
290142000,0
290144000,0
290146001,0
290148001,0
290150001,0
290152001,0
290154001,0
290156001,0
290158001,0
290160000,0
290162000,0
290164000,0
290166000,0
290168000,0
290170000,0
290172001,0
290174001,0
290176000,0
290178000,0
290180000,0
290182000,0
290184000,0
290186000,0
290188000,0
290190001,0
290192000,0
