t_s,uc
72.6250,2323.0480
72.8750,2320.7440
73.1250,2323.8640
73.3750,2323.8640
73.6250,2325.8720
73.8750,2327.1360
74.1250,2326.0640
74.3750,2328.0320
74.6250,2331.6960
74.8750,2345.2240
75.1250,2365.4640
75.3750,2393.8880
75.6250,2406.0800
75.8750,2420.4320
76.1250,2428.0880
76.3750,2423.2560
76.6250,2422.6880
76.8750,2427.8160
77.1250,2428.5680
77.3750,2426.6880
77.6250,2427.5040
77.8750,2427.3680
78.1250,2430.9760
78.3750,2458.0480
78.6250,2462.8720
78.8750,2453.9040
79.1250,2437.9680
79.3750,2462.4320
79.6250,2440.6480
79.8750,2435.1520
80.1250,2435.5120
80.3750,2436.5520
80.6250,2443.9200
80.8750,2444.9600
81.1250,2441.2080
81.3750,2440.1600
81.6250,2438.5200
81.8750,2446.6160
82.1250,2532.3520
82.3750,2592.6160
82.6250,2629.0560
82.8750,2644.3840
83.1250,2648.1760
83.3750,2649.8640
83.6250,2651.9760
83.8750,2654.5840
84.1250,2660.4400
84.3750,2658.6960
84.6250,2660.8320
84.8750,2657.7440
85.1250,2661.4560
85.3750,2659.6880
85.6250,2659.5120
85.8750,2662.0080
86.1250,2662.5040
86.3750,2665.5360
86.6250,2669.1520
86.8750,2668.4560
87.1250,2669.9600
87.3750,2670.1040
87.6250,2669.2640
87.8750,2666.8160
88.1250,2662.3600
88.3750,2653.6560
88.6250,2615.3280
88.8750,2591.8240
89.1250,2587.9200
89.3750,2592.8560
89.6250,2602.0320
89.8750,2658.2640
90.1250,2643.6400
90.3750,2599.0240
90.6250,2588.7280
90.8750,2577.0720
91.1250,2546.1920
91.3750,2503.9120
91.6250,2519.4960
91.8750,2576.1840
92.1250,2622.0960
92.3750,2601.2160
92.6250,2599.0960
92.8750,2599.1920
93.1250,2599.6560
93.3750,2613.8960
93.6250,2637.4720
93.8750,2659.7360
94.1250,2668.3280
94.3750,2649.0240
94.6250,2654.5440
94.8750,2663.0800
95.1250,2672.3360
95.3750,2671.5600
95.6250,2658.6800
95.8750,2638.2640
96.1250,2658.8960
96.3750,2634.0720
96.6250,2621.9520
96.8750,2619.3760
97.1250,2609.5600
97.3750,2607.6240
97.6250,2614.1440
97.8750,2615.3760
98.1250,2611.1280
98.3750,2615.9200
98.6250,2613.9280
98.8750,2611.8240
99.1250,2611.0400
99.3750,2611.0320
99.6250,2618.4080
99.8750,2638.5840
100.1250,2621.7200
100.3750,2642.4080
100.6250,2626.0960
100.8750,2618.8880
101.1250,2617.3840
101.3750,2615.8800
101.6250,2622.8400
101.8750,2617.6400
102.1250,2626.4480
102.3750,2632.6960
102.6250,2638.7280
102.8750,2644.2960
103.1250,2628.8800
