# pcg_capture max4466 pin=39 fs=500 att=11db
# captured 20260905_134318 port=COM8 tag=chest_air_batt_p74
t_us,adc
15886000,1913
15888001,1910
15890000,1912
15892000,1915
15894001,1913
15896000,1916
15898000,1913
15900000,1914
15902000,1911
15904001,1911
15906000,1910
15908001,1913
15910000,1915
15912000,1914
15914000,1923
15916001,1917
15918000,1911
15920001,1911
15922000,1913
15924001,1916
15926000,1911
15928000,1910
15930001,1911
15932000,1911
15934001,1913
15936001,1913
15938001,1914
15940001,1914
15942000,1911
15944000,1911
15946001,1911
15948000,1914
15950001,1914
15952000,1914
15954000,1923
15956001,1921
15958000,1914
15960000,1913
15962000,1909
15964000,1915
15966001,1908
15968000,1914
15970000,1915
15972001,1915
15974000,1914
15976001,1914
15978001,1920
15980001,1910
15982000,1910
15984000,1914
15986001,1907
15988001,1911
15990000,1915
15992001,1914
15994000,1914
15996000,1910
15998001,1910
16000000,1911
16002000,1915
16004001,1941
16006001,1911
16008001,1914
16010000,1913
16012000,1911
16014001,1911
16016000,1916
16018000,1911
16020000,1911
16022000,1910
16024000,1910
16026000,1910
16028000,1914
16030001,1895
16032000,1915
16034000,1913
16036000,1910
16038001,1911
16040001,1911
16042000,1909
16044000,1911
16046001,1910
16048000,1913
16050000,1911
16052001,1910
16054001,1914
16056000,1913
16058000,1915
16060000,1917
16062001,1913
16064001,1914
16066000,1910
16068000,1911
16070000,1913
16072000,1913
16074001,1916
16076001,1915
16078001,1917
16080000,1913
16082000,1913
16084001,1915
16086000,1914
16088001,1910
16090001,1909
16092000,1913
16094001,1910
16096001,1913
16098000,1918
16100001,1915
16102000,1913
16104001,1913
16106000,1908
16108001,1909
16110000,1910
16112000,1909
16114001,1915
16116001,1913
16118001,1914
16120000,1913
16122001,1914
16124001,1914
16126000,1895
16128001,1909
16130000,1911
16132001,1910
16134001,1913
16136000,1914
16138000,1910
16140001,1914
16142001,1915
16144000,1913
16146001,1914
16148001,1910
16150000,1911
16152000,1914
16154000,1915
16156000,1913
16158000,1913
16160000,1913
16162000,1915
16164000,1915
16166001,1914
16168001,1911
16170001,1913
16172000,1911
16174001,1913
16176001,1915
16178000,1911
16180001,1911
16182000,1915
16184000,1910
16186001,1914
16188001,1912
16190001,1913
16192000,1922
16194001,1909
16196001,1909
16198001,1907
16200000,1913
16202000,1911
16204001,1914
16206001,1911
16208000,1912
16210000,1911
16212001,1911
16214000,1926
16216001,1914
16218001,1911
16220000,1915
16222001,1915
16224000,1915
16226000,1910
16228001,1911
16230001,1911
16232001,1909
16234000,1911
16236000,1911
16238001,1913
16240001,1918
16242000,1915
16244000,1913
16246001,1917
16248001,1913
16250000,1911
16252000,1913
16254000,1908
16256000,1911
16258000,1911
16260001,1914
16262000,1911
16264001,1914
16266000,1920
16268000,1925
16270000,1913
16272001,1911
16274000,1910
16276000,1862
16278001,1911
16280001,1914
16282000,1914
16284000,1919
16286000,1914
16288000,1914
16290000,1917
16292001,1913
16294000,1910
16296000,1913
16298000,1909
16300001,1914
16302001,1914
16304000,1911
16306000,1914
16308001,1914
16310000,1911
16312000,1913
16314000,1913
16316001,1911
16318000,1908
16320000,1914
16322000,1911
16324001,1915
16326001,1913
16328001,1914
16330001,1915
16332000,1915
16334000,1909
16336001,1914
16338000,1908
16340000,1913
16342000,1909
16344000,1913
16346001,1911
16348000,1914
16350000,1913
16352000,1913
16354001,1911
16356000,1913
16358000,1911
16360001,1907
16362000,1910
16364000,1911
16366001,1910
16368001,1914
16370001,1916
16372000,1911
16374000,1916
16376000,1913
16378000,1914
16380001,1910
16382001,1914
16384001,1908
16386000,1909
16388000,1911
16390000,1914
16392000,1917
16394000,1913
16396001,1916
16398000,1910
16400000,1912
16402000,1911
16404001,1910
16406000,1911
16408000,1919
16410000,1909
16412001,1916
16414001,1913
16416001,1914
16418000,1910
16420000,1915
16422001,1912
16424001,1909
16426000,1909
16428000,1911
16430001,1913
16432000,1915
16434000,1917
16436000,1915
16438000,1914
16440001,1911
16442001,1914
16444001,1912
16446000,1912
16448001,1910
16450001,1911
16452001,1909
16454000,1913
16456001,1913
16458001,1914
16460000,1911
16462000,1914
16464001,1914
16466000,1911
16468000,1910
16470001,1911
16472001,1910
16474000,1914
16476000,1910
16478001,1914
16480000,1911
16482000,1915
16484000,1915
16486000,1910
16488001,1911
16490001,1911
16492000,1915
16494001,1916
16496000,1914
16498001,1910
16500001,1913
16502000,1913
16504000,1912
16506001,1913
16508000,1914
16510000,1914
16512001,1914
16514000,1913
16516000,1911
16518001,1910
16520001,1909
16522000,1909
16524001,1914
16526001,1915
16528000,1913
16530000,1910
16532000,1911
16534001,1914
16536001,1913
16538000,1911
16540001,1911
16542000,1910
16544000,1914
16546000,1911
16548000,1915
16550001,1915
16552000,1913
16554001,1913
16556001,1911
16558000,1910
16560001,1915
16562001,1911
16564001,1914
16566001,1915
16568000,1913
16570001,1914
16572000,1914
16574001,1911
16576000,1915
16578000,1911
16580001,1914
16582000,1911
16584000,1914
16586001,1911
16588000,1911
16590001,1910
16592001,1913
16594000,1911
16596001,1914
16598000,1911
16600000,1910
16602001,1913
16604000,1913
16606000,1915
16608001,1915
16610001,1909
16612001,1915
16614000,1911
16616001,1913
16618000,1910
16620001,1914
16622001,1914
16624000,1914
16626001,1914
16628001,1909
16630001,1911
16632001,1909
16634000,1910
16636001,1910
16638001,1911
16640000,1916
16642000,1919
16644000,1914
16646000,1915
16648000,1910
16650001,1914
16652000,1910
16654000,1910
16656000,1913
16658000,1911
16660000,1910
16662000,1913
16664000,1914
16666001,1913
16668000,1917
16670001,1913
16672000,1911
16674000,1910
16676000,1910
16678000,1909
16680000,1911
16682000,1911
16684000,1911
16686000,1914
16688001,1914
16690000,1914
16692000,1913
16694000,1910
16696000,1913
16698000,1911
16700001,1913
16702000,1911
16704001,1913
16706000,1914
16708001,1909
16710001,1911
16712000,1911
16714001,1913
16716001,1910
16718000,1909
16720001,1914
16722001,1911
16724000,1911
16726000,1910
16728000,1913
16730001,1911
16732000,1911
16734000,1914
16736000,1911
16738001,1909
16740000,1915
16742000,1913
16744001,1913
16746000,1912
16748000,1913
16750000,1911
16752001,1915
16754000,1914
16756001,1913
16758001,1913
16760000,1913
16762000,1911
16764000,1911
16766001,1911
16768001,1911
16770000,1913
16772001,1911
16774001,1911
16776000,1912
16778000,1914
16780000,1911
16782001,1911
16784000,1911
16786000,1911
16788001,1914
16790001,1914
16792000,1910
16794001,1910
16796000,1914
16798000,1909
16800001,1911
16802001,1914
16804000,1913
16806000,1911
16808000,1915
16810000,1913
16812000,1911
16814000,1911
16816000,1911
16818000,1914
16820000,1909
16822000,1910
16824000,1911
16826001,1913
16828000,1911
16830000,1917
16832000,1910
16834000,1913
16836000,1913
16838000,1910
16840001,1922
16842000,1910
16844001,1920
16846000,1913
16848000,1917
16850001,1914
16852001,1917
16854001,1913
16856000,1909
16858000,1912
16860001,1909
16862000,1910
16864000,1917
16866000,1909
16868000,1909
16870001,1916
16872000,1914
16874000,1915
16876000,1913
16878000,1912
16880001,1911
16882000,1910
16884000,1911
16886000,1909
16888001,1913
16890001,1905
16892001,1914
16894000,1917
16896000,1916
16898000,1915
16900000,1911
16902001,1914
16904001,1909
16906000,1910
16908000,1909
16910000,1910
16912001,1913
16914001,1915
16916000,1916
16918000,1916
16920001,1915
16922000,1909
16924001,1915
16926001,1911
16928000,1910
16930001,1914
16932000,1911
16934001,1939
16936000,1913
16938001,1913
16940000,1909
16942001,1911
16944001,1910
16946000,1913
16948001,1912
16950001,1913
16952000,1910
16954000,1913
16956000,1915
16958000,1910
16960000,1909
16962000,1915
16964000,1911
16966001,1909
16968001,1911
16970001,1914
16972001,1914
16974000,1911
16976001,1913
16978001,1913
16980000,1911
16982000,1911
16984001,1913
16986000,1914
16988000,1914
16990000,1911
16992000,1916
16994001,1913
16996001,1914
16998000,1911
17000000,1914
17002001,1914
17004000,1908
17006001,1913
17008000,1909
17010001,1908
17012000,1914
17014000,1910
17016001,1914
17018000,1911
17020000,1909
17022001,1911
17024000,1913
17026000,1910
17028001,1910
17030001,1911
17032001,1915
17034000,1914
17036000,1913
17038001,1915
17040001,1911
17042000,1910
17044000,1914
17046000,1911
17048000,1911
17050001,1911
17052000,1911
17054000,1911
17056001,1915
17058000,1914
17060000,1913
17062001,1911
17064000,1911
17066001,1905
17068001,1907
17070000,1914
17072000,1911
17074001,1913
17076001,1914
17078000,1913
17080001,1918
17082000,1913
17084000,1911
17086001,1911
17088000,1910
17090001,1908
17092000,1910
17094000,1914
17096000,1911
17098000,1915
17100001,1913
17102001,1911
17104000,1913
17106000,1913
17108001,1923
17110000,1909
17112000,1909
17114001,1913
17116000,1914
17118000,1914
17120001,1915
17122001,1914
17124000,1914
17126001,1910
17128000,1910
17130001,1910
17132001,1913
17134000,1920
17136001,1911
17138000,1910
17140000,1911
17142000,1915
17144000,1910
17146000,1914
17148000,1913
17150000,1909
17152001,1914
17154001,1911
17156001,1910
17158000,1914
17160001,1917
17162000,1914
17164001,1913
17166000,1911
17168001,1914
17170000,1911
17172000,1915
17174001,1909
17176000,1904
17178000,1913
17180000,1911
17182000,1915
17184000,1917
17186000,1916
17188000,1914
17190000,1915
17192001,1915
17194001,1909
17196001,1906
17198001,1911
17200001,1911
17202001,1914
17204001,1914
17206000,1915
17208001,1914
17210001,1915
17212001,1914
17214000,1910
17216000,1913
17218000,1909
17220001,1911
17222000,1914
17224001,1915
17226000,1913
17228000,1915
17230001,1916
17232000,1914
17234000,1914
17236000,1913
17238001,1911
17240000,1911
17242000,1910
17244000,1915
17246001,1914
17248000,1914
17250000,1916
17252000,1914
17254001,1911
17256000,1909
17258001,1914
17260001,1911
17262000,1910
17264001,1910
17266000,1911
17268001,1914
17270000,1914
17272000,1910
17274001,1915
17276000,1913
17278000,1914
17280001,1911
17282000,1913
17284000,1909
17286000,1918
17288001,1913
17290000,1915
17292000,1914
17294000,1913
17296000,1914
17298001,1910
17300000,1919
17302001,1913
17304000,1913
17306000,1913
17308001,1911
17310000,1913
17312001,1911
17314001,1914
17316000,1913
17318001,1911
17320001,1914
17322000,1914
17324000,1914
17326000,1914
17328000,1914
17330000,1911
17332001,1915
17334000,1910
17336001,1909
17338000,1910
17340000,1910
17342001,1910
17344000,1915
17346001,1911
17348001,1915
17350000,1915
17352001,1917
17354000,1913
17356001,1911
17358000,1909
17360000,1888
17362000,1910
17364001,1914
17366000,1914
17368001,1917
17370001,1914
17372000,1913
17374001,1913
17376001,1910
17378000,1911
17380000,1909
17382000,1910
17384001,1911
17386001,1907
17388001,1914
17390000,1915
17392000,1915
17394001,1911
17396000,1914
17398000,1911
17400001,1913
17402000,1909
17404000,1910
17406001,1911
17408000,1916
17410000,1914
17412001,1917
17414001,1916
17416000,1912
17418001,1915
17420001,1910
17422000,1910
17424000,1907
17426001,1911
17428001,1911
17430000,1913
17432000,1917
17434001,1915
17436001,1917
17438000,1913
17440001,1911
17442001,1913
17444000,1911
17446000,1910
17448000,1910
17450001,1916
17452001,1914
17454000,1919
17456000,1915
17458000,1915
17460000,1914
17462001,1915
17464000,1911
17466000,1905
17468001,1911
17470000,1910
17472000,1908
17474000,1914
17476001,1914
17478000,1916
17480001,1915
17482001,1914
17484001,1902
17486001,1910
17488000,1914
17490001,1909
17492000,1911
17494000,1913
17496000,1915
17498000,1916
17500001,1915
17502000,1914
17504000,1914
17506001,1915
17508001,1910
17510001,1909
17512000,1909
17514000,1910
17516000,1914
17518001,1916
17520001,1911
17522000,1913
17524000,1912
17526001,1913
17528000,1878
17530001,1911
17532001,1911
17534001,1913
17536000,1914
17538000,1911
17540001,1913
17542000,1915
17544000,1914
17546001,1915
17548000,1910
17550000,1911
17552001,1914
17554000,1910
17556001,1920
17558000,1910
17560001,1914
17562000,1911
17564000,1913
17566000,1913
17568000,1911
17570001,1911
17572001,1909
17574001,1914
17576001,1909
17578001,1913
17580001,1904
17582000,1911
17584000,1917
17586000,1914
17588000,1913
17590001,1913
17592001,1911
17594000,1909
17596000,1913
17598000,1911
17600001,1912
17602000,1910
17604001,1913
17606001,1910
17608000,1912
17610001,1910
17612001,1911
17614000,1913
17616000,1911
17618001,1912
17620001,1915
17622000,1915
17624000,1911
17626001,1911
17628000,1910
17630000,1914
17632001,1910
17634000,1913
17636001,1910
17638000,1915
17640001,1913
17642000,1911
17644000,1911
17646000,1917
17648000,1914
17650000,1913
17652001,1917
17654000,1911
17656000,1911
17658001,1909
17660001,1914
17662001,1913
17664000,1909
17666000,1914
17668001,1914
17670000,1907
17672000,1909
17674000,1910
17676001,1910
17678000,1910
17680001,1911
17682000,1915
17684001,1919
17686000,1911
17688000,1915
17690000,1911
17692001,1913
17694000,1911
17696000,1913
17698001,1911
17700000,1911
17702000,1915
17704000,1913
17706001,1914
17708001,1914
17710001,1909
17712000,1913
17714001,1911
17716000,1910
17718000,1911
17720000,1910
17722001,1907
17724000,1911
17726001,1914
17728001,1916
17730000,1911
17732001,1911
17734000,1914
17736001,1913
17738000,1910
17740001,1915
17742001,1911
17744000,1913
17746000,1914
17748001,1915
17750000,1915
17752001,1913
17754000,1917
17756000,1913
17758001,1914
17760001,1913
17762000,1913
17764000,1910
17766001,1913
17768000,1913
17770001,1912
17772000,1910
17774000,1910
17776001,1903
17778000,1914
17780001,1919
17782000,1911
17784001,1914
17786001,1911
17788000,1911
17790000,1913
17792001,1910
17794000,1913
17796000,1911
17798000,1911
17800001,1909
17802000,1911
17804000,1913
17806001,1911
17808000,1914
17810000,1911
17812000,1911
17814001,1910
17816000,1917
17818001,1914
17820000,1914
17822000,1911
17824001,1911
17826000,1910
17828001,1912
17830000,1914
17832001,1913
17834001,1911
17836000,1910
17838000,1910
17840000,1911
17842001,1911
17844000,1911
17846000,1914
17848001,1914
17850000,1911
17852001,1913
17854001,1911
17856001,1911
17858001,1909
17860000,1908
17862000,1911
17864001,1916
17866000,1914
17868000,1915
17870000,1913
17872001,1911
17874000,1913
17876000,1911
17878000,1909
17880000,1911
17882000,1911
17884001,1911
17886000,1916
17888000,1913
17890001,1915
17892000,1914
17894000,1912
17896000,1910
17898000,1911
17900001,1911
17902001,1915
17904001,1911
17906001,1914
17908000,1915
17910000,1915
17912000,1911
17914000,1915
17916001,1913
17918000,1917
17920000,1910
17922001,1909
17924001,1909
17926001,1911
17928000,1909
17930001,1911
17932001,1913
17934001,1911
17936000,1916
17938001,1908
17940000,1913
17942001,1910
17944000,1911
17946000,1911
17948000,1911
17950000,1915
17952000,1914
17954001,1915
17956000,1915
17958001,1916
17960001,1915
17962000,1911
17964000,1914
17966000,1911
17968001,1907
17970000,1911
17972000,1914
17974001,1915
17976000,1917
17978000,1915
17980001,1914
17982000,1917
17984000,1910
17986000,1914
17988000,1911
17990000,1909
17992000,1911
17994000,1910
17996001,1911
17998000,1912
18000000,1917
18002001,1911
18004000,1911
18006000,1914
18008000,1911
18010000,1909
18012000,1911
18014000,1910
18016001,1913
18018001,1911
18020000,1913
18022000,1918
18024000,1911
18026001,1913
18028000,1914
18030001,1914
18032001,1914
18034001,1911
18036001,1913
18038001,1913
18040001,1914
18042000,1915
18044000,1911
18046001,1913
18048000,1913
18050000,1909
18052001,1914
18054000,1914
18056001,1913
18058001,1910
18060000,1911
18062000,1911
18064001,1915
18066000,1910
18068001,1914
18070000,1914
18072000,1913
18074000,1913
18076000,1911
18078001,1911
18080001,1911
18082000,1911
18084001,1916
18086001,1910
18088000,1911
18090000,1909
18092001,1912
18094000,1909
18096000,1913
18098000,1911
18100000,1916
18102000,1915
18104000,1914
18106000,1913
18108001,1913
18110000,1911
18112001,1910
18114000,1911
18116001,1911
18118000,1916
18120000,1921
18122001,1913
18124001,1909
18126000,1909
18128000,1910
18130001,1910
18132000,1914
18134001,1910
18136000,1911
18138000,1915
18140001,1917
18142000,1914
18144000,1913
18146001,1913
18148000,1914
18150000,1912
18152001,1913
18154000,1911
18156000,1913
18158001,1915
18160000,1917
18162000,1911
18164001,1917
18166000,1916
18168000,1914
18170001,1911
18172000,1909
18174000,1908
18176001,1911
18178001,1909
18180000,1911
18182000,1914
18184001,1914
18186000,1915
18188000,1914
18190000,1914
18192000,1911
18194001,1909
18196000,1910
18198001,1911
18200001,1909
18202001,1915
18204000,1957
18206000,1913
18208001,1915
18210000,1914
18212000,1915
18214000,1911
18216001,1911
18218000,1909
18220000,1910
18222001,1913
18224000,1917
18226000,1915
18228001,1915
18230000,1910
18232000,1911
18234000,1909
18236001,1910
18238001,1913
18240000,1910
18242000,1914
18244001,1910
18246000,1914
18248000,1914
18250001,1913
18252000,1915
18254000,1915
18256000,1915
18258000,1911
18260001,1913
18262000,1909
18264001,1911
18266000,1914
18268001,1935
18270000,1911
18272001,1910
18274001,1913
18276000,1913
18278001,1909
18280000,1913
18282000,1911
18284001,1911
18286001,1913
18288001,1910
18290000,1911
18292000,1913
18294001,1912
18296001,1917
18298001,1914
18300000,1914
18302001,1914
18304000,1915
18306000,1911
18308000,1914
18310001,1911
18312001,1911
18314001,1913
18316001,1913
18318001,1911
18320000,1910
18322001,1911
18324001,1910
18326000,1917
18328001,1908
18330000,1910
18332001,1911
18334001,1914
18336000,1911
18338000,1911
18340001,1911
18342000,1914
18344000,1920
18346001,1910
18348000,1915
18350000,1915
18352001,1910
18354000,1913
18356000,1911
18358000,1913
18360000,1909
18362000,1912
18364000,1910
18366001,1916
18368000,1914
18370001,1911
18372000,1915
18374000,1907
18376001,1909
18378001,1911
18380001,1911
18382000,1911
18384001,1912
18386000,1913
18388001,1918
18390000,1915
18392001,1909
18394001,1914
18396000,1914
18398000,1910
18400001,1913
18402001,1911
18404000,1914
18406000,1908
18408000,1913
18410001,1913
18412001,1913
18414000,1914
18416000,1909
18418000,1912
18420001,1913
18422001,1915
18424000,1907
18426000,1914
18428000,1915
18430001,1909
18432001,1912
18434001,1913
18436001,1910
18438000,1914
18440000,1910
18442001,1911
18444000,1909
18446000,1907
18448001,1914
18450000,1911
18452001,1913
18454000,1914
18456000,1912
18458001,1915
18460000,1915
18462001,1914
18464000,1909
18466001,1911
18468000,1915
18470000,1911
18472000,1911
18474001,1910
18476000,1915
18478001,1914
18480001,1916
18482000,1911
18484000,1909
18486000,1910
18488000,1911
18490000,1909
18492001,1913
18494000,1909
18496001,1914
18498001,1918
18500001,1911
18502001,1915
18504000,1914
18506001,1915
18508001,1913
18510001,1914
18512001,1913
18514000,1915
18516000,1913
18518001,1915
18520000,1911
18522000,1913
18524000,1914
18526000,1909
18528000,1912
18530001,1911
18532001,1911
18534001,1910
18536001,1915
18538000,1914
18540001,1925
18542001,1915
18544000,1913
18546000,1914
18548001,1914
18550000,1910
18552000,1909
18554000,1910
18556000,1910
18558001,1914
18560000,1910
18562000,1913
18564001,1915
18566000,1915
18568000,1910
18570000,1910
18572000,1908
18574000,1911
18576000,1911
18578000,1911
18580001,1909
18582001,1911
18584000,1911
18586000,1917
18588000,1911
18590000,1911
18592000,1909
18594000,1911
18596000,1910
18598001,1911
18600000,1911
18602000,1914
18604000,1914
18606001,1913
18608001,1911
18610000,1911
18612000,1911
18614000,1914
18616000,1914
18618001,1914
18620000,1911
18622000,1913
18624001,1911
18626001,1912
18628001,1911
18630000,1910
18632000,1913
18634000,1920
18636001,1911
18638001,1910
18640000,1911
18642001,1913
18644001,1911
18646000,1913
18648001,1915
18650000,1914
18652001,1908
18654000,1917
18656000,1911
18658001,1915
18660000,1914
18662000,1916
18664001,1911
18666001,1916
18668001,1909
18670000,1911
18672001,1910
18674001,1910
18676000,1911
18678000,1911
18680001,1911
18682000,1913
18684000,1913
18686000,1911
18688000,1917
18690001,1911
18692001,1910
18694001,1913
18696000,1911
18698000,1908
18700000,1913
18702000,1914
18704001,1916
18706001,1915
18708000,1916
18710000,1910
18712001,1911
18714001,1913
18716001,1911
18718000,1909
18720001,1914
18722000,1916
18724000,1915
18726001,1910
18728000,1914
18730000,1913
18732000,1913
18734001,1911
18736001,1911
18738000,1913
18740000,1910
18742001,1913
18744001,1914
18746001,1915
18748000,1921
18750001,1914
18752001,1913
18754000,1911
18756000,1908
18758001,1908
18760001,1909
18762001,1917
18764000,1911
18766000,1911
18768001,1911
18770001,1916
18772001,1913
18774001,1913
18776000,1909
18778001,1911
18780000,1911
18782000,1910
18784001,1915
18786000,1912
18788000,1911
18790001,1911
18792000,1915
18794000,1915
18796000,1909
18798001,1909
18800001,1909
18802000,1910
18804000,1909
18806000,1911
18808001,1911
18810000,1910
18812000,1913
18814000,1913
18816000,1914
18818001,1916
18820000,1911
18822000,1910
18824001,1910
18826001,1915
18828000,1911
18830000,1910
18832001,1913
18834000,1914
18836000,1914
18838001,1914
18840000,1911
18842000,1909
18844001,1910
18846000,1910
18848000,1914
18850001,1914
18852001,1914
18854001,1910
18856000,1913
18858000,1913
18860000,1909
18862000,1910
18864000,1915
18866000,1913
18868001,1914
18870000,1911
18872000,1909
18874001,1909
18876001,1910
18878000,1916
18880001,1911
18882000,1910
18884001,1909
18886000,1914
18888000,1911
18890001,1913
18892000,1915
18894000,1913
18896001,1910
18898000,1911
18900001,1913
18902000,1910
18904000,1911
18906001,1913
18908000,1915
18910000,1912
18912001,1915
18914000,1913
18916000,1912
18918001,1913
18920000,1913
18922000,1910
18924000,1910
18926000,1910
18928000,1911
18930001,1914
18932001,1915
18934000,1915
18936001,1917
18938000,1911
18940001,1912
18942000,1910
18944001,1912
18946000,1911
18948000,1911
18950001,1912
18952000,1911
18954000,1915
18956000,1914
18958001,1915
18960001,1917
18962000,1915
18964000,1910
18966001,1911
18968001,1909
18970001,1913
18972000,1910
18974001,1911
18976001,1916
18978000,1913
18980000,1915
18982001,1913
18984001,1914
18986001,1910
18988001,1911
18990000,1910
18992001,1915
18994001,1911
18996000,1916
18998000,1913
19000001,1913
19002001,1911
19004000,1914
19006000,1914
19008001,1882
19010000,1910
19012001,1911
19014000,1912
19016000,1915
19018000,1913
19020001,1914
19022000,1914
19024001,1911
19026000,1914
19028000,1911
19030000,1913
19032000,1909
19034000,1911
19036001,1913
19038000,1909
19040000,1911
19042000,1914
19044000,1913
19046001,1913
19048001,1910
19050000,1910
19052001,1911
19054000,1911
19056001,1906
19058000,1910
19060000,1914
19062001,1913
19064000,1914
19066001,1917
19068000,1913
19070001,1909
19072001,1909
19074000,1908
19076000,1911
19078001,1909
19080001,1911
19082000,1911
19084000,1914
19086001,1911
19088000,1910
19090001,1910
19092000,1910
19094001,1911
19096000,1909
19098000,1911
19100000,1913
19102000,1910
19104000,1913
19106001,1914
19108000,1910
19110001,1911
19112000,1910
19114001,1913
19116001,1910
19118000,1910
19120001,1911
19122000,1913
19124000,1911
19126000,1915
19128001,1911
19130000,1911
19132000,1911
19134000,1911
19136000,1910
19138001,1911
19140000,1915
19142001,1913
19144000,1909
19146000,1913
19148000,1911
19150000,1913
19152000,1910
19154000,1911
19156000,1911
19158000,1915
19160001,1913
19162001,1915
19164000,1915
19166001,1911
19168001,1910
19170000,1911
19172000,1912
19174001,1912
19176000,1908
19178001,1913
19180000,1914
19182001,1913
19184000,1911
19186001,1913
19188000,1915
19190001,1910
19192000,1911
19194000,1909
19196001,1909
19198000,1911
19200000,1913
19202001,1909
19204001,1911
19206001,1919
19208001,1913
19210000,1915
19212000,1910
19214001,1909
19216000,1909
19218000,1910
19220000,1909
19222001,1911
19224001,1915
19226001,1911
19228000,1911
19230001,1909
19232000,1913
19234000,1910
19236001,1914
19238000,1910
19240001,1913
19242000,1910
19244000,1914
19246001,1911
19248000,1914
19250000,1910
19252000,1909
19254000,1911
19256001,1911
19258000,1910
19260000,1909
19262001,1911
19264000,1915
19266000,1913
19268001,1914
19270000,1919
19272001,1917
19274000,1911
19276000,1913
19278001,1911
19280001,1909
19282000,1915
19284000,1913
19286000,1911
19288001,1913
19290000,1912
19292001,1918
19294000,1915
19296000,1910
19298000,1895
19300000,1913
19302001,1910
19304000,1913
19306001,1910
19308001,1916
19310001,1914
19312001,1914
19314001,1914
19316000,1914
19318001,1911
19320001,1911
19322000,1913
19324001,1910
19326000,1912
19328000,1910
19330001,1914
19332001,1914
19334000,1915
19336000,1918
19338001,1911
19340000,1911
19342000,1914
19344001,1914
19346000,1911
19348000,1911
19350001,1913
19352000,1913
19354000,1911
19356000,1907
19358001,1914
19360000,1911
19362000,1911
19364001,1913
19366000,1910
19368000,1909
19370001,1914
19372000,1910
19374001,1910
19376001,1917
19378000,1915
19380000,1915
19382000,1914
19384000,1916
19386000,1911
19388000,1914
19390001,1913
19392000,1904
19394000,1909
19396001,1906
19398001,1909
19400001,1915
19402000,1914
19404001,1919
19406001,1911
19408001,1913
19410001,1911
19412000,1911
19414000,1910
19416001,1911
19418000,1872
19420001,1911
19422001,1911
19424001,1913
19426000,1913
19428001,1914
19430000,1915
19432001,1911
19434001,1911
19436000,1911
19438001,1913
19440000,1911
19442001,1911
19444000,1914
19446000,1911
19448001,1913
19450000,1911
19452001,1909
19454000,1914
19456001,1911
19458000,1914
19460000,1913
19462001,1911
19464000,1914
19466001,1917
19468000,1910
19470000,1914
19472001,1913
19474000,1913
19476001,1914
19478000,1914
19480000,1913
19482001,1913
19484000,1909
19486001,1911
19488000,1909
19490001,1915
19492001,1915
19494001,1913
19496000,1913
19498000,1910
19500001,1917
19502000,1915
19504001,1914
19506000,1915
19508000,1913
19510001,1913
19512000,1913
19514001,1910
19516001,1914
19518001,1915
19520000,1914
19522000,1915
19524001,1911
19526000,1910
19528000,1910
19530001,1910
19532000,1911
19534001,1913
19536001,1912
19538000,1911
19540000,1911
19542000,1910
19544000,1913
19546000,1911
19548001,1913
19550000,1913
19552001,1911
19554000,1911
19556001,1909
19558001,1911
19560001,1914
19562001,1914
19564000,1911
19566001,1916
19568001,1914
19570001,1914
19572000,1911
19574000,1873
19576001,1909
19578000,1911
19580000,1914
19582001,1914
19584000,1917
19586001,1914
19588001,1915
19590001,1911
19592000,1909
19594001,1910
19596000,1909
19598000,1909
19600001,1909
19602000,1913
19604000,1911
19606000,1914
19608001,1914
19610000,1910
19612001,1911
19614001,1916
19616000,1910
19618001,1915
19620000,1909
19622000,1911
19624001,1913
19626000,1911
19628001,1913
19630000,1915
19632000,1914
19634001,1915
19636001,1911
19638000,1913
19640000,1911
19642001,1911
19644000,1913
19646000,1913
19648000,1913
19650000,1911
19652000,1912
19654000,1911
19656000,1913
19658000,1914
19660001,1913
19662000,1913
19664001,1909
19666000,1912
19668000,1914
19670001,1912
19672000,1911
19674000,1911
19676001,1911
19678000,1914
19680001,1911
19682000,1915
19684001,1910
19686000,1916
19688000,1913
19690001,1910
19692000,1913
19694001,1911
19696000,1918
19698000,1913
19700001,1913
19702000,1910
19704000,1914
19706001,1911
19708001,1913
19710000,1911
19712001,1911
19714000,1910
19716001,1913
19718000,1915
19720001,1917
19722000,1911
19724000,1913
19726001,1915
19728000,1915
19730000,1911
19732000,1909
19734001,1913
19736001,1915
19738000,1915
19740001,1914
19742000,1911
19744001,1911
19746000,1911
19748000,1911
19750001,1913
19752001,1911
19754001,1913
19756000,1914
19758000,1911
19760001,1913
19762000,1911
19764000,1910
19766001,1914
19768001,1913
19770001,1913
19772000,1913
19774000,1911
19776000,1911
19778000,1913
19780001,1914
19782001,1911
19784000,1914
19786001,1910
19788000,1915
19790000,1910
19792000,1915
19794001,1915
19796001,1914
19798001,1913
19800000,1914
19802000,1914
19804000,1913
19806000,1914
19808000,1917
19810001,1915
19812000,1911
19814001,1914
19816000,1922
19818000,1913
19820000,1915
19822001,1913
19824000,1910
19826000,1907
19828001,1915
19830000,1913
19832001,1911
19834000,1911
19836000,1911
19838000,1913
19840001,1910
19842000,1910
19844000,1911
19846001,1913
19848000,1910
19850001,1915
19852001,1914
19854001,1911
19856001,1910
19858000,1910
19860000,1910
19862001,1913
19864000,1917
