t_s,uc
23.126000,1509.6080
23.376000,1508.7200
23.626000,1509.3120
23.876000,1508.8560
24.126000,1509.3440
24.376000,1509.1120
24.626000,1509.6960
24.876000,1509.8320
25.126000,1509.2480
25.376000,1509.1040
25.626000,1509.7520
25.876000,1510.0400
26.126000,1509.4320
26.376000,1510.0800
26.626000,1508.5200
26.876000,1510.0720
27.126000,1511.2720
27.376000,1510.1760
27.626000,1510.2800
27.876000,1509.8160
28.126000,1509.6240
28.376000,1510.1920
28.626000,1509.8080
28.876000,1509.0640
29.126000,1509.6880
29.376000,1509.9200
29.626000,1508.9840
29.876000,1509.8720
30.126001,1509.9760
30.376000,1510.4240
30.626000,1510.0000
30.876000,1510.4800
31.126000,1510.2080
31.376000,1510.3200
31.626000,1509.8640
31.876000,1508.7520
32.126000,1509.6240
32.376000,1511.2560
32.626000,1510.1600
32.876000,1510.0480
33.126000,1510.0720
33.376000,1510.3920
33.626000,1510.8560
33.876000,1509.6080
34.126000,1509.8720
34.376000,1510.6880
34.626000,1510.2720
34.876000,1510.3280
35.126001,1510.4400
35.376000,1509.9440
35.626000,1510.3120
35.876000,1509.9680
36.126000,1510.5600
36.376000,1510.0000
36.626000,1509.5600
36.876000,1509.9760
37.126000,1510.0320
37.376000,1510.1200
37.626001,1510.3840
37.876000,1509.9760
38.126000,1510.6400
38.376000,1510.0160
38.626000,1510.4080
38.876000,1508.7840
39.126000,1510.5760
39.376000,1510.2080
39.626000,1509.7600
39.876000,1509.3920
40.126000,1509.8720
40.376000,1509.7760
40.626000,1509.7760
40.876000,1510.0560
41.126000,1510.4880
41.376000,1507.3840
41.626000,1510.0720
41.876000,1509.9840
42.126000,1510.5440
42.376000,1509.7040
42.626000,1510.0960
42.876000,1509.8400
43.126000,1510.3040
43.376000,1510.2240
43.626001,1510.5760
43.876000,1509.8320
44.126000,1510.3440
44.376000,1510.1280
44.626000,1511.4640
44.876000,1511.1440
45.126000,1511.0000
45.376000,1511.1840
45.626000,1511.2640
45.876000,1511.4560
46.126000,1510.5920
46.376000,1512.1200
46.626000,1511.2800
46.876000,1511.2800
47.126000,1510.7920
47.376000,1511.0640
47.626000,1511.4960
47.876000,1511.2880
48.126000,1511.0640
48.376000,1509.7760
48.626000,1511.4240
48.876000,1510.7280
49.126000,1509.9600
49.376000,1509.8880
49.626000,1509.6160
49.876000,1510.1200
50.126000,1509.6560
50.376000,1510.0800
50.626001,1509.7680
50.876000,1508.4640
51.126000,1509.5440
51.376000,1510.4160
51.626000,1510.2800
51.876000,1509.8240
52.126000,1509.6960
52.376000,1509.7440
52.626000,1509.9360
52.876000,1510.2240
53.126000,1510.7360
53.376000,1506.4240
53.626000,1511.1520
53.876000,1510.6000
54.126000,1510.1600
54.376000,1510.2240
54.626000,1509.9920
54.876000,1510.3760
55.126000,1510.2640
55.376000,1510.3200
55.626001,1507.9840
55.876000,1511.0720
56.126000,1510.2640
56.376000,1510.0560
56.626000,1510.3040
56.876000,1511.7760
57.126000,1511.2720
57.376000,1511.7280
57.626000,1511.3920
57.876000,1511.9280
58.126000,1511.3840
58.376000,1511.4720
58.626000,1511.4800
58.876001,1511.3920
59.126000,1512.0560
59.376000,1511.8800
59.626000,1511.9840
59.876000,1511.3280
60.126000,1511.8720
60.376000,1509.9920
60.626000,1512.3360
60.876001,1511.4400
61.126000,1511.7200
61.376000,1511.4880
61.626000,1511.6240
61.876000,1511.9760
62.126000,1511.8400
62.376000,1511.8480
62.626000,1511.6480
62.876000,1512.1600
63.126000,1510.8320
63.376001,1511.2480
63.626000,1511.5360
63.876000,1511.3520
64.126000,1511.7680
64.376000,1511.6000
64.626000,1510.6880
64.876000,1511.4880
65.126000,1512.6080
65.376001,1511.5520
65.626000,1511.3680
65.876000,1511.2560
66.126000,1511.6240
66.376001,1511.2320
66.626000,1511.1440
66.876000,1510.7280
67.126000,1510.9280
67.376000,1511.6080
67.626000,1511.4640
67.876000,1511.6160
68.126000,1511.1520
68.376000,1511.3440
68.626000,1511.2800
68.876000,1511.4560
69.126000,1511.3040
69.376000,1511.2720
69.626000,1510.8720
69.876000,1509.8400
70.126000,1511.4240
70.376000,1511.0480
70.626000,1511.2880
70.876000,1511.3520
71.126000,1511.1360
71.376000,1511.3120
71.626000,1511.3120
71.876000,1511.4800
72.126000,1510.8960
72.376000,1509.4880
72.626000,1511.5600
72.876000,1511.0080
73.126000,1511.3600
73.376000,1511.2720
73.626000,1511.4480
73.876000,1511.0000
74.126000,1510.0080
74.376000,1509.8480
74.626000,1509.8960
74.876000,1506.3840
75.126000,1509.5760
75.376000,1509.8800
75.626000,1509.9680
75.876001,1510.2400
76.126000,1510.0800
76.376000,1509.6880
76.626000,1509.9440
76.876000,1510.0960
77.126000,1509.7680
77.376000,1510.2080
77.626000,1509.4560
77.876000,1510.1600
78.126000,1510.0400
78.376000,1510.1360
78.626000,1509.4080
78.876000,1509.6640
79.126000,1509.7840
79.376000,1509.9760
79.626000,1509.8240
79.876001,1509.7200
80.126000,1509.2160
80.376000,1509.5200
80.626000,1509.8560
80.876000,1509.8480
81.126000,1509.7600
81.376000,1509.5680
81.626000,1509.5680
81.876000,1509.8080
82.126000,1510.6640
82.376000,1511.0320
82.626000,1510.0400
82.876001,1510.7840
83.126000,1511.2880
83.376000,1510.4720
83.626000,1510.0160
83.876000,1510.6240
84.126000,1510.7600
84.376000,1510.4960
84.626000,1510.9760
84.876000,1510.7040
85.126000,1511.1280
85.376000,1510.8320
85.626000,1510.4160
85.876000,1510.4560
86.126000,1511.3280
86.376000,1510.5520
86.626000,1510.3520
86.876000,1509.6880
87.126000,1510.4080
87.376000,1510.8640
87.626000,1509.9360
87.876000,1510.2720
88.126000,1510.5520
88.376000,1509.8960
88.626000,1510.0320
88.876000,1510.5920
89.126000,1509.5840
89.376000,1510.4320
89.626000,1511.0240
89.876000,1510.3600
