t_s,uc
72.626000,1507.6160
72.876000,1508.3840
73.126000,1507.4000
73.376000,1507.8880
73.626000,1508.3760
73.876000,1508.4320
74.126000,1508.3360
74.376000,1507.6720
74.626000,1508.0400
74.876000,1508.0160
75.126000,1507.8560
75.376000,1507.5440
75.626000,1506.8960
75.876000,1507.7120
76.126000,1507.7360
76.376000,1507.3760
76.626000,1507.5920
76.876000,1507.6560
77.126000,1507.7040
77.376000,1507.7600
77.626000,1507.5200
77.876000,1508.2080
78.126000,1506.9600
78.376000,1507.9040
78.626000,1507.6640
78.876000,1508.4560
79.126000,1508.1520
79.376000,1508.2640
79.626000,1508.1200
79.876000,1507.8960
80.126000,1508.3520
80.376000,1507.7200
80.626000,1508.8960
80.876000,1508.4160
81.126000,1508.5280
81.376000,1508.3680
81.626000,1508.4080
81.876000,1508.1600
82.126000,1507.9600
82.376000,1508.3440
82.626000,1507.9360
82.876000,1507.9760
83.126000,1508.0320
83.376000,1507.7280
83.626000,1507.4240
83.876000,1507.5680
84.126000,1507.8240
84.376000,1507.4400
84.626000,1507.9280
84.876000,1507.5360
85.126000,1507.5920
85.376000,1507.6720
85.626000,1507.1920
85.876000,1507.6800
86.126000,1507.4160
86.376000,1507.5200
86.626000,1507.6400
86.876000,1507.5280
87.126000,1507.4640
87.376000,1507.6880
87.626000,1507.7040
87.876001,1507.5760
88.126000,1507.0400
88.376000,1507.4400
88.626000,1507.4080
88.876000,1507.5840
89.126000,1506.8960
89.376000,1506.6640
89.626000,1507.1760
89.876000,1507.6000
